"x_var","y_var","controls","subsample","year_fe","n","n_events","estimate","std.error","p.value","conf.low","conf.high","sig_05","sig_10"
"aa_intelligence_index","car_2","full","us_creator",FALSE,1342,16,0.000833504484919664,0.000273247010233739,0.00809735419747899,0.000251092269131394,0.00141591670070793,TRUE,TRUE
"aa_intelligence_index","car_2","full","us_creator",TRUE,1342,16,0.00116455487192682,0.000416408066366343,0.0135505229539039,0.00027700208810285,0.00205210765575078,TRUE,TRUE
"aa_intelligence_index","car_2","full","non_us_creator",FALSE,2598,31,-0.00029591786994533,0.0002084796790864,0.166087753987019,-0.000721690176242005,0.000129854436351345,FALSE,FALSE
"aa_intelligence_index","car_2","full","non_us_creator",TRUE,2598,31,2.6518069565976e-05,0.000222423301750581,0.905893143172096,-0.000427730913238815,0.000480767052370767,FALSE,FALSE
"aa_intelligence_index","car_2","full","text_or_reason",FALSE,3940,47,-7.72969668273276e-06,0.00017533205257567,0.965026639215854,-0.000360654813661808,0.000345195420296343,FALSE,FALSE
"aa_intelligence_index","car_2","full","text_or_reason",TRUE,3940,47,0.000405662626241519,0.000201741522379599,0.0502287749173167,-4.21996275681055e-07,0.000811747248758718,FALSE,TRUE
"aa_intelligence_index","car_3","none","all",FALSE,3949,47,7.25991607121487e-05,0.00018816165809853,0.701398337393284,-0.000306150612759764,0.000451348934184061,FALSE,FALSE
"aa_intelligence_index","car_3","none","all",TRUE,3949,47,0.000412302835703501,0.000254742582685874,0.112390453802622,-0.000100467387842264,0.000925073059249265,FALSE,FALSE
"aa_intelligence_index","car_3","none","owner",FALSE,21,21,-0.00169028377940061,0.000827344019279995,0.0544516102694234,-0.00341609316193271,3.55256031314834e-05,FALSE,TRUE
"aa_intelligence_index","car_3","none","owner",TRUE,21,21,-0.00145228367334486,0.00109436828319369,0.199443456113787,-0.00373509590993399,0.000830528563244277,FALSE,FALSE
"aa_intelligence_index","car_3","none","investor",FALSE,36,20,-0.00112875026025723,0.000793614211755692,0.171151869332583,-0.00278980389538219,0.000532303374867721,FALSE,FALSE
"aa_intelligence_index","car_3","none","investor",TRUE,36,20,0.000830403969676238,0.000935682478953096,0.385914760907385,-0.00112800196606099,0.00278880990541347,FALSE,FALSE
"aa_intelligence_index","car_3","none","cloud",FALSE,28,20,-0.00112569127583531,0.000751451017476662,0.150557486230952,-0.00269849633112357,0.000447113779452942,FALSE,FALSE
"aa_intelligence_index","car_3","none","cloud",TRUE,28,20,0.000648949094458,0.00108801238118146,0.55791250124902,-0.00162828699084886,0.00292618517976486,FALSE,FALSE
"aa_intelligence_index","car_3","none","business_upstream",FALSE,123,47,7.0761148205443e-05,0.00036967469263932,0.849043163565325,-0.000673355413640137,0.000814877710051023,FALSE,FALSE
"aa_intelligence_index","car_3","none","business_upstream",TRUE,123,47,0.000780072679322341,0.000617981306582587,0.21320618537965,-0.000463859172912226,0.00202400453155691,FALSE,FALSE
