event_id,ticker,av_pre_m10_m2,av_0_1,av_0_5,av_0_10,av_0_20
AIT-2023-05-002,ADBE,0.19209016064979864,-0.1777844427327548,0.15600137631808786,0.09822902628265809,0.5988700740155901
AIT-2023-05-002,AMD,0.27076801692632846,0.3363032711139501,0.10150819476989192,0.1159306013688465,0.2622009921786194
AIT-2023-05-002,GOOGL,0.02589290945352625,2.3708488646040804,1.2144350570485989,0.8547244417691062,0.5812144441122791
AIT-2023-05-002,GOOG,-0.3190958862800504,2.092257982980177,0.8619053135659939,0.53209836602543,0.3322877812238943
AIT-2023-05-002,ADI,-0.48408068382375763,-0.5473180799066983,-1.0747867934079478,-0.26530393189623225,0.4480199198582795
AIT-2023-05-002,AAPL,-0.5384153847561559,-1.2079396532814688,-1.5272093828511217,-1.382187121050212,-0.8558928662077709
AIT-2023-05-002,AMAT,-0.7229248667757111,-1.6415957101598855,-0.9822414264591154,-0.5032915359215532,-0.3607360900989427
AIT-2023-05-002,APP,-0.15119836563428773,2.4997098628067325,1.3195074518507026,0.6732582797159418,0.4793395459646424
AIT-2023-05-002,ASML,-1.1294762168424468,-1.2304172186792426,-1.0967814166262586,-0.5849476729590359,-0.23130818430712266
AIT-2023-05-002,ADSK,-0.6738988820738608,-0.9355950594363174,-0.9784689467460642,-0.41611162635093213,0.07352774830395174
AIT-2023-05-002,AVGO,-0.31435654158736814,-0.682748598773576,-0.7789226248777874,-0.2082903120456173,1.1699995985485319
AIT-2023-05-002,CDNS,-0.38527634775924696,-0.023834877220150874,-0.402025896060396,-0.0439398367061215,0.41643024084886704
AIT-2023-05-002,CTSH,0.03460415124269433,-0.5600235869496085,-0.08411173070795462,-0.23323974997147381,-0.32321116200076816
AIT-2023-05-002,CRWD,-0.34966397180967224,-0.3621509105233495,-0.7025968479896699,-0.29138049616512834,0.18663368488002235
AIT-2023-05-002,DDOG,1.3235384613634218,1.4919172782511585,0.9250955424594588,0.4778299221998079,0.3779379382551775
AIT-2023-05-002,DASH,-0.0921393280512099,-0.14498574006148812,-0.8286997912914001,-0.8172410801104697,-0.7844040986471408
AIT-2023-05-002,FTNT,0.35451853232897,-0.37987985966799864,-0.5971159264701472,-0.17232390208534556,0.10899601597237683
AIT-2023-05-002,INTC,0.25072898172545705,0.26441681569364783,-0.5816176224017686,-0.6048924826499174,0.11779872988048941
AIT-2023-05-002,INTU,0.04168869014447104,-0.05360305969607735,-0.04122323355468366,0.5781315408500154,1.0665528433785731
AIT-2023-05-002,KLAC,-0.8338629357622227,-1.2714424524137333,-0.807754260074523,-0.8964945771060827,-0.48315114309278
AIT-2023-05-002,LRCX,-0.5812784881621377,-1.1424771200274952,-0.33575887090544015,-0.29930775332103154,-0.1530593625311925
AIT-2023-05-002,MRVL,0.27541389697305463,0.3654700444138565,-0.006155726031513552,0.2225842731628064,1.471038853600037
AIT-2023-05-002,META,0.02543512458076412,-0.9165270785960178,-0.9793695251405289,-0.8788699164855619,-0.7487279014037638
AIT-2023-05-002,MCHP,0.719464081925532,0.7176950251042843,-0.3653047585574562,-0.020429243336176836,0.3412636638163326
AIT-2023-05-002,MU,-0.31569849012387885,-0.10106195855553936,0.01812169156477851,0.4432921343993598,0.5737553604247554
AIT-2023-05-002,MSFT,0.24154073600680281,0.352526485695122,-0.4290669797627278,-0.29636605117602055,-0.02505411419129942
AIT-2023-05-002,MPWR,0.36094241395015564,0.543630618701082,-0.15083882741789414,0.0760095599575565,0.5012624320418537
AIT-2023-05-002,NVDA,-1.0553732759503605,-1.417053577005274,-1.3506782542571443,-0.6883651009812949,0.10066945891033158
AIT-2023-05-002,NXPI,1.0201140388939567,-0.9077801763791662,-1.0103085318873624,-0.4135854008058986,0.02654504473388432
AIT-2023-05-002,PLTR,-0.13514862217083787,2.974449504385979,1.858111083802102,2.5366181575223283,2.9052310210699055
AIT-2023-05-002,PANW,-0.13393327927659326,-0.6573593810730847,-0.023179619338716415,0.7000138213140902,0.9017562056857686
AIT-2023-05-002,PDD,-0.8912721525183799,0.026391635563990046,-0.478393115271788,-0.2852784620759585,0.17572762258726957
AIT-2023-05-002,QCOM,0.512292386743087,0.7875876197958595,0.4348525124824132,0.3082754104330593,0.6481334097598609
AIT-2023-05-002,ROP,0.04432586190963536,-0.5077483338228639,-0.4685753646377819,-0.44223585106178953,-0.023119226144097026
AIT-2023-05-002,STX,-0.35021286308575095,-0.5171037195166868,-0.3216290874934409,-0.6382850480754338,-0.060413802153096184
