event_id,ticker,car_sym14
AIT-2025-02-002,MDLZ,0.13785393
AIT-2025-02-002,MELI,0.08975570
AIT-2025-02-002,META,-0.08042130
AIT-2025-02-002,MNST,0.15346736
AIT-2025-02-002,MPWR,0.20614346
AIT-2025-02-002,MRVL,-0.28335615
AIT-2025-02-002,MSFT,0.03741651
AIT-2025-02-002,MSTR,0.04499573
AIT-2025-02-002,MTSI,-0.02940803
AIT-2025-02-002,MU,0.35703011
AIT-2025-02-002,NFLX,-0.04112873
AIT-2025-02-002,NVDA,0.21642853
AIT-2025-02-002,NXPI,0.18022549
AIT-2025-02-002,ODFL,-0.04468621
AIT-2025-02-002,ON,0.06450486
AIT-2025-02-002,ORLY,0.02190486
AIT-2025-02-002,PANW,0.07342775
AIT-2025-02-002,PAYX,0.00523003
AIT-2025-02-002,PCAR,-0.03470657
AIT-2025-02-002,PDD,0.16565931
AIT-2025-02-002,PEP,0.02060598
AIT-2025-02-002,PLTR,0.07578590
AIT-2025-02-002,PYPL,-0.17312816
AIT-2025-02-002,QCOM,0.09960205
AIT-2025-02-002,REGN,0.11529290
AIT-2025-02-002,RKLB,-0.47897842
AIT-2025-02-002,ROP,0.05074038
AIT-2025-02-002,ROST,-0.14611109
AIT-2025-02-002,SBUX,-0.09491772
AIT-2025-02-002,SHOP,-0.09696057
AIT-2025-02-002,SNPS,0.03403605
AIT-2025-02-002,STX,0.01129014
AIT-2025-02-002,TER,-0.06266828
AIT-2025-02-002,TMUS,0.06584767
AIT-2025-02-002,TRI,0.06943014
AIT-2025-02-002,TSLA,-0.31515574
AIT-2025-02-002,TSM,-0.05953841
AIT-2025-02-002,TTWO,0.10550382
AIT-2025-02-002,TXN,0.07743547
AIT-2025-02-002,UMC,0.30810160
AIT-2025-02-002,VRTX,0.12213712
AIT-2025-02-002,WBD,0.00597015
AIT-2025-02-002,WDAY,0.00677931
AIT-2025-02-002,WDC,0.08781053
AIT-2025-02-002,WMT,-0.18786788
AIT-2025-02-002,XEL,0.00673298
AIT-2025-02-006,AAPL,-0.03885222
AIT-2025-02-006,ABNB,0.10412985
AIT-2025-02-006,ADBE,0.00506432
AIT-2025-02-006,ADI,0.17996922
AIT-2025-02-006,ADP,-0.01550712
AIT-2025-02-006,ADSK,-0.09340028
AIT-2025-02-006,AEP,0.04890525
AIT-2025-02-006,ALAB,-0.13849944
AIT-2025-02-006,ALNY,-0.14518139
AIT-2025-02-006,AMAT,0.08711575
AIT-2025-02-006,AMD,0.09784022
AIT-2025-02-006,AMGN,0.15868360
AIT-2025-02-006,AMZN,-0.11943218
AIT-2025-02-006,APP,-0.23964679
AIT-2025-02-006,ARM,-0.06649833
AIT-2025-02-006,ASML,0.21460028
AIT-2025-02-006,ASX,0.14807962
AIT-2025-02-006,AVGO,0.00470356
AIT-2025-02-006,AXON,-0.18573758
AIT-2025-02-006,BKNG,-0.00081461
AIT-2025-02-006,BKR,-0.06393997
AIT-2025-02-006,CCEP,0.11175953
AIT-2025-02-006,CDNS,0.01037471
AIT-2025-02-006,CEG,-0.28678871
AIT-2025-02-006,CMCSA,0.12662941
AIT-2025-02-006,COST,-0.10550331
AIT-2025-02-006,CPRT,-0.02207902
AIT-2025-02-006,CRDO,-0.44851058
AIT-2025-02-006,CRWD,0.01636462
AIT-2025-02-006,CSCO,0.00725736
AIT-2025-02-006,CSX,-0.01351600
AIT-2025-02-006,CTAS,0.00100258
AIT-2025-02-006,DASH,-0.02864556
AIT-2025-02-006,DDOG,-0.25382662
AIT-2025-02-006,DXCM,-0.13060573
AIT-2025-02-006,EA,0.20701989
AIT-2025-02-006,ENTG,0.22708501
AIT-2025-02-006,EXC,0.07409883
AIT-2025-02-006,FANG,0.01430383
AIT-2025-02-006,FAST,0.09328306
AIT-2025-02-006,FER,0.06546293
AIT-2025-02-006,FTNT,-0.09074927
AIT-2025-02-006,GEHC,0.00233318
AIT-2025-02-006,GILD,0.07662542
AIT-2025-02-006,GOOG,-0.13677667
AIT-2025-02-006,GOOGL,-0.14349608
AIT-2025-02-006,HON,-0.01040844
AIT-2025-02-006,IDXX,-0.01333599
AIT-2025-02-006,INTC,0.61480515
AIT-2025-02-006,INTU,0.12995990
AIT-2025-02-006,ISRG,-0.14073698
AIT-2025-02-006,KDP,0.08864597
AIT-2025-02-006,KHC,0.11403700
AIT-2025-02-006,KLAC,0.15099984
AIT-2025-02-006,LIN,0.05584193
AIT-2025-02-006,LITE,-0.07583297
AIT-2025-02-006,LRCX,0.19827429
AIT-2025-02-006,MAR,-0.12666130
AIT-2025-02-006,MCHP,0.29213797
AIT-2025-02-006,MDLZ,0.17286809
AIT-2025-02-006,MELI,0.06409535
AIT-2025-02-006,META,-0.13783500
AIT-2025-02-006,MNST,0.22439915
AIT-2025-02-006,MPWR,0.21266481
AIT-2025-02-006,MRVL,-0.25116806
AIT-2025-02-006,MSFT,0.03362979
AIT-2025-02-006,MSTR,-0.02777006
AIT-2025-02-006,MTSI,-0.03770851
AIT-2025-02-006,MU,0.38113621
AIT-2025-02-006,NFLX,-0.03637141
AIT-2025-02-006,NVDA,0.18230505
AIT-2025-02-006,NXPI,0.22048255
AIT-2025-02-006,ODFL,-0.03731022
AIT-2025-02-006,ON,0.11741343
AIT-2025-02-006,ORLY,0.00108974
AIT-2025-02-006,PANW,0.09022539
AIT-2025-02-006,PAYX,0.00768220
AIT-2025-02-006,PCAR,0.00208028
AIT-2025-02-006,PDD,0.17313442
AIT-2025-02-006,PEP,0.07192027
AIT-2025-02-006,PLTR,-0.21534536
AIT-2025-02-006,PYPL,-0.04661810
AIT-2025-02-006,QCOM,0.09967866
AIT-2025-02-006,REGN,0.08929577
AIT-2025-02-006,RKLB,-0.50443740
AIT-2025-02-006,ROP,0.06193849
AIT-2025-02-006,ROST,-0.11961362
AIT-2025-02-006,SBUX,-0.11781841
AIT-2025-02-006,SHOP,-0.12548613
AIT-2025-02-006,SNPS,0.04921217
AIT-2025-02-006,STX,0.04270013
AIT-2025-02-006,TER,0.00521855
AIT-2025-02-006,TMUS,0.05969892
AIT-2025-02-006,TRI,0.07320972
AIT-2025-02-006,TSLA,-0.36978914
AIT-2025-02-006,TSM,-0.03357521
AIT-2025-02-006,TTWO,0.11800718
AIT-2025-02-006,TXN,0.12452851
AIT-2025-02-006,UMC,0.27219976
AIT-2025-02-006,VRTX,0.10249945
AIT-2025-02-006,WBD,0.06490579
AIT-2025-02-006,WDAY,0.05245482
AIT-2025-02-006,WDC,0.10139746
AIT-2025-02-006,WMT,-0.20924350
AIT-2025-02-006,XEL,0.01323488
AIT-2025-02-007,AAPL,-0.03524000
AIT-2025-02-007,ABNB,0.10558894
AIT-2025-02-007,ADBE,-0.00906092
AIT-2025-02-007,ADI,0.15248916
AIT-2025-02-007,ADP,-0.02258673
AIT-2025-02-007,ADSK,-0.08460241
AIT-2025-02-007,AEP,0.03375533
AIT-2025-02-007,ALAB,-0.21349970
AIT-2025-02-007,ALNY,-0.13143656
AIT-2025-02-007,AMAT,0.06660467
AIT-2025-02-007,AMD,0.16971096
AIT-2025-02-007,AMGN,0.08505747
AIT-2025-02-007,AMZN,-0.08957560
AIT-2025-02-007,APP,-0.17129450
AIT-2025-02-007,ARM,-0.17304759
AIT-2025-02-007,ASML,0.18943875
AIT-2025-02-007,ASX,0.11844052
AIT-2025-02-007,AVGO,-0.02057426
AIT-2025-02-007,AXON,-0.16749100
AIT-2025-02-007,BKNG,0.01279028
AIT-2025-02-007,BKR,-0.06701117
AIT-2025-02-007,CCEP,0.09467591
AIT-2025-02-007,CDNS,0.00986306
AIT-2025-02-007,CEG,-0.28368568
AIT-2025-02-007,CMCSA,0.11752824
AIT-2025-02-007,COST,-0.12742498
AIT-2025-02-007,CPRT,-0.02637214
AIT-2025-02-007,CRDO,-0.44787884
AIT-2025-02-007,CRWD,0.01115873
AIT-2025-02-007,CSCO,-0.00257281
AIT-2025-02-007,CSX,-0.02283102
AIT-2025-02-007,CTAS,0.00658428
AIT-2025-02-007,DASH,-0.02442570
AIT-2025-02-007,DDOG,-0.23907082
AIT-2025-02-007,DXCM,-0.10843842
AIT-2025-02-007,EA,0.12451973
AIT-2025-02-007,ENTG,0.17994852
AIT-2025-02-007,EXC,0.05998480
AIT-2025-02-007,FANG,0.04376049
AIT-2025-02-007,FAST,0.09005963
AIT-2025-02-007,FER,0.07011297
AIT-2025-02-007,FTNT,-0.10312502
AIT-2025-02-007,GEHC,-0.00072893
AIT-2025-02-007,GILD,0.01933167
AIT-2025-02-007,GOOG,-0.05441451
AIT-2025-02-007,GOOGL,-0.05965086
AIT-2025-02-007,HON,-0.01204680
AIT-2025-02-007,IDXX,-0.01769715
AIT-2025-02-007,INTC,0.49145753
AIT-2025-02-007,INTU,0.13568739
AIT-2025-02-007,ISRG,-0.15388995
AIT-2025-02-007,KDP,0.08805554
AIT-2025-02-007,KHC,0.10552467
AIT-2025-02-007,KLAC,0.13688657
AIT-2025-02-007,LIN,0.05218174
AIT-2025-02-007,LITE,-0.10633249
AIT-2025-02-007,LRCX,0.16672044
AIT-2025-02-007,MAR,-0.11114279
AIT-2025-02-007,MCHP,0.26446724
AIT-2025-02-007,MDLZ,0.13734802
AIT-2025-02-007,MELI,0.08965454
AIT-2025-02-007,META,-0.14475058
AIT-2025-02-007,MNST,0.23242496
AIT-2025-02-007,MPWR,0.21015714
AIT-2025-02-007,MRVL,-0.30684358
AIT-2025-02-007,MSFT,0.03580887
AIT-2025-02-007,MSTR,0.04844920
AIT-2025-02-007,MTSI,-0.05408959
AIT-2025-02-007,MU,0.33894696
AIT-2025-02-007,NFLX,-0.03156468
AIT-2025-02-007,NVDA,0.12957143
AIT-2025-02-007,NXPI,0.15373146
AIT-2025-02-007,ODFL,-0.09739858
AIT-2025-02-007,ON,0.07394309
AIT-2025-02-007,ORLY,-0.01139476
AIT-2025-02-007,PANW,0.08315856
AIT-2025-02-007,PAYX,-0.00342419
AIT-2025-02-007,PCAR,0.00841451
AIT-2025-02-007,PDD,0.19624481
AIT-2025-02-007,PEP,0.05258090
AIT-2025-02-007,PLTR,-0.18918306
AIT-2025-02-007,PYPL,-0.06217593
AIT-2025-02-007,QCOM,0.08290168
AIT-2025-02-007,REGN,0.06436980
AIT-2025-02-007,RKLB,-0.46818512
AIT-2025-02-007,ROP,0.05553839
AIT-2025-02-007,ROST,-0.10604732
AIT-2025-02-007,SBUX,-0.12965992
AIT-2025-02-007,SHOP,-0.10563138
AIT-2025-02-007,SNPS,0.03671889
AIT-2025-02-007,STX,0.03321590
AIT-2025-02-007,TER,-0.02280049
AIT-2025-02-007,TMUS,0.03271266
AIT-2025-02-007,TRI,0.05704609
AIT-2025-02-007,TSLA,-0.31503257
AIT-2025-02-007,TSM,-0.06214724
AIT-2025-02-007,TTWO,0.12650535
AIT-2025-02-007,TXN,0.12172028
AIT-2025-02-007,UMC,0.26477099
AIT-2025-02-007,VRTX,0.08971240
AIT-2025-02-007,WBD,0.09869559
AIT-2025-02-007,WDAY,-0.01188028
AIT-2025-02-007,WDC,0.09157015
AIT-2025-02-007,WMT,-0.22248253
AIT-2025-02-007,XEL,0.00279871
AIT-2025-03-005,AAPL,-0.03440688
AIT-2025-03-005,ABNB,0.00836176
AIT-2025-03-005,ADBE,-0.04904467
AIT-2025-03-005,ADI,0.14518982
AIT-2025-03-005,ADP,-0.00919297
AIT-2025-03-005,ADSK,-0.03176659
AIT-2025-03-005,AEP,-0.02315107
AIT-2025-03-005,ALAB,-0.06438351
AIT-2025-03-005,ALNY,-0.02557581
AIT-2025-03-005,AMAT,0.02949910
AIT-2025-03-005,AMD,0.19311886
AIT-2025-03-005,AMGN,0.09046497
AIT-2025-03-005,AMZN,-0.03995310
AIT-2025-03-005,APP,-0.12108744
AIT-2025-03-005,ARM,-0.09217967
AIT-2025-03-005,ASML,0.11834301
AIT-2025-03-005,ASX,0.05426361
AIT-2025-03-005,AVGO,-0.13153453
AIT-2025-03-005,AXON,-0.14719354
AIT-2025-03-005,BKNG,-0.01992941
AIT-2025-03-005,BKR,-0.04079800
AIT-2025-03-005,CCEP,0.05544522
AIT-2025-03-005,CDNS,0.05461828
AIT-2025-03-005,CEG,-0.29218823
AIT-2025-03-005,CMCSA,0.11671107
AIT-2025-03-005,COST,-0.11885100
AIT-2025-03-005,CPRT,-0.01351085
AIT-2025-03-005,CRDO,-0.39025386
AIT-2025-03-005,CRWD,-0.04111159
AIT-2025-03-005,CSCO,0.00316613
AIT-2025-03-005,CSX,-0.03474134
AIT-2025-03-005,CTAS,0.02889402
AIT-2025-03-005,DASH,-0.04053671
AIT-2025-03-005,DDOG,-0.21837498
AIT-2025-03-005,DXCM,-0.08108154
AIT-2025-03-005,EA,0.13831527
AIT-2025-03-005,ENTG,0.04615853
AIT-2025-03-005,EXC,0.01021393
AIT-2025-03-005,FANG,0.12117555
AIT-2025-03-005,FAST,0.08844627
AIT-2025-03-005,FER,0.02487490
AIT-2025-03-005,FTNT,-0.10938018
AIT-2025-03-005,GEHC,-0.01513349
AIT-2025-03-005,GILD,-0.00661870
AIT-2025-03-005,GOOG,-0.01672578
AIT-2025-03-005,GOOGL,-0.01986895
AIT-2025-03-005,HON,0.08330706
AIT-2025-03-005,IDXX,0.00266332
AIT-2025-03-005,INTC,0.28711121
AIT-2025-03-005,INTU,0.16903125
AIT-2025-03-005,ISRG,-0.12596731
AIT-2025-03-005,KDP,0.08188465
AIT-2025-03-005,KHC,0.09019241
AIT-2025-03-005,KLAC,0.11093426
AIT-2025-03-005,LIN,0.04094884
AIT-2025-03-005,LITE,-0.01258474
AIT-2025-03-005,LRCX,0.11942412
AIT-2025-03-005,MAR,-0.11580844
AIT-2025-03-005,MCHP,0.17854203
AIT-2025-03-005,MDLZ,0.11770870
AIT-2025-03-005,MELI,0.06065342
AIT-2025-03-005,META,-0.13014534
AIT-2025-03-005,MNST,0.19813669
AIT-2025-03-005,MPWR,0.07639233
AIT-2025-03-005,MRVL,-0.28014286
AIT-2025-03-005,MSFT,0.04250323
AIT-2025-03-005,MSTR,0.15250511
AIT-2025-03-005,MTSI,-0.00249391
AIT-2025-03-005,MU,0.23271296
AIT-2025-03-005,NFLX,-0.04220162
AIT-2025-03-005,NVDA,0.02091208
AIT-2025-03-005,NXPI,0.08977615
AIT-2025-03-005,ODFL,-0.10864914
AIT-2025-03-005,ON,0.10775269
AIT-2025-03-005,ORLY,0.03268115
AIT-2025-03-005,PANW,0.01052366
AIT-2025-03-005,PAYX,0.03306044
AIT-2025-03-005,PCAR,0.03156064
AIT-2025-03-005,PDD,0.08550088
AIT-2025-03-005,PEP,0.06442310
AIT-2025-03-005,PLTR,-0.27446847
AIT-2025-03-005,PYPL,-0.03578626
AIT-2025-03-005,QCOM,0.10416101
AIT-2025-03-005,REGN,0.08122985
AIT-2025-03-005,RKLB,-0.40422306
AIT-2025-03-005,ROP,0.07956563
AIT-2025-03-005,ROST,-0.04111252
AIT-2025-03-005,SBUX,-0.15224814
AIT-2025-03-005,SHOP,-0.09347881
AIT-2025-03-005,SNPS,0.06481903
AIT-2025-03-005,STX,-0.02451674
AIT-2025-03-005,TER,-0.03644297
AIT-2025-03-005,TMUS,-0.01512531
AIT-2025-03-005,TRI,0.01871522
AIT-2025-03-005,TSLA,-0.07616037
AIT-2025-03-005,TSM,-0.05640854
AIT-2025-03-005,TTWO,0.01924277
AIT-2025-03-005,TXN,0.12154071
AIT-2025-03-005,UMC,0.21429093
AIT-2025-03-005,VRTX,0.13179602
AIT-2025-03-005,WBD,0.13371411
AIT-2025-03-005,WDAY,0.03948182
AIT-2025-03-005,WDC,-0.02094582
AIT-2025-03-005,WMT,-0.23450995
AIT-2025-03-005,XEL,-0.00886234
AIT-2025-03-001,AAPL,-0.09111077
AIT-2025-03-001,ABNB,-0.10363360
AIT-2025-03-001,ADBE,-0.15727219
AIT-2025-03-001,ADI,-0.08782303
AIT-2025-03-001,ADP,-0.02654098
AIT-2025-03-001,ADSK,0.03266061
AIT-2025-03-001,AEP,-0.02509254
AIT-2025-03-001,ALAB,0.02321188
AIT-2025-03-001,ALNY,-0.02603517
AIT-2025-03-001,AMAT,0.15411998
AIT-2025-03-001,AMD,0.16840283
AIT-2025-03-001,AMGN,-0.04127254
AIT-2025-03-001,AMZN,-0.01813605
AIT-2025-03-001,APP,-0.24133203
AIT-2025-03-001,ARM,0.09679255
AIT-2025-03-001,ASML,0.13147101
AIT-2025-03-001,ASX,-0.04997052
AIT-2025-03-001,AVGO,0.09082618
AIT-2025-03-001,AXON,0.07005261
AIT-2025-03-001,BKNG,-0.02000988
AIT-2025-03-001,BKR,-0.09251052
AIT-2025-03-001,CCEP,0.02723549
AIT-2025-03-001,CDNS,0.23474784
AIT-2025-03-001,CEG,0.01426091
AIT-2025-03-001,CMCSA,0.01849741
AIT-2025-03-001,COST,-0.02454578
AIT-2025-03-001,CPRT,0.14952566
AIT-2025-03-001,CRDO,-0.15889988
AIT-2025-03-001,CRWD,0.09118366
AIT-2025-03-001,CSCO,-0.07585684
AIT-2025-03-001,CSX,-0.03894434
AIT-2025-03-001,CTAS,0.05160383
AIT-2025-03-001,DASH,-0.05389553
AIT-2025-03-001,DDOG,-0.11742042
AIT-2025-03-001,DXCM,-0.09653165
AIT-2025-03-001,EA,0.12324309
AIT-2025-03-001,ENTG,-0.06626327
AIT-2025-03-001,EXC,0.03955420
AIT-2025-03-001,FANG,-0.02195548
AIT-2025-03-001,FAST,0.11136324
AIT-2025-03-001,FER,0.02747778
AIT-2025-03-001,FTNT,-0.11045685
AIT-2025-03-001,GEHC,-0.21632257
AIT-2025-03-001,GILD,-0.15004362
AIT-2025-03-001,GOOG,0.02633660
AIT-2025-03-001,GOOGL,0.02075834
AIT-2025-03-001,HON,0.00076496
AIT-2025-03-001,IDXX,-0.01293702
AIT-2025-03-001,INTC,0.19224712
AIT-2025-03-001,INTU,0.06564691
AIT-2025-03-001,ISRG,-0.06635521
AIT-2025-03-001,KDP,0.07599392
AIT-2025-03-001,KHC,-0.00097041
AIT-2025-03-001,KLAC,0.13440123
AIT-2025-03-001,LIN,0.00162707
AIT-2025-03-001,LITE,-0.02603007
AIT-2025-03-001,LRCX,0.08554874
AIT-2025-03-001,MAR,-0.12932522
AIT-2025-03-001,MCHP,-0.12872935
AIT-2025-03-001,MDLZ,0.05049459
AIT-2025-03-001,MELI,0.01136143
AIT-2025-03-001,META,-0.12141898
AIT-2025-03-001,MNST,0.06130010
AIT-2025-03-001,MPWR,0.17459151
AIT-2025-03-001,MRVL,-0.27442389
AIT-2025-03-001,MSFT,0.08592497
AIT-2025-03-001,MSTR,0.30182513
AIT-2025-03-001,MTSI,0.06253126
AIT-2025-03-001,MU,0.00098666
AIT-2025-03-001,NFLX,-0.01073468
AIT-2025-03-001,NVDA,0.16239950
AIT-2025-03-001,NXPI,-0.02678074
AIT-2025-03-001,ODFL,-0.03690038
AIT-2025-03-001,ON,0.03028190
AIT-2025-03-001,ORLY,0.01537250
AIT-2025-03-001,PANW,-0.01498387
AIT-2025-03-001,PAYX,-0.01197455
AIT-2025-03-001,PCAR,-0.06858238
AIT-2025-03-001,PDD,-0.11655836
AIT-2025-03-001,PEP,-0.03030404
AIT-2025-03-001,PLTR,0.09701746
AIT-2025-03-001,PYPL,-0.00939722
AIT-2025-03-001,QCOM,0.08436329
AIT-2025-03-001,REGN,-0.07509324
AIT-2025-03-001,RKLB,-0.01215229
AIT-2025-03-001,ROP,0.01767465
AIT-2025-03-001,ROST,0.12034824
AIT-2025-03-001,SBUX,-0.23877817
AIT-2025-03-001,SHOP,-0.09425884
AIT-2025-03-001,SNPS,0.12218468
AIT-2025-03-001,STX,-0.13876746
AIT-2025-03-001,TER,-0.12385371
AIT-2025-03-001,TMUS,-0.04009272
AIT-2025-03-001,TRI,0.03852787
AIT-2025-03-001,TSLA,0.11695026
AIT-2025-03-001,TSM,-0.02885153
AIT-2025-03-001,TTWO,0.03383487
AIT-2025-03-001,TXN,-0.13833277
AIT-2025-03-001,UMC,0.13975658
AIT-2025-03-001,VRTX,0.04649587
AIT-2025-03-001,WBD,-0.27854536
AIT-2025-03-001,WDAY,-0.03583349
AIT-2025-03-001,WDC,-0.02396650
AIT-2025-03-001,WMT,-0.00434679
AIT-2025-03-001,XEL,-0.01801887
AIT-2025-03-003,AAPL,-0.09111077
AIT-2025-03-003,ABNB,-0.10363360
AIT-2025-03-003,ADBE,-0.15727219
AIT-2025-03-003,ADI,-0.08782303
AIT-2025-03-003,ADP,-0.02654098
AIT-2025-03-003,ADSK,0.03266061
AIT-2025-03-003,AEP,-0.02509254
AIT-2025-03-003,ALAB,0.02321188
AIT-2025-03-003,ALNY,-0.02603517
AIT-2025-03-003,AMAT,0.15411998
AIT-2025-03-003,AMD,0.16840283
AIT-2025-03-003,AMGN,-0.04127254
AIT-2025-03-003,AMZN,-0.01813605
AIT-2025-03-003,APP,-0.24133203
AIT-2025-03-003,ARM,0.09679255
AIT-2025-03-003,ASML,0.13147101
AIT-2025-03-003,ASX,-0.04997052
AIT-2025-03-003,AVGO,0.09082618
AIT-2025-03-003,AXON,0.07005261
AIT-2025-03-003,BKNG,-0.02000988
AIT-2025-03-003,BKR,-0.09251052
AIT-2025-03-003,CCEP,0.02723549
AIT-2025-03-003,CDNS,0.23474784
AIT-2025-03-003,CEG,0.01426091
AIT-2025-03-003,CMCSA,0.01849741
AIT-2025-03-003,COST,-0.02454578
AIT-2025-03-003,CPRT,0.14952566
AIT-2025-03-003,CRDO,-0.15889988
AIT-2025-03-003,CRWD,0.09118366
AIT-2025-03-003,CSCO,-0.07585684
AIT-2025-03-003,CSX,-0.03894434
AIT-2025-03-003,CTAS,0.05160383
AIT-2025-03-003,DASH,-0.05389553
AIT-2025-03-003,DDOG,-0.11742042
AIT-2025-03-003,DXCM,-0.09653165
AIT-2025-03-003,EA,0.12324309
AIT-2025-03-003,ENTG,-0.06626327
AIT-2025-03-003,EXC,0.03955420
AIT-2025-03-003,FANG,-0.02195548
AIT-2025-03-003,FAST,0.11136324
AIT-2025-03-003,FER,0.02747778
AIT-2025-03-003,FTNT,-0.11045685
AIT-2025-03-003,GEHC,-0.21632257
AIT-2025-03-003,GILD,-0.15004362
AIT-2025-03-003,GOOG,0.02633660
AIT-2025-03-003,GOOGL,0.02075834
AIT-2025-03-003,HON,0.00076496
AIT-2025-03-003,IDXX,-0.01293702
AIT-2025-03-003,INTC,0.19224712
AIT-2025-03-003,INTU,0.06564691
AIT-2025-03-003,ISRG,-0.06635521
AIT-2025-03-003,KDP,0.07599392
AIT-2025-03-003,KHC,-0.00097041
AIT-2025-03-003,KLAC,0.13440123
AIT-2025-03-003,LIN,0.00162707
AIT-2025-03-003,LITE,-0.02603007
AIT-2025-03-003,LRCX,0.08554874
AIT-2025-03-003,MAR,-0.12932522
AIT-2025-03-003,MCHP,-0.12872935
AIT-2025-03-003,MDLZ,0.05049459
AIT-2025-03-003,MELI,0.01136143
AIT-2025-03-003,META,-0.12141898
AIT-2025-03-003,MNST,0.06130010
AIT-2025-03-003,MPWR,0.17459151
AIT-2025-03-003,MRVL,-0.27442389
AIT-2025-03-003,MSFT,0.08592497
AIT-2025-03-003,MSTR,0.30182513
AIT-2025-03-003,MTSI,0.06253126
AIT-2025-03-003,MU,0.00098666
AIT-2025-03-003,NFLX,-0.01073468
AIT-2025-03-003,NVDA,0.16239950
AIT-2025-03-003,NXPI,-0.02678074
AIT-2025-03-003,ODFL,-0.03690038
AIT-2025-03-003,ON,0.03028190
AIT-2025-03-003,ORLY,0.01537250
AIT-2025-03-003,PANW,-0.01498387
AIT-2025-03-003,PAYX,-0.01197455
AIT-2025-03-003,PCAR,-0.06858238
AIT-2025-03-003,PDD,-0.11655836
AIT-2025-03-003,PEP,-0.03030404
AIT-2025-03-003,PLTR,0.09701746
AIT-2025-03-003,PYPL,-0.00939722
AIT-2025-03-003,QCOM,0.08436329
AIT-2025-03-003,REGN,-0.07509324
AIT-2025-03-003,RKLB,-0.01215229
AIT-2025-03-003,ROP,0.01767465
AIT-2025-03-003,ROST,0.12034824
AIT-2025-03-003,SBUX,-0.23877817
AIT-2025-03-003,SHOP,-0.09425884
AIT-2025-03-003,SNPS,0.12218468
AIT-2025-03-003,STX,-0.13876746
AIT-2025-03-003,TER,-0.12385371
AIT-2025-03-003,TMUS,-0.04009272
AIT-2025-03-003,TRI,0.03852787
AIT-2025-03-003,TSLA,0.11695026
AIT-2025-03-003,TSM,-0.02885153
AIT-2025-03-003,TTWO,0.03383487
AIT-2025-03-003,TXN,-0.13833277
AIT-2025-03-003,UMC,0.13975658
AIT-2025-03-003,VRTX,0.04649587
AIT-2025-03-003,WBD,-0.27854536
AIT-2025-03-003,WDAY,-0.03583349
AIT-2025-03-003,WDC,-0.02396650
AIT-2025-03-003,WMT,-0.00434679
AIT-2025-03-003,XEL,-0.01801887
AIT-2025-03-007,AAPL,-0.09111077
AIT-2025-03-007,ABNB,-0.10363360
AIT-2025-03-007,ADBE,-0.15727219
AIT-2025-03-007,ADI,-0.08782303
AIT-2025-03-007,ADP,-0.02654098
AIT-2025-03-007,ADSK,0.03266061
AIT-2025-03-007,AEP,-0.02509254
AIT-2025-03-007,ALAB,0.02321188
AIT-2025-03-007,ALNY,-0.02603517
AIT-2025-03-007,AMAT,0.15411998
AIT-2025-03-007,AMD,0.16840283
AIT-2025-03-007,AMGN,-0.04127254
AIT-2025-03-007,AMZN,-0.01813605
AIT-2025-03-007,APP,-0.24133203
AIT-2025-03-007,ARM,0.09679255
AIT-2025-03-007,ASML,0.13147101
AIT-2025-03-007,ASX,-0.04997052
AIT-2025-03-007,AVGO,0.09082618
AIT-2025-03-007,AXON,0.07005261
AIT-2025-03-007,BKNG,-0.02000988
AIT-2025-03-007,BKR,-0.09251052
AIT-2025-03-007,CCEP,0.02723549
AIT-2025-03-007,CDNS,0.23474784
AIT-2025-03-007,CEG,0.01426091
AIT-2025-03-007,CMCSA,0.01849741
AIT-2025-03-007,COST,-0.02454578
AIT-2025-03-007,CPRT,0.14952566
AIT-2025-03-007,CRDO,-0.15889988
AIT-2025-03-007,CRWD,0.09118366
AIT-2025-03-007,CSCO,-0.07585684
AIT-2025-03-007,CSX,-0.03894434
AIT-2025-03-007,CTAS,0.05160383
AIT-2025-03-007,DASH,-0.05389553
AIT-2025-03-007,DDOG,-0.11742042
AIT-2025-03-007,DXCM,-0.09653165
AIT-2025-03-007,EA,0.12324309
AIT-2025-03-007,ENTG,-0.06626327
AIT-2025-03-007,EXC,0.03955420
AIT-2025-03-007,FANG,-0.02195548
AIT-2025-03-007,FAST,0.11136324
AIT-2025-03-007,FER,0.02747778
AIT-2025-03-007,FTNT,-0.11045685
AIT-2025-03-007,GEHC,-0.21632257
AIT-2025-03-007,GILD,-0.15004362
AIT-2025-03-007,GOOG,0.02633660
AIT-2025-03-007,GOOGL,0.02075834
AIT-2025-03-007,HON,0.00076496
AIT-2025-03-007,IDXX,-0.01293702
AIT-2025-03-007,INTC,0.19224712
AIT-2025-03-007,INTU,0.06564691
AIT-2025-03-007,ISRG,-0.06635521
AIT-2025-03-007,KDP,0.07599392
AIT-2025-03-007,KHC,-0.00097041
AIT-2025-03-007,KLAC,0.13440123
AIT-2025-03-007,LIN,0.00162707
AIT-2025-03-007,LITE,-0.02603007
AIT-2025-03-007,LRCX,0.08554874
AIT-2025-03-007,MAR,-0.12932522
AIT-2025-03-007,MCHP,-0.12872935
AIT-2025-03-007,MDLZ,0.05049459
AIT-2025-03-007,MELI,0.01136143
AIT-2025-03-007,META,-0.12141898
AIT-2025-03-007,MNST,0.06130010
AIT-2025-03-007,MPWR,0.17459151
AIT-2025-03-007,MRVL,-0.27442389
AIT-2025-03-007,MSFT,0.08592497
