event_id,ticker,car_s1_0_1,car_s1_0_2,car_s1_0_5,car_s1_0_20
AIT-2024-12-001,ORLY,-0.01347112,0.00385448,0.01161844,-0.03771234
AIT-2024-12-001,PANW,0.02168302,0.02678694,0.01125704,-0.03506441
AIT-2024-12-001,PAYX,-0.01795249,-0.01622779,-0.02845422,-0.03278190
AIT-2024-12-001,PCAR,0.00344424,-0.01261730,-0.01100488,-0.05448138
AIT-2024-12-001,PDD,0.00332303,0.01151521,0.05577400,0.02301434
AIT-2024-12-001,PEP,-0.00719863,-0.01551785,-0.02136152,-0.06518273
AIT-2024-12-001,PLTR,-0.00334812,0.05139060,-0.00686431,0.09829985
AIT-2024-12-001,PYPL,0.03948111,0.04594304,0.05288944,0.02271302
AIT-2024-12-001,QCOM,-0.01571938,-0.02407939,-0.01622238,0.04178940
AIT-2024-12-001,REGN,0.02439485,0.03787173,0.03735660,0.00945970
AIT-2024-12-001,RKLB,0.01800596,0.03978990,-0.03206739,0.15097108
AIT-2024-12-001,ROP,-0.01777135,-0.03069506,-0.02975519,-0.06712769
AIT-2024-12-001,ROST,0.01689034,0.01539403,0.00291319,0.02955737
AIT-2024-12-001,SBUX,-0.02684315,-0.01952484,-0.03643577,-0.08087675
AIT-2024-12-001,SHOP,0.01158842,0.04563638,0.03852515,0.00636843
AIT-2024-12-001,SNPS,-0.09825285,-0.09646383,-0.09902084,-0.05568426
AIT-2024-12-001,STX,-0.01123631,-0.00991022,-0.00939588,-0.06672400
AIT-2024-12-001,TER,-0.02263648,0.01653015,0.03777492,0.20317549
AIT-2024-12-001,TMUS,-0.00865349,-0.01168925,-0.05453222,-0.14322730
AIT-2024-12-001,TRI,0.02370823,0.03147535,0.02130946,0.00385359
AIT-2024-12-001,TSLA,0.03684545,0.08421423,0.17104563,0.18883349
AIT-2024-12-001,TSM,0.01698104,0.00644265,-0.03563609,0.07500380
AIT-2024-12-001,TTWO,0.00663753,0.00332232,0.00745007,0.01202308
AIT-2024-12-001,TXN,-0.02872520,-0.03118177,-0.03835819,-0.01654068
AIT-2024-12-001,UMC,-0.02613334,-0.00775616,-0.02189740,0.03115268
AIT-2024-12-001,VRTX,0.00386024,0.00746031,0.02134144,-0.09782516
AIT-2024-12-001,WBD,0.00961568,0.00674640,0.02471894,0.04615880
AIT-2024-12-001,WDAY,0.02178475,0.03568810,0.06434445,0.03332749
AIT-2024-12-001,WDC,-0.00128639,-0.01858201,-0.03181685,-0.06369962
AIT-2024-12-001,WMT,0.01404620,0.01582476,0.00239321,-0.06467533
AIT-2024-12-001,XEL,-0.00386490,-0.02067785,-0.04448872,-0.09110407
AIT-2024-12-002,AAPL,0.01772931,0.02454730,0.02255986,0.01554678
AIT-2024-12-002,ABNB,0.01439743,0.02758719,-0.02427859,0.03333662
AIT-2024-12-002,ADBE,0.02476709,0.02813504,-0.12114992,-0.17111473
AIT-2024-12-002,ADI,0.03255146,0.02320500,0.02632730,0.07564376
AIT-2024-12-002,ADP,-0.01355023,0.00293998,-0.01288140,-0.03971231
AIT-2024-12-002,ADSK,0.01585536,0.00547552,0.00241478,-0.00765839
AIT-2024-12-002,AEP,-0.02187697,-0.02831217,-0.05711760,-0.10073935
AIT-2024-12-002,ALAB,0.06789329,0.04244630,0.14523509,0.19313592
AIT-2024-12-002,ALNY,0.01213843,0.00299272,-0.03956242,-0.10925504
AIT-2024-12-002,AMAT,0.01210223,0.00078086,0.00982449,0.15326468
AIT-2024-12-002,AMD,-0.06227026,-0.07626075,-0.07936296,0.01943367
AIT-2024-12-002,AMGN,0.01536773,0.01130550,-0.00790945,-0.01692946
AIT-2024-12-002,AMZN,0.03076427,0.03111068,0.03947553,0.05574962
AIT-2024-12-002,APP,-0.09485860,-0.15743708,-0.17382994,-0.20410265
AIT-2024-12-002,ARM,0.02718212,0.02273174,0.12329509,0.18600896
AIT-2024-12-002,ASML,0.00820949,0.01769367,0.04148905,0.20638575
AIT-2024-12-002,ASX,0.03087815,0.00628095,0.04142714,0.17023140
AIT-2024-12-002,AVGO,0.05988966,0.02905294,0.32128118,0.42221127
AIT-2024-12-002,AXON,-0.07293163,-0.08162754,-0.08347604,-0.25239278
AIT-2024-12-002,BKNG,-0.02246646,-0.01297702,-0.00933222,-0.08181146
AIT-2024-12-002,BKR,-0.02595078,-0.03035617,-0.01424720,0.00958931
AIT-2024-12-002,CCEP,0.00472670,0.01207167,0.00522604,-0.03105020
AIT-2024-12-002,CDNS,0.02877679,0.01404170,0.02674169,0.07610722
AIT-2024-12-002,CEG,-0.06267594,-0.09090555,-0.07225027,0.00684834
AIT-2024-12-002,CMCSA,-0.08500413,-0.07124299,-0.06217141,-0.12115331
AIT-2024-12-002,COST,0.00743333,0.01514792,0.00740672,-0.05258970
AIT-2024-12-002,CPRT,0.00041994,-0.00109360,-0.00741044,-0.07350284
AIT-2024-12-002,CRDO,-0.03658801,-0.04077844,0.09056469,0.13137427
AIT-2024-12-002,CRWD,-0.02304621,-0.03582052,0.02313488,0.06097425
AIT-2024-12-002,CSCO,-0.01658026,-0.01884811,-0.02347770,-0.00304185
AIT-2024-12-002,CSX,-0.01452780,-0.00535995,-0.03175541,-0.03260322
AIT-2024-12-002,CTAS,-0.06687837,-0.05708811,-0.05738540,-0.16602539
AIT-2024-12-002,DASH,-0.00065685,-0.00883641,-0.00826461,-0.03228507
AIT-2024-12-002,DDOG,-0.00582587,-0.03979323,-0.05258144,-0.08795528
AIT-2024-12-002,DXCM,-0.00209949,0.01313538,-0.01015781,0.05197174
AIT-2024-12-002,EA,0.00105376,0.00054579,-0.04904484,-0.12751185
AIT-2024-12-002,ENTG,0.04576301,0.01651226,0.02700170,0.07843190
AIT-2024-12-002,EXC,-0.01605051,-0.02018291,-0.03474685,-0.02990584
AIT-2024-12-002,FANG,-0.03022843,-0.05221848,-0.05207016,0.01697005
AIT-2024-12-002,FAST,-0.01598822,-0.02092995,-0.03992504,-0.10935032
AIT-2024-12-002,FER,-0.00294679,-0.02648625,-0.00376174,-0.02702444
AIT-2024-12-002,FTNT,-0.01523904,-0.01398833,-0.01096842,-0.03823100
AIT-2024-12-002,GEHC,0.00906279,0.01857571,0.00363977,0.06718670
AIT-2024-12-002,GILD,-0.03216511,-0.01361212,-0.01443738,-0.04214825
AIT-2024-12-002,GOOG,0.02070647,0.07751965,0.10158309,0.15525380
AIT-2024-12-002,GOOGL,0.02052617,0.07997769,0.10323271,0.15892421
AIT-2024-12-002,HON,-0.00391324,0.01538914,0.00677169,-0.01389465
AIT-2024-12-002,IDXX,0.06205404,0.05472475,0.03071421,0.08171692
AIT-2024-12-002,INTC,0.01810599,-0.00079457,0.01791395,0.13166340
AIT-2024-12-002,INTU,0.00262337,0.00812188,0.02348139,0.00198879
AIT-2024-12-002,ISRG,-0.01482549,-0.01422899,-0.01686711,-0.02384508
AIT-2024-12-002,KDP,0.01864836,0.01615295,0.01637001,-0.06806171
AIT-2024-12-002,KHC,0.02780870,0.02461000,0.02940899,-0.02075654
AIT-2024-12-002,KLAC,0.02806814,0.02220644,0.04163994,0.18839176
AIT-2024-12-002,LIN,-0.01118412,-0.00430623,-0.02630398,-0.05866423
AIT-2024-12-002,LITE,-0.02374839,-0.04808827,0.01073185,-0.00860589
AIT-2024-12-002,LRCX,0.04402762,0.02489714,0.04852134,0.17132695
AIT-2024-12-002,MAR,-0.01546453,-0.00989067,-0.01383494,-0.05172432
AIT-2024-12-002,MCHP,0.07352655,0.08337398,0.05479208,0.10135937
AIT-2024-12-002,MDLZ,-0.02714892,-0.02125776,-0.01642801,-0.05744856
AIT-2024-12-002,MELI,-0.06917254,-0.04766655,-0.07915386,-0.08604200
AIT-2024-12-002,META,0.01313655,0.02717836,0.02654572,0.06095887
AIT-2024-12-002,MNST,0.00345884,0.00054612,-0.00368066,-0.01861878
AIT-2024-12-002,MPWR,0.08034496,0.06908632,0.09593376,0.24235883
AIT-2024-12-002,MRVL,-0.04645983,-0.04109584,0.08434910,0.12081466
AIT-2024-12-002,MSFT,0.01332663,0.01187719,0.02071596,0.00418376
AIT-2024-12-002,MSTR,-0.06027295,-0.02626884,0.02403786,-0.17171968
AIT-2024-12-002,MTSI,0.00559318,-0.00906215,0.01452373,0.03262592
AIT-2024-12-002,MU,0.02858427,-0.00913553,0.03379732,0.11822563
AIT-2024-12-002,NFLX,-0.00284417,-0.00083248,-0.00095430,-0.03712860
AIT-2024-12-002,NVDA,-0.03707415,-0.05638344,-0.07347158,0.01644108
AIT-2024-12-002,NXPI,0.04013216,0.02250036,0.01838524,0.06921114
AIT-2024-12-002,ODFL,0.00984477,0.01975759,-0.00231613,-0.06978255
AIT-2024-12-002,ON,0.04196411,0.03191883,0.02891931,0.07152396
AIT-2024-12-002,ORLY,0.01691821,0.02696839,0.02817746,-0.02490725
AIT-2024-12-002,PANW,-0.02961615,-0.02307419,-0.01586834,-0.09115395
AIT-2024-12-002,PAYX,-0.00889850,0.00278822,-0.00943213,-0.01219355
AIT-2024-12-002,PCAR,-0.01978036,-0.01170354,-0.03244853,-0.00550362
AIT-2024-12-002,PDD,0.11776903,0.06822072,0.04739804,0.06335847
AIT-2024-12-002,PEP,0.00248067,0.00494338,-0.00609894,-0.08601496
AIT-2024-12-002,PLTR,0.01124291,-0.00724938,0.04826886,-0.02865540
AIT-2024-12-002,PYPL,0.01125913,-0.00089461,0.01897317,-0.01040375
AIT-2024-12-002,QCOM,0.01291463,-0.00505997,0.00819383,0.09721530
AIT-2024-12-002,REGN,0.03234245,0.02458956,-0.03301719,0.01271979
AIT-2024-12-002,RKLB,-0.03397828,-0.05174099,-0.00578292,0.09939982
AIT-2024-12-002,ROP,-0.01300632,-0.00784300,-0.01836493,-0.05758482
AIT-2024-12-002,ROST,0.00120261,0.00330912,-0.01053729,0.00282160
AIT-2024-12-002,SBUX,0.00342692,-0.00576614,-0.01492583,-0.04347124
AIT-2024-12-002,SHOP,0.01633507,0.00530955,0.01135914,-0.01937519
AIT-2024-12-002,SNPS,-0.00208257,0.00044902,0.00709168,0.04502069
AIT-2024-12-002,STX,0.01259751,0.00277206,-0.01086354,-0.04386751
AIT-2024-12-002,TER,0.06261586,0.05092280,0.10258504,0.30830834
AIT-2024-12-002,TMUS,-0.06465059,-0.04538876,-0.05812603,-0.16648107
AIT-2024-12-002,TRI,0.00270338,0.01167107,-0.00072453,-0.02645876
AIT-2024-12-002,TSLA,0.06019082,0.09526123,0.17222294,0.12302665
AIT-2024-12-002,TSM,-0.02007860,-0.05091260,-0.00673129,0.08258044
AIT-2024-12-002,TTWO,-0.00973235,-0.02142865,-0.02318553,-0.03240769
AIT-2024-12-002,TXN,0.00738445,-0.00486034,-0.00050990,0.03743702
AIT-2024-12-002,UMC,0.02347451,0.01036419,-0.01399395,0.04599488
AIT-2024-12-002,VRTX,0.03249920,0.02432455,0.01154460,-0.09286798
AIT-2024-12-002,WBD,-0.00768346,0.02665536,0.13991164,0.03065885
AIT-2024-12-002,WDAY,0.07065133,0.04265430,0.05520898,0.00735344
AIT-2024-12-002,WDC,-0.01177290,-0.03253642,-0.08840812,-0.03781196
AIT-2024-12-002,WMT,-0.01846004,-0.01198507,-0.01933107,-0.07941696
AIT-2024-12-002,XEL,-0.02790371,-0.02907740,-0.04751988,-0.09826854
AIT-2024-12-009,AAPL,0.02769595,0.01461806,0.03308739,0.01986384
AIT-2024-12-009,ABNB,0.02435945,0.01976184,-0.02146076,0.02851703
AIT-2024-12-009,ADBE,0.00153837,-0.00098601,-0.16058035,-0.20632871
AIT-2024-12-009,ADI,0.00883321,0.00325414,0.00431374,0.08249248
AIT-2024-12-009,ADP,-0.00488581,-0.01386948,-0.02330114,-0.03783427
AIT-2024-12-009,ADSK,-0.00074374,0.00026260,-0.00629580,0.00075836
AIT-2024-12-009,AEP,-0.01066920,-0.02685675,-0.05042669,-0.06354580
AIT-2024-12-009,ALAB,-0.00069221,0.01383446,0.07477508,0.11773206
AIT-2024-12-009,ALNY,-0.01070873,-0.01557188,-0.06282516,-0.10265388
AIT-2024-12-009,AMAT,-0.00295323,-0.00183721,-0.00177086,0.14271274
AIT-2024-12-009,AMD,-0.05508140,-0.05120519,-0.06691448,-0.00297768
AIT-2024-12-009,AMGN,0.01865873,0.00481387,-0.01862928,-0.00239594
AIT-2024-12-009,AMZN,0.00455358,0.01670772,0.03168146,0.03077839
AIT-2024-12-009,APP,-0.20434317,-0.17790351,-0.17903406,-0.26543358
AIT-2024-12-009,ARM,0.00621841,0.02494478,0.04943979,0.17508394
AIT-2024-12-009,ASML,0.02220596,0.01971535,0.04415557,0.19198340
AIT-2024-12-009,ASX,-0.01963940,-0.01221556,0.02088673,0.13455078
AIT-2024-12-009,AVGO,-0.01955965,0.02659269,0.37407449,0.37394068
AIT-2024-12-009,AXON,-0.07334386,-0.07719758,-0.07734518,-0.22627252
AIT-2024-12-009,BKNG,-0.01436371,-0.00271388,-0.03092771,-0.07144082
AIT-2024-12-009,BKR,0.00111557,0.02342887,0.00376926,0.03930154
AIT-2024-12-009,CCEP,0.02208456,0.01401884,-0.00533028,-0.02286623
AIT-2024-12-009,CDNS,0.00398520,0.00991912,0.03171703,0.06776444
AIT-2024-12-009,CEG,-0.07657358,-0.07356864,-0.06750387,-0.03514563
AIT-2024-12-009,CMCSA,-0.07888660,-0.07780693,-0.09834918,-0.12165214
AIT-2024-12-009,COST,0.00655822,0.00049315,-0.00246220,-0.05908094
AIT-2024-12-009,CPRT,-0.00240041,0.00893919,-0.01446309,-0.06761400
AIT-2024-12-009,CRDO,-0.08815204,-0.06431702,0.04536935,0.04505815
AIT-2024-12-009,CRWD,-0.03662207,-0.00361621,0.06802485,0.04426467
AIT-2024-12-009,CSCO,-0.01490860,-0.02271532,-0.02732605,0.00461691
AIT-2024-12-009,CSX,0.00000155,-0.02142793,-0.03800516,-0.02808779
AIT-2024-12-009,CTAS,-0.05669037,-0.05950928,-0.05858762,-0.14726943
AIT-2024-12-009,DASH,-0.02044045,-0.01501283,-0.00040215,-0.02560728
AIT-2024-12-009,DDOG,-0.07097140,-0.07105931,-0.07207574,-0.12320892
AIT-2024-12-009,DXCM,0.02705148,0.04021179,-0.00570849,0.07631778
AIT-2024-12-009,EA,-0.00639482,-0.01957067,-0.06664457,-0.13928794
AIT-2024-12-009,ENTG,-0.00453684,0.00893969,-0.00081253,0.04043597
AIT-2024-12-009,EXC,-0.01558805,-0.03119719,-0.04799879,-0.00561896
AIT-2024-12-009,FANG,-0.01730224,-0.01684773,-0.04631763,0.04342294
AIT-2024-12-009,FAST,-0.01057890,-0.02278753,-0.03712568,-0.09158581
AIT-2024-12-009,FER,-0.02835889,-0.02239493,-0.01046569,-0.03228118
AIT-2024-12-009,FTNT,-0.01968197,-0.01625381,-0.01936093,-0.05002277
AIT-2024-12-009,GEHC,0.02359831,0.02194546,-0.00407227,0.10803454
AIT-2024-12-009,GILD,0.00145082,-0.00045450,0.00093521,-0.04440636
AIT-2024-12-009,GOOG,0.06786725,0.11355831,0.12349726,0.14254287
AIT-2024-12-009,GOOGL,0.07084184,0.11720133,0.12627618,0.14557876
AIT-2024-12-009,HON,0.01645885,0.01155079,0.04201652,-0.01532023
AIT-2024-12-009,IDXX,0.03536747,0.01199881,0.00545253,0.07617436
AIT-2024-12-009,INTC,-0.00724214,-0.02294705,0.02962488,0.11720427
AIT-2024-12-009,INTU,0.01249921,0.04006047,0.04551230,0.01838724
AIT-2024-12-009,ISRG,-0.01635955,-0.01486553,-0.01991771,-0.00600723
AIT-2024-12-009,KDP,0.02445977,0.01611500,0.01152856,-0.04507661
AIT-2024-12-009,KHC,0.02762399,0.01802442,0.01019027,-0.01937117
AIT-2024-12-009,KLAC,0.01567264,0.00910607,0.02988753,0.17470006
AIT-2024-12-009,LIN,-0.00547783,-0.01882899,-0.04551298,-0.04808894
AIT-2024-12-009,LITE,-0.04521374,-0.05170504,0.00373447,-0.03132585
AIT-2024-12-009,LRCX,0.00767462,0.03638539,0.04409813,0.14496160
AIT-2024-12-009,MAR,-0.00852873,-0.00194544,-0.00512656,-0.03825302
AIT-2024-12-009,MCHP,0.06653605,0.04743091,0.01807007,0.06571494
AIT-2024-12-009,MDLZ,-0.01563352,0.00651615,-0.01760785,-0.05097601
AIT-2024-12-009,MELI,-0.02713799,-0.02385007,-0.07748897,-0.08642151
AIT-2024-12-009,META,0.00526348,0.01611146,0.00596199,0.02582188
AIT-2024-12-009,MNST,0.01624125,-0.00227922,0.00154266,-0.00285206
AIT-2024-12-009,MPWR,0.04069599,0.06990212,0.09180448,0.20639065
AIT-2024-12-009,MRVL,-0.03774999,-0.01417530,0.10959225,0.13663551
AIT-2024-12-009,MSFT,0.01111826,0.01570932,0.02564610,0.00845894
AIT-2024-12-009,MSTR,-0.03242793,0.02415312,-0.00297926,-0.20989336
AIT-2024-12-009,MTSI,-0.01281114,-0.00774973,0.01460123,0.02549053
AIT-2024-12-009,MU,-0.00849154,0.01399737,0.08067965,0.08963824
AIT-2024-12-009,NFLX,-0.01584456,-0.00083390,-0.02010634,-0.06109476
AIT-2024-12-009,NVDA,-0.03136729,-0.02458810,-0.07989980,0.03309236
AIT-2024-12-009,NXPI,0.01673049,0.01251113,0.01257453,0.04979026
AIT-2024-12-009,ODFL,0.02104408,0.01166820,-0.01412802,-0.07529157
AIT-2024-12-009,ON,0.02183603,0.03107577,0.01870983,-0.01022003
AIT-2024-12-009,ORLY,0.00950579,0.00790976,0.00700229,-0.03894786
AIT-2024-12-009,PANW,-0.03122750,-0.02006911,-0.00497186,-0.14498655
AIT-2024-12-009,PAYX,0.00077365,-0.01219309,-0.01311772,-0.01026370
AIT-2024-12-009,PCAR,0.00413046,0.00169479,-0.02638933,-0.00176143
AIT-2024-12-009,PDD,0.06070021,0.04546847,0.01318437,0.06071063
AIT-2024-12-009,PEP,0.01319498,-0.00593838,-0.01024553,-0.07053980
AIT-2024-12-009,PLTR,-0.06185258,-0.05947797,-0.02359556,-0.11621252
AIT-2024-12-009,PYPL,-0.00752840,0.00656389,0.00997456,-0.02163536
AIT-2024-12-009,QCOM,0.00296130,0.00897944,0.00441737,0.09494069
AIT-2024-12-009,REGN,0.01105005,0.00003151,-0.05652505,0.00529576
AIT-2024-12-009,RKLB,-0.07448753,-0.07445138,0.01449534,0.03331396
AIT-2024-12-009,ROP,0.00511669,0.00108416,-0.01116014,-0.03838209
AIT-2024-12-009,ROST,0.00455043,-0.01239563,-0.03537131,0.02232290
AIT-2024-12-009,SBUX,-0.01319424,-0.01631827,-0.06962033,-0.05415990
AIT-2024-12-009,SHOP,-0.02917870,-0.00840262,-0.02045717,-0.05395286
AIT-2024-12-009,SNPS,-0.00145641,-0.00326101,0.02440415,0.06880563
AIT-2024-12-009,STX,0.00116339,-0.00015606,-0.02001824,-0.06052885
AIT-2024-12-009,TER,0.01154505,0.02131028,0.10500963,0.25385065
AIT-2024-12-009,TMUS,-0.04232690,-0.04250551,-0.06845343,-0.14974151
AIT-2024-12-009,TRI,0.00377109,-0.01024562,-0.01770587,-0.04124876
AIT-2024-12-009,TSLA,0.04809356,0.08704263,0.17502392,0.07436741
AIT-2024-12-009,TSM,-0.04040215,-0.04227130,0.00082741,0.06871020
AIT-2024-12-009,TTWO,-0.01801453,0.00341085,-0.01430826,-0.02032152
AIT-2024-12-009,TXN,-0.00267616,-0.00571284,-0.01521401,0.03612590
AIT-2024-12-009,UMC,-0.00819338,-0.01345433,-0.04497939,0.02880899
AIT-2024-12-009,VRTX,0.02056577,0.01431026,0.01490703,-0.08793785
AIT-2024-12-009,WBD,0.02933406,0.01610701,0.09904157,-0.01573295
AIT-2024-12-009,WDAY,0.02843688,0.02812144,0.05485823,0.00983766
AIT-2024-12-009,WDC,-0.01557704,-0.01373573,-0.07671224,-0.03880845
AIT-2024-12-009,WMT,-0.01399240,-0.01364488,-0.01828681,-0.07518980
AIT-2024-12-009,XEL,-0.01229028,-0.02394940,-0.03835120,-0.07179305
AIT-2024-12-004,AAPL,0.01096035,0.01790357,0.04586527,-0.02625976
AIT-2024-12-004,ABNB,-0.04759468,-0.04218213,-0.01478460,-0.00203988
AIT-2024-12-004,ADBE,-0.14659635,-0.15948375,-0.16663709,-0.20043694
AIT-2024-12-004,ADI,0.00886471,0.00041171,0.02524349,0.07550666
AIT-2024-12-004,ADP,-0.00714401,-0.00963140,-0.01444633,-0.02193057
AIT-2024-12-004,ADSK,-0.00438015,-0.00645267,0.00366499,-0.01318291
AIT-2024-12-004,AEP,-0.01280791,-0.02407806,-0.03559037,-0.02014026
AIT-2024-12-004,ALAB,0.08755117,0.06131865,0.10681192,0.11458309
AIT-2024-12-004,ALNY,-0.03749228,-0.04754130,-0.06342498,-0.08751675
AIT-2024-12-004,AMAT,0.00846545,0.00116733,0.04640770,0.17169015
AIT-2024-12-004,AMD,-0.00712559,-0.01522739,0.00574234,0.03790292
AIT-2024-12-004,AMGN,-0.00504818,-0.02284148,-0.01550070,0.01862565
AIT-2024-12-004,AMZN,-0.00338281,0.01467432,0.02605642,0.01226826
AIT-2024-12-004,APP,-0.04247489,-0.00081637,-0.00998026,-0.10073335
AIT-2024-12-004,ARM,0.08427234,0.02682785,0.06183313,0.18168273
AIT-2024-12-004,ASML,0.02642540,0.02490268,0.10391421,0.20643595
AIT-2024-12-004,ASX,0.02807659,0.03347072,0.06446311,0.11828872
AIT-2024-12-004,AVGO,0.24659020,0.34814331,0.31062503,0.36677155
AIT-2024-12-004,AXON,0.00145065,0.00015438,-0.02981008,-0.14242836
AIT-2024-12-004,BKNG,-0.00933196,-0.02942146,-0.03075349,-0.08661694
AIT-2024-12-004,BKR,-0.00552682,-0.01887152,-0.04220975,0.06504437
AIT-2024-12-004,CCEP,0.00156944,-0.01853227,-0.04074175,-0.03468264
AIT-2024-12-004,CDNS,0.00677267,0.02204799,0.04869419,0.05900177
AIT-2024-12-004,CEG,0.01443088,0.00539344,-0.00331885,0.24989871
AIT-2024-12-004,CMCSA,0.00824243,-0.02010888,-0.04160182,-0.05603190
AIT-2024-12-004,COST,-0.00195932,-0.00277060,-0.01359042,-0.06019468
AIT-2024-12-004,CPRT,-0.01814269,-0.02405710,-0.03958202,-0.07962699
AIT-2024-12-004,CRDO,0.10678306,0.10951990,0.06780599,0.08961150
AIT-2024-12-004,CRWD,0.02468172,0.07254099,0.03807089,0.04717101
AIT-2024-12-004,CSCO,0.00302641,-0.00514906,0.00450764,0.03358191
AIT-2024-12-004,CSX,-0.00532894,-0.01680602,-0.03011735,0.00189667
AIT-2024-12-004,CTAS,0.00251800,0.00092222,-0.11917668,-0.08420292
AIT-2024-12-004,DASH,-0.00538320,0.01445730,-0.02407914,-0.03091919
AIT-2024-12-004,DDOG,-0.01445928,-0.00191500,-0.01242845,-0.05974212
AIT-2024-12-004,DXCM,-0.03700209,-0.04672300,-0.04103146,0.02790947
AIT-2024-12-004,EA,-0.03630921,-0.04673987,-0.08385219,-0.12879997
AIT-2024-12-004,ENTG,-0.00368009,-0.00999391,-0.00433752,0.06641745
AIT-2024-12-004,EXC,0.00130518,-0.01710483,0.00674458,0.01455132
AIT-2024-12-004,FANG,0.00023923,-0.02902752,-0.04541641,0.11028172
AIT-2024-12-004,FAST,-0.00671458,-0.01417726,-0.04402328,-0.04875201
AIT-2024-12-004,FER,0.01640909,0.01111391,-0.01745982,-0.04923451
AIT-2024-12-004,FTNT,-0.00110036,-0.00287046,-0.02202880,-0.06785220
AIT-2024-12-004,GEHC,-0.01248560,-0.02523764,-0.02506803,0.08156969
AIT-2024-12-004,GILD,0.00104138,0.00111527,-0.00725313,-0.02633203
AIT-2024-12-004,GOOG,-0.02113707,0.00917447,0.00629307,0.01645612
AIT-2024-12-004,GOOGL,-0.02261214,0.00830458,0.00676117,0.01589997
AIT-2024-12-004,HON,-0.00376679,0.03012330,0.01073230,-0.02992164
AIT-2024-12-004,IDXX,-0.00038751,-0.00627848,-0.01132264,0.05497506
AIT-2024-12-004,INTC,0.03445815,0.05276214,0.06496878,0.15377542
AIT-2024-12-004,INTU,-0.01215326,0.00680969,-0.00004442,0.00291180
AIT-2024-12-004,ISRG,-0.00395058,-0.00460678,-0.00697988,0.01137758
AIT-2024-12-004,KDP,0.00823823,-0.00561876,-0.02559932,-0.06562516
AIT-2024-12-004,KHC,0.01425645,-0.00844931,-0.03135036,-0.06998547
AIT-2024-12-004,KLAC,0.02619029,0.02137591,0.06375774,0.23002193
AIT-2024-12-004,LIN,-0.00868733,-0.02664119,-0.02902105,-0.00473618
AIT-2024-12-004,LITE,0.06456328,0.05546686,0.03463833,0.04838291
AIT-2024-12-004,LRCX,-0.00522737,0.00822552,0.01482438,0.12616896
AIT-2024-12-004,MAR,-0.01066041,-0.00318973,-0.00877041,-0.01358593
AIT-2024-12-004,MCHP,-0.00961422,-0.02994006,-0.00470186,0.05829170
AIT-2024-12-004,MDLZ,-0.01742605,-0.02429642,-0.05650967,-0.07595663
AIT-2024-12-004,MELI,-0.03685832,-0.05608859,-0.10493932,-0.06232922
AIT-2024-12-004,META,-0.01149717,-0.01016511,-0.00756397,0.00052724
AIT-2024-12-004,MNST,0.01418186,0.00377340,-0.01451282,-0.02631311
AIT-2024-12-004,MPWR,-0.00233105,0.02195868,0.06700669,0.13274725
AIT-2024-12-004,MRVL,0.10184332,0.12418629,0.09004742,0.16215110
AIT-2024-12-004,MSFT,0.00410952,0.00949564,0.02045239,-0.01380669
AIT-2024-12-004,MSTR,-0.00123398,-0.02279935,-0.14689112,-0.15609511
AIT-2024-12-004,MTSI,0.01854850,0.02240682,0.06762321,0.06532350
AIT-2024-12-004,MU,0.02099698,0.06808768,-0.04848481,0.09736734
AIT-2024-12-004,NFLX,-0.01491208,-0.01858574,-0.00215930,-0.09882506
AIT-2024-12-004,NVDA,-0.02324154,-0.05259299,0.03046579,0.04176761
AIT-2024-12-004,NXPI,0.00055992,0.00031014,0.02243661,0.07392091
AIT-2024-12-004,ODFL,-0.01263330,-0.02565893,-0.04147474,-0.04705967
AIT-2024-12-004,ON,-0.01232734,-0.01285829,0.05181169,-0.05798150
AIT-2024-12-004,ORLY,0.00253546,-0.00112871,-0.03165910,-0.04554818
AIT-2024-12-004,PANW,-0.00672662,0.01751163,-0.00298206,-0.10661301
AIT-2024-12-004,PAYX,0.00022599,-0.00120597,-0.00658740,0.01635971
AIT-2024-12-004,PCAR,-0.01844905,-0.02786710,-0.03788118,0.02700815
AIT-2024-12-004,PDD,-0.00399594,-0.03208143,0.01325623,0.00980549
AIT-2024-12-004,PEP,0.00782781,-0.00452171,-0.03353394,-0.07609657
AIT-2024-12-004,PLTR,0.05281546,0.03529619,0.08046526,-0.07768294
AIT-2024-12-004,PYPL,0.00560106,0.00347151,-0.01770591,-0.02668842
AIT-2024-12-004,QCOM,0.00772477,-0.00421828,0.03128477,0.12555807
AIT-2024-12-004,REGN,-0.04616063,-0.05617689,-0.04570317,-0.03405369
AIT-2024-12-004,RKLB,0.04347760,0.08728022,0.03403256,-0.01476706
AIT-2024-12-004,ROP,-0.00660391,-0.01254675,-0.02008916,-0.02815278
AIT-2024-12-004,ROST,0.00223826,-0.02388646,-0.01379657,0.00283523
AIT-2024-12-004,SBUX,-0.00616648,-0.05357761,-0.07514551,-0.02491910
AIT-2024-12-004,SHOP,-0.01533229,-0.01227124,-0.02850741,-0.08205833
AIT-2024-12-004,SNPS,0.00821698,0.02831489,0.05211397,0.08450986
AIT-2024-12-004,STX,-0.01276729,-0.01961563,-0.06333128,-0.01489125
AIT-2024-12-004,TER,0.04175492,0.08350638,0.14136524,0.24655171
AIT-2024-12-004,TMUS,-0.01263753,-0.02643852,-0.07302856,-0.11804143
AIT-2024-12-004,TRI,0.00167080,-0.00716877,-0.00913635,-0.05228215
