ticker,company,cik,taxonomy,tag,group,present,units,fact_count,quarterly_2022_2026_count,forms,has_frame,recent_fact
COST,Costco,0000909832,us-gaap,AssetsCurrent,assets,True,USD,134,38,10-Q;10-K,True,2026-05-10 filed 2026-06-03 10-Q 2026Q3 45177000000 USD
COST,Costco,0000909832,us-gaap,StockholdersEquity,equity,True,USD,154,58,10-Q;10-K,True,2026-05-10 filed 2026-06-03 10-Q 2026Q3 33509000000 USD
COST,Costco,0000909832,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,262,64,10-Q;10-K,True,2025-08-31 filed 2025-10-08 10-K 2025FY 29164000000 USD
COST,Costco,0000909832,dei,EntityCommonStockSharesOutstanding,shares,True,shares,67,19,10-Q;10-K,True,2026-05-27 filed 2026-06-03 10-Q 2026Q3 443478804 shares
COST,Costco,0000909832,us-gaap,CommonStockSharesOutstanding,shares,True,shares,126,38,10-Q;10-K,True,2026-05-10 filed 2026-06-03 10-Q 2026Q3 443514000 shares
COST,Costco,0000909832,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,306,62,10-Q;10-K,True,2026-05-10 filed 2026-06-03 10-Q 2026Q3 443943000 shares
COST,Costco,0000909832,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,306,62,10-Q;10-K,True,2026-05-10 filed 2026-06-03 10-Q 2026Q3 444455000 shares
COST,Costco,0000909832,us-gaap,Assets,required_exact,True,USD,180,42,10-Q;10-K,True,2026-05-10 filed 2026-06-03 10-Q 2026Q3 86430000000 USD
COST,Costco,0000909832,us-gaap,StockholdersEquity,required_exact,True,USD,154,58,10-Q;10-K,True,2026-05-10 filed 2026-06-03 10-Q 2026Q3 33509000000 USD
COST,Costco,0000909832,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,67,19,10-Q;10-K,True,2026-05-27 filed 2026-06-03 10-Q 2026Q3 443478804 shares
COST,Costco,0000909832,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
COST,Costco,0000909832,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
CPRT,Copart,0000900075,us-gaap,Assets,assets,True,USD,134,40,10-Q;10-K;10-K/A,True,2026-04-30 filed 2026-05-29 10-Q 2026Q3 9649036000 USD
CPRT,Copart,0000900075,us-gaap,AssetsCurrent,assets,True,USD,126,38,10-Q;10-K;10-K/A,True,2026-04-30 filed 2026-05-29 10-Q 2026Q3 5216673000 USD
CPRT,Copart,0000900075,us-gaap,StockholdersEquity,equity,True,USD,152,44,10-Q;10-K;10-K/A,True,2023-07-31 filed 2023-09-28 10-K 2023FY 5987440000 USD
CPRT,Copart,0000900075,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,71,29,10-Q;10-K,True,2026-04-30 filed 2026-05-29 10-Q 2026Q3 8774264000 USD
CPRT,Copart,0000900075,dei,EntityCommonStockSharesOutstanding,shares,True,shares,63,19,10-Q;10-K;10-K/A,True,2026-05-27 filed 2026-05-29 10-Q 2026Q3 925811482 shares
CPRT,Copart,0000900075,us-gaap,CommonStockSharesOutstanding,shares,True,shares,126,38,10-Q;10-K;10-K/A,True,2026-04-30 filed 2026-05-29 10-Q 2026Q3 925811482 shares
CPRT,Copart,0000900075,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,205,62,10-Q;10-K;10-K/A,True,2026-04-30 filed 2026-05-29 10-Q 2026Q3 957280000 shares
CPRT,Copart,0000900075,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,205,62,10-Q;10-K;10-K/A,True,2026-04-30 filed 2026-05-29 10-Q 2026Q3 965215000 shares
CPRT,Copart,0000900075,us-gaap,Assets,required_exact,True,USD,134,40,10-Q;10-K;10-K/A,True,2026-04-30 filed 2026-05-29 10-Q 2026Q3 9649036000 USD
CPRT,Copart,0000900075,us-gaap,StockholdersEquity,required_exact,True,USD,152,44,10-Q;10-K;10-K/A,True,2023-07-31 filed 2023-09-28 10-K 2023FY 5987440000 USD
CPRT,Copart,0000900075,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,63,19,10-Q;10-K;10-K/A,True,2026-05-27 filed 2026-05-29 10-Q 2026Q3 925811482 shares
CPRT,Copart,0000900075,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
CPRT,Copart,0000900075,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
CRDO,Credo Technology Group Holding Ltd,0001807794,us-gaap,Assets,assets,True,USD,36,36,10-Q;10-K,True,2026-05-02 filed 2026-06-15 10-K 2026FY 2295619000 USD
CRDO,Credo Technology Group Holding Ltd,0001807794,us-gaap,AssetsCurrent,assets,True,USD,36,36,10-Q;10-K,True,2026-05-02 filed 2026-06-15 10-K 2026FY 2001070000 USD
CRDO,Credo Technology Group Holding Ltd,0001807794,us-gaap,StockholdersEquity,equity,True,USD,100,100,10-Q;10-K,True,2026-05-02 filed 2026-06-15 10-K 2026FY 2063612000 USD
CRDO,Credo Technology Group Holding Ltd,0001807794,dei,EntityCommonStockSharesOutstanding,shares,True,shares,19,19,10-Q;10-K;10-K/A,True,2026-06-08 filed 2026-06-15 10-K 2026FY 186477898 shares
CRDO,Credo Technology Group Holding Ltd,0001807794,us-gaap,CommonStockSharesOutstanding,shares,True,shares,36,36,10-Q;10-K,True,2026-05-02 filed 2026-06-15 10-K 2026FY 185419000 shares
CRDO,Credo Technology Group Holding Ltd,0001807794,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,59,59,10-Q;10-K,True,2026-05-02 filed 2026-06-15 10-K 2026FY 178538000 shares
CRDO,Credo Technology Group Holding Ltd,0001807794,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,59,59,10-Q;10-K,True,2026-05-02 filed 2026-06-15 10-K 2026FY 188232000 shares
CRDO,Credo Technology Group Holding Ltd,0001807794,us-gaap,Assets,required_exact,True,USD,36,36,10-Q;10-K,True,2026-05-02 filed 2026-06-15 10-K 2026FY 2295619000 USD
CRDO,Credo Technology Group Holding Ltd,0001807794,us-gaap,StockholdersEquity,required_exact,True,USD,100,100,10-Q;10-K,True,2026-05-02 filed 2026-06-15 10-K 2026FY 2063612000 USD
CRDO,Credo Technology Group Holding Ltd,0001807794,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,19,19,10-Q;10-K;10-K/A,True,2026-06-08 filed 2026-06-15 10-K 2026FY 186477898 shares
CRDO,Credo Technology Group Holding Ltd,0001807794,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
CRDO,Credo Technology Group Holding Ltd,0001807794,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
CRWD,CrowdStrike,0001535527,us-gaap,Assets,assets,True,USD,58,34,10-Q;10-K,True,2026-04-30 filed 2026-06-04 10-Q 2027Q1 11270100000 USD
CRWD,CrowdStrike,0001535527,us-gaap,AssetsCurrent,assets,True,USD,58,34,10-Q;10-K,True,2026-04-30 filed 2026-06-04 10-Q 2027Q1 6301620000 USD
CRWD,CrowdStrike,0001535527,us-gaap,StockholdersEquity,equity,True,USD,76,34,10-Q;10-K,True,2026-04-30 filed 2026-06-04 10-Q 2027Q1 4633877000 USD
CRWD,CrowdStrike,0001535527,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,120,84,10-Q;10-K,True,2026-04-30 filed 2026-06-04 10-Q 2027Q1 4675332000 USD
CRWD,CrowdStrike,0001535527,dei,EntityCommonStockSharesOutstanding,shares,True,shares,4,3,10-Q,True,2026-05-28 filed 2026-06-04 10-Q 2027Q1 254564820 shares
CRWD,CrowdStrike,0001535527,us-gaap,CommonStockSharesOutstanding,shares,True,shares,8,0,10-Q;10-K,True,2020-01-31 filed 2020-03-23 10-K 2020FY 0 shares
CRWD,CrowdStrike,0001535527,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,67,55,10-Q;10-K,True,2026-04-30 filed 2026-06-04 10-Q 2027Q1 253732000 shares
CRWD,CrowdStrike,0001535527,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,67,55,10-Q;10-K,True,2026-04-30 filed 2026-06-04 10-Q 2027Q1 257881000 shares
CRWD,CrowdStrike,0001535527,us-gaap,Assets,required_exact,True,USD,58,34,10-Q;10-K,True,2026-04-30 filed 2026-06-04 10-Q 2027Q1 11270100000 USD
CRWD,CrowdStrike,0001535527,us-gaap,StockholdersEquity,required_exact,True,USD,76,34,10-Q;10-K,True,2026-04-30 filed 2026-06-04 10-Q 2027Q1 4633877000 USD
CRWD,CrowdStrike,0001535527,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,4,3,10-Q,True,2026-05-28 filed 2026-06-04 10-Q 2027Q1 254564820 shares
CRWD,CrowdStrike,0001535527,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
CRWD,CrowdStrike,0001535527,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
CRWV,CoreWeave,0001769628,us-gaap,Assets,assets,True,USD,10,10,10-Q;10-K,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 55573000000 USD
CRWV,CoreWeave,0001769628,us-gaap,AssetsCurrent,assets,True,USD,10,10,10-Q;10-K,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 5609000000 USD
CRWV,CoreWeave,0001769628,us-gaap,StockholdersEquity,equity,True,USD,26,26,10-Q;10-K,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 4759000000 USD
CRWV,CoreWeave,0001769628,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,15,15,10-Q;10-K,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 527000000 shares
CRWV,CoreWeave,0001769628,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,15,15,10-Q;10-K,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 527000000 shares
CRWV,CoreWeave,0001769628,us-gaap,Assets,required_exact,True,USD,10,10,10-Q;10-K,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 55573000000 USD
CRWV,CoreWeave,0001769628,us-gaap,StockholdersEquity,required_exact,True,USD,26,26,10-Q;10-K,True,2026-03-31 filed 2026-05-08 10-Q 2026Q1 4759000000 USD
CRWV,CoreWeave,0001769628,dei,EntityCommonStockSharesOutstanding,required_exact,False,,0,0,,False,
CRWV,CoreWeave,0001769628,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
CRWV,CoreWeave,0001769628,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
CSCO,Cisco,0000858877,us-gaap,Assets,assets,True,USD,140,38,10-Q;10-K;8-K,True,2026-04-25 filed 2026-05-19 10-Q 2026Q3 125546000000 USD
CSCO,Cisco,0000858877,us-gaap,AssetsCurrent,assets,True,USD,136,38,10-Q;10-K;8-K,True,2026-04-25 filed 2026-05-19 10-Q 2026Q3 36559000000 USD
CSCO,Cisco,0000858877,us-gaap,StockholdersEquity,equity,True,USD,212,96,10-Q;10-K;8-K,True,2026-04-25 filed 2026-05-19 10-Q 2026Q3 48861000000 USD
CSCO,Cisco,0000858877,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,172,0,10-Q;10-K;8-K,True,2019-10-26 filed 2019-11-19 10-Q 2020Q1 34423000000 USD
CSCO,Cisco,0000858877,dei,EntityCommonStockSharesOutstanding,shares,True,shares,67,19,10-Q;10-K,True,2026-05-14 filed 2026-05-19 10-Q 2026Q3 3941434665 shares
CSCO,Cisco,0000858877,us-gaap,CommonStockSharesOutstanding,shares,True,shares,136,38,10-Q;10-K;8-K,True,2026-04-25 filed 2026-05-19 10-Q 2026Q3 3940000000 shares
CSCO,Cisco,0000858877,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,221,62,10-Q;10-K;8-K,True,2026-04-25 filed 2026-05-19 10-Q 2026Q3 3954000000 shares
CSCO,Cisco,0000858877,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,221,62,10-Q;10-K;8-K,True,2026-04-25 filed 2026-05-19 10-Q 2026Q3 3987000000 shares
CSCO,Cisco,0000858877,us-gaap,Assets,required_exact,True,USD,140,38,10-Q;10-K;8-K,True,2026-04-25 filed 2026-05-19 10-Q 2026Q3 125546000000 USD
CSCO,Cisco,0000858877,us-gaap,StockholdersEquity,required_exact,True,USD,212,96,10-Q;10-K;8-K,True,2026-04-25 filed 2026-05-19 10-Q 2026Q3 48861000000 USD
CSCO,Cisco,0000858877,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,67,19,10-Q;10-K,True,2026-05-14 filed 2026-05-19 10-Q 2026Q3 3941434665 shares
CSCO,Cisco,0000858877,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
CSCO,Cisco,0000858877,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
CSX,CSX Corporation,0000277948,us-gaap,Assets,assets,True,USD,155,50,10-Q;10-K,True,2026-03-31 filed 2026-04-22 10-Q 2026Q1 44232000000 USD
CSX,CSX Corporation,0000277948,us-gaap,AssetsCurrent,assets,True,USD,154,49,10-Q;10-K,True,2026-03-31 filed 2026-04-22 10-Q 2026Q1 3111000000 USD
CSX,CSX Corporation,0000277948,us-gaap,StockholdersEquity,equity,True,USD,4,0,10-Q,True,2009-06-26 filed 2009-07-15 10-Q 2009Q2 8456000000 USD
CSX,CSX Corporation,0000277948,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,261,99,10-Q;10-K,True,2026-03-31 filed 2026-04-22 10-Q 2026Q1 13581000000 USD
CSX,CSX Corporation,0000277948,dei,EntityCommonStockSharesOutstanding,shares,True,shares,69,17,10-Q;10-K,True,2026-03-31 filed 2026-04-22 10-Q 2026Q1 1858138856 shares
CSX,CSX Corporation,0000277948,us-gaap,CommonStockSharesOutstanding,shares,True,shares,10,4,10-K,True,2025-12-31 filed 2026-02-12 10-K 2025FY 1860000000 shares
CSX,CSX Corporation,0000277948,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,223,54,10-Q;10-K,True,2026-03-31 filed 2026-04-22 10-Q 2026Q1 1860000000 shares
CSX,CSX Corporation,0000277948,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,223,54,10-Q;10-K,True,2026-03-31 filed 2026-04-22 10-Q 2026Q1 1862000000 shares
CSX,CSX Corporation,0000277948,us-gaap,Assets,required_exact,True,USD,155,50,10-Q;10-K,True,2026-03-31 filed 2026-04-22 10-Q 2026Q1 44232000000 USD
CSX,CSX Corporation,0000277948,us-gaap,StockholdersEquity,required_exact,True,USD,4,0,10-Q,True,2009-06-26 filed 2009-07-15 10-Q 2009Q2 8456000000 USD
CSX,CSX Corporation,0000277948,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,69,17,10-Q;10-K,True,2026-03-31 filed 2026-04-22 10-Q 2026Q1 1858138856 shares
CSX,CSX Corporation,0000277948,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
CSX,CSX Corporation,0000277948,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
CTAS,Cintas,0000723254,us-gaap,Assets,assets,True,USD,189,57,10-Q;10-K,True,2026-02-28 filed 2026-04-07 10-Q 2026Q3 10233721000 USD
CTAS,Cintas,0000723254,us-gaap,AssetsCurrent,assets,True,USD,130,38,10-Q;10-K,True,2026-02-28 filed 2026-04-07 10-Q 2026Q3 3602934000 USD
CTAS,Cintas,0000723254,us-gaap,StockholdersEquity,equity,True,USD,234,106,10-Q;10-K,True,2026-02-28 filed 2026-04-07 10-Q 2026Q3 4788383000 USD
CTAS,Cintas,0000723254,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,22,0,10-K;10-Q,True,2014-05-31 filed 2014-07-30 10-K 2014FY 2192858000 USD
CTAS,Cintas,0000723254,dei,EntityCommonStockSharesOutstanding,shares,True,shares,63,19,10-Q;10-K,True,2026-03-31 filed 2026-04-07 10-Q 2026Q3 400087119 shares
CTAS,Cintas,0000723254,us-gaap,CommonStockSharesOutstanding,shares,True,shares,126,38,10-Q;10-K,True,2026-02-28 filed 2026-04-07 10-Q 2026Q3 400015000 shares
CTAS,Cintas,0000723254,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,264,62,10-Q;10-K,True,2026-02-28 filed 2026-04-07 10-Q 2026Q3 401622000 shares
CTAS,Cintas,0000723254,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,192,62,10-Q;10-K,True,2026-02-28 filed 2026-04-07 10-Q 2026Q3 406836000 shares
CTAS,Cintas,0000723254,us-gaap,Assets,required_exact,True,USD,189,57,10-Q;10-K,True,2026-02-28 filed 2026-04-07 10-Q 2026Q3 10233721000 USD
CTAS,Cintas,0000723254,us-gaap,StockholdersEquity,required_exact,True,USD,234,106,10-Q;10-K,True,2026-02-28 filed 2026-04-07 10-Q 2026Q3 4788383000 USD
CTAS,Cintas,0000723254,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,63,19,10-Q;10-K,True,2026-03-31 filed 2026-04-07 10-Q 2026Q3 400087119 shares
CTAS,Cintas,0000723254,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
CTAS,Cintas,0000723254,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
DASH,DoorDash,0001792789,us-gaap,Assets,assets,True,USD,46,36,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 19711000000 USD
DASH,DoorDash,0001792789,us-gaap,AssetsCurrent,assets,True,USD,46,36,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 8592000000 USD
DASH,DoorDash,0001792789,us-gaap,StockholdersEquity,equity,True,USD,122,96,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 10198000000 USD
DASH,DoorDash,0001792789,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,68,57,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 435429000 shares
DASH,DoorDash,0001792789,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,68,57,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 442326000 shares
DASH,DoorDash,0001792789,us-gaap,Assets,required_exact,True,USD,46,36,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 19711000000 USD
DASH,DoorDash,0001792789,us-gaap,StockholdersEquity,required_exact,True,USD,122,96,10-Q;10-K;10-K/A,True,2026-03-31 filed 2026-05-06 10-Q 2026Q1 10198000000 USD
DASH,DoorDash,0001792789,dei,EntityCommonStockSharesOutstanding,required_exact,False,,0,0,,False,
DASH,DoorDash,0001792789,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
DASH,DoorDash,0001792789,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
DDOG,Datadog,0001561550,us-gaap,Assets,assets,True,USD,54,34,10-Q;10-K,True,2026-03-31 filed 2026-05-07 10-Q 2026Q1 6952012000 USD
DDOG,Datadog,0001561550,us-gaap,AssetsCurrent,assets,True,USD,54,34,10-Q;10-K,True,2026-03-31 filed 2026-05-07 10-Q 2026Q1 5625206000 USD
DDOG,Datadog,0001561550,us-gaap,StockholdersEquity,equity,True,USD,134,84,10-Q;10-K,True,2026-03-31 filed 2026-05-07 10-Q 2026Q1 3988222000 USD
DDOG,Datadog,0001561550,us-gaap,CommonStockSharesOutstanding,shares,True,shares,4,0,10-Q;10-K,True,2019-12-31 filed 2020-02-25 10-K 2019FY 0 shares
DDOG,Datadog,0001561550,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,78,54,10-Q;10-K,True,2026-03-31 filed 2026-05-07 10-Q 2026Q1 353272000 shares
DDOG,Datadog,0001561550,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,78,54,10-Q;10-K,True,2026-03-31 filed 2026-05-07 10-Q 2026Q1 364731000 shares
DDOG,Datadog,0001561550,us-gaap,Assets,required_exact,True,USD,54,34,10-Q;10-K,True,2026-03-31 filed 2026-05-07 10-Q 2026Q1 6952012000 USD
DDOG,Datadog,0001561550,us-gaap,StockholdersEquity,required_exact,True,USD,134,84,10-Q;10-K,True,2026-03-31 filed 2026-05-07 10-Q 2026Q1 3988222000 USD
DDOG,Datadog,0001561550,dei,EntityCommonStockSharesOutstanding,required_exact,False,,0,0,,False,
DDOG,Datadog,0001561550,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
DDOG,Datadog,0001561550,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
DXCM,DexCom,0001093557,us-gaap,Assets,assets,True,USD,120,34,10-Q;10-K,True,2026-03-31 filed 2026-04-30 10-Q 2026Q1 6633300000 USD
DXCM,DexCom,0001093557,us-gaap,AssetsCurrent,assets,True,USD,120,34,10-Q;10-K,True,2026-03-31 filed 2026-04-30 10-Q 2026Q1 4331700000 USD
DXCM,DexCom,0001093557,us-gaap,StockholdersEquity,equity,True,USD,88,84,10-Q;10-K,True,2026-03-31 filed 2026-04-30 10-Q 2026Q1 2956900000 USD
DXCM,DexCom,0001093557,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,154,20,10-Q;10-K,True,2024-12-31 filed 2025-02-18 10-K 2024FY 2102600000 USD
DXCM,DexCom,0001093557,dei,EntityCommonStockSharesOutstanding,shares,True,shares,60,17,10-Q;10-K,True,2026-04-23 filed 2026-04-30 10-Q 2026Q1 385872977 shares
DXCM,DexCom,0001093557,us-gaap,CommonStockSharesOutstanding,shares,True,shares,120,34,10-Q;10-K,True,2026-03-31 filed 2026-04-30 10-Q 2026Q1 385900000 shares
DXCM,DexCom,0001093557,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,123,54,10-Q;10-K,True,2026-03-31 filed 2026-04-30 10-Q 2026Q1 385100000 shares
DXCM,DexCom,0001093557,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,119,54,10-Q;10-K,True,2026-03-31 filed 2026-04-30 10-Q 2026Q1 393600000 shares
DXCM,DexCom,0001093557,us-gaap,Assets,required_exact,True,USD,120,34,10-Q;10-K,True,2026-03-31 filed 2026-04-30 10-Q 2026Q1 6633300000 USD
DXCM,DexCom,0001093557,us-gaap,StockholdersEquity,required_exact,True,USD,88,84,10-Q;10-K,True,2026-03-31 filed 2026-04-30 10-Q 2026Q1 2956900000 USD
DXCM,DexCom,0001093557,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,60,17,10-Q;10-K,True,2026-04-23 filed 2026-04-30 10-Q 2026Q1 385872977 shares
DXCM,DexCom,0001093557,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
DXCM,DexCom,0001093557,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
EA,Electronic Arts,0000712515,us-gaap,Assets,assets,True,USD,136,40,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-K 2026FY 13131000000 USD
EA,Electronic Arts,0000712515,us-gaap,AssetsCurrent,assets,True,USD,136,40,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-K 2026FY 3973000000 USD
EA,Electronic Arts,0000712515,us-gaap,StockholdersEquity,equity,True,USD,256,112,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-K 2026FY 6764000000 USD
EA,Electronic Arts,0000712515,dei,EntityCommonStockSharesOutstanding,shares,True,shares,68,20,10-Q;10-K,True,2026-05-06 filed 2026-05-11 10-K 2026FY 250751484 shares
EA,Electronic Arts,0000712515,us-gaap,CommonStockSharesOutstanding,shares,True,shares,132,36,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-K 2026FY 251000000 shares
EA,Electronic Arts,0000712515,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,187,65,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-K 2026FY 250000000 shares
EA,Electronic Arts,0000712515,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,173,65,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-K 2026FY 253000000 shares
EA,Electronic Arts,0000712515,us-gaap,Assets,required_exact,True,USD,136,40,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-K 2026FY 13131000000 USD
EA,Electronic Arts,0000712515,us-gaap,StockholdersEquity,required_exact,True,USD,256,112,10-Q;10-K,True,2026-03-31 filed 2026-05-11 10-K 2026FY 6764000000 USD
EA,Electronic Arts,0000712515,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,68,20,10-Q;10-K,True,2026-05-06 filed 2026-05-11 10-K 2026FY 250751484 shares
EA,Electronic Arts,0000712515,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
EA,Electronic Arts,0000712515,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
ENTG,"Entegris, Inc.",0001101302,us-gaap,Assets,assets,True,USD,133,36,10-Q;10-K,True,2026-03-28 filed 2026-04-30 10-Q 2026Q1 8475100000 USD
ENTG,"Entegris, Inc.",0001101302,us-gaap,AssetsCurrent,assets,True,USD,120,34,10-Q;10-K,True,2026-03-28 filed 2026-04-30 10-Q 2026Q1 1786000000 USD
ENTG,"Entegris, Inc.",0001101302,us-gaap,StockholdersEquity,equity,True,USD,64,0,10-Q;10-K,True,2019-09-28 filed 2019-10-24 10-Q 2019Q3 1119917000 USD
ENTG,"Entegris, Inc.",0001101302,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,equity,True,USD,210,92,10-Q;10-K,True,2026-03-28 filed 2026-04-30 10-Q 2026Q1 4049200000 USD
ENTG,"Entegris, Inc.",0001101302,dei,EntityCommonStockSharesOutstanding,shares,True,shares,60,17,10-Q;10-K,True,2026-04-27 filed 2026-04-30 10-Q 2026Q1 152500000 shares
ENTG,"Entegris, Inc.",0001101302,us-gaap,CommonStockSharesOutstanding,shares,True,shares,116,30,10-Q;10-K,True,2026-03-28 filed 2026-04-30 10-Q 2026Q1 152300000 shares
ENTG,"Entegris, Inc.",0001101302,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,shares,True,shares,195,54,10-Q;10-K,True,2026-03-28 filed 2026-04-30 10-Q 2026Q1 152300000 shares
ENTG,"Entegris, Inc.",0001101302,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,shares,True,shares,195,54,10-Q;10-K,True,2026-03-28 filed 2026-04-30 10-Q 2026Q1 153200000 shares
ENTG,"Entegris, Inc.",0001101302,us-gaap,Assets,required_exact,True,USD,133,36,10-Q;10-K,True,2026-03-28 filed 2026-04-30 10-Q 2026Q1 8475100000 USD
ENTG,"Entegris, Inc.",0001101302,us-gaap,StockholdersEquity,required_exact,True,USD,64,0,10-Q;10-K,True,2019-09-28 filed 2019-10-24 10-Q 2019Q3 1119917000 USD
ENTG,"Entegris, Inc.",0001101302,dei,EntityCommonStockSharesOutstanding,required_exact,True,shares,60,17,10-Q;10-K,True,2026-04-27 filed 2026-04-30 10-Q 2026Q1 152500000 shares
ENTG,"Entegris, Inc.",0001101302,dei,DocumentFiscalYearFocus,required_exact,False,,0,0,,False,
ENTG,"Entegris, Inc.",0001101302,dei,DocumentFiscalPeriodFocus,required_exact,False,,0,0,,False,
