"date","portfolio","event_window","event_portfolio_return","active_events"
2024-11-06,"deployer_minus_unrelated","0_20",-0.070230961937674,4
2024-11-06,"deployer_minus_unrelated","0_10",-0.070230961937674,2
2024-11-06,"competitor_minus_unrelated","pre_11_1",-0.0666069930840086,2
2024-11-06,"competitor_minus_unrelated","pre_21_1",-0.0647475507802737,6
2024-11-07,"deployer_minus_unrelated","pre_21_1",-0.0082898045704588,6
2024-11-07,"competitor_minus_unrelated","0_20",-0.0116074024702223,4
2024-11-07,"hardware_minus_unrelated","0_20",-0.011142352020269,4
2024-11-07,"competitor_minus_unrelated","pre_11_1",-0.0090555034604024,2
2024-11-07,"hardware_minus_unrelated","pre_11_1",-0.011142352020269,2
2024-11-07,"hardware_minus_unrelated","pre_21_1",-0.011142352020269,6
2024-11-07,"competitor_minus_unrelated","pre_21_1",-0.0112347945339027,6
2024-11-07,"competitor_minus_unrelated","0_10",-0.0116074024702223,2
2024-11-07,"hardware_minus_unrelated","0_10",-0.011142352020269,2
2024-11-07,"deployer_minus_unrelated","0_10",-0.0082898045704588,2
2024-11-07,"deployer_minus_unrelated","0_20",-0.0082898045704588,4
2024-11-07,"deployer_minus_unrelated","pre_11_1",-0.0082898045704588,2
2024-11-08,"competitor_minus_unrelated","0_20",-0.0033266890001666,4
2024-11-08,"hardware_minus_unrelated","pre_21_1",-0.00372111062720505,6
2024-11-08,"deployer_minus_unrelated","pre_21_1",-0.015383934257277,6
2024-11-08,"hardware_minus_unrelated","pre_11_1",-0.00372111062720505,2
2024-11-08,"hardware_minus_unrelated","0_20",-0.00372111062720505,4
2024-11-08,"competitor_minus_unrelated","pre_11_1",-0.00293066421897055,2
2024-11-08,"competitor_minus_unrelated","pre_21_1",-0.00334952310947364,6
2024-11-08,"hardware_minus_unrelated","0_10",-0.00372111062720505,2
2024-11-08,"deployer_minus_unrelated","0_10",-0.015383934257277,2
2024-11-08,"competitor_minus_unrelated","0_10",-0.0033266890001666,2
2024-11-08,"deployer_minus_unrelated","0_20",-0.015383934257277,4
2024-11-08,"deployer_minus_unrelated","pre_11_1",-0.015383934257277,2
2024-11-11,"competitor_minus_unrelated","0_20",-0.126699709107581,4
2024-11-11,"hardware_minus_unrelated","0_10",-0.157217080742422,2
2024-11-11,"deployer_minus_unrelated","0_10",-0.125440166255013,2
2024-11-11,"hardware_minus_unrelated","0_20",-0.157217080742422,4
2024-11-11,"competitor_minus_unrelated","0_10",-0.126699709107581,2
2024-11-11,"hardware_minus_unrelated","pre_21_1",-0.157217080742422,7
2024-11-11,"deployer_minus_unrelated","pre_21_1",-0.125440166255013,7
2024-11-11,"competitor_minus_unrelated","pre_21_1",-0.127365427133448,7
2024-11-11,"hardware_minus_unrelated","pre_11_1",-0.157217080742422,2
2024-11-11,"competitor_minus_unrelated","pre_11_1",-0.128521835150617,2
2024-11-11,"deployer_minus_unrelated","0_20",-0.125440166255013,4
2024-11-11,"deployer_minus_unrelated","pre_11_1",-0.125440166255013,2
2024-11-12,"hardware_minus_unrelated","0_20",-0.0397072254627935,5
2024-11-12,"hardware_minus_unrelated","pre_21_1",-0.0397072254627935,7
2024-11-12,"competitor_minus_unrelated","pre_21_1",-0.0152832820719013,7
2024-11-12,"competitor_minus_unrelated","0_20",-0.0157011755049026,5
2024-11-12,"deployer_minus_unrelated","0_10",-0.0306674646412957,3
2024-11-12,"hardware_minus_unrelated","0_10",-0.0397072254627935,3
2024-11-12,"deployer_minus_unrelated","pre_11_1",-0.0306674646412957,1
2024-11-12,"deployer_minus_unrelated","pre_21_1",-0.0306674646412957,7
2024-11-12,"competitor_minus_unrelated","pre_11_1",-0.0182098703320048,1
2024-11-12,"hardware_minus_unrelated","pre_11_1",-0.0397072254627935,1
2024-11-12,"competitor_minus_unrelated","0_10",-0.0161192913094196,3
2024-11-12,"deployer_minus_unrelated","0_20",-0.0306674646412957,5
2024-11-13,"competitor_minus_unrelated","0_20",0.0290947124970714,5
2024-11-13,"hardware_minus_unrelated","0_20",0.01272198945905,5
2024-11-13,"hardware_minus_unrelated","pre_21_1",0.01272198945905,7
2024-11-13,"hardware_minus_unrelated","0_10",0.01272198945905,3
2024-11-13,"deployer_minus_unrelated","pre_11_1",0.032664554736163,2
2024-11-13,"deployer_minus_unrelated","0_10",0.032664554736163,3
2024-11-13,"competitor_minus_unrelated","pre_21_1",0.0297397634706939,7
2024-11-13,"hardware_minus_unrelated","pre_11_1",0.01272198945905,2
2024-11-13,"deployer_minus_unrelated","0_20",0.032664554736163,5
2024-11-13,"competitor_minus_unrelated","pre_11_1",0.0279291662559396,2
2024-11-13,"competitor_minus_unrelated","0_10",0.0289004547902161,3
2024-11-13,"deployer_minus_unrelated","pre_21_1",0.032664554736163,7
2024-11-14,"competitor_minus_unrelated","pre_11_1",0.0021102417668041,2
2024-11-14,"competitor_minus_unrelated","0_20",0.00208759894190067,5
2024-11-14,"deployer_minus_unrelated","pre_11_1",0.00440819880971617,2
2024-11-14,"hardware_minus_unrelated","pre_21_1",0.00796150613706199,8
2024-11-14,"hardware_minus_unrelated","0_20",0.00796150613706199,5
2024-11-14,"hardware_minus_unrelated","pre_11_1",0.00796150613706199,2
2024-11-14,"deployer_minus_unrelated","0_20",0.00440819880971617,5
2024-11-14,"competitor_minus_unrelated","pre_21_1",0.00348161942725653,8
2024-11-14,"hardware_minus_unrelated","0_10",0.00796150613706199,2
2024-11-14,"competitor_minus_unrelated","0_10",0.0021102417668041,2
2024-11-14,"deployer_minus_unrelated","0_10",0.00440819880971617,2
2024-11-14,"deployer_minus_unrelated","pre_21_1",0.00440819880971617,8
2024-11-15,"competitor_minus_unrelated","pre_11_1",-0.030430609177415,3
2024-11-15,"hardware_minus_unrelated","pre_21_1",-0.0395741051735209,8
2024-11-15,"hardware_minus_unrelated","0_20",-0.0395741051735209,5
2024-11-15,"hardware_minus_unrelated","0_10",-0.0395741051735209,2
2024-11-15,"deployer_minus_unrelated","pre_11_1",-0.013292010751978,3
2024-11-15,"competitor_minus_unrelated","pre_21_1",-0.0317296457223773,8
2024-11-15,"deployer_minus_unrelated","0_10",-0.013292010751978,2
2024-11-15,"hardware_minus_unrelated","pre_11_1",-0.0395741051735209,3
2024-11-15,"competitor_minus_unrelated","0_20",-0.030721726380863,5
2024-11-15,"competitor_minus_unrelated","0_10",-0.0289750231601751,2
2024-11-15,"deployer_minus_unrelated","0_20",-0.013292010751978,5
2024-11-15,"deployer_minus_unrelated","pre_21_1",-0.013292010751978,8
2024-11-18,"deployer_minus_unrelated","pre_21_1",-0.0451828953520483,7
2024-11-18,"competitor_minus_unrelated","0_10",-0.0560564668075879,3
2024-11-18,"competitor_minus_unrelated","pre_21_1",-0.0584837352154082,7
2024-11-18,"competitor_minus_unrelated","pre_11_1",-0.0575097586537723,2
2024-11-18,"hardware_minus_unrelated","pre_11_1",-0.050884454106106,2
2024-11-18,"hardware_minus_unrelated","0_10",-0.050884454106106,3
2024-11-18,"hardware_minus_unrelated","0_20",-0.050884454106106,6
2024-11-18,"deployer_minus_unrelated","0_10",-0.0451828953520483,3
2024-11-18,"deployer_minus_unrelated","0_20",-0.0451828953520483,6
2024-11-18,"deployer_minus_unrelated","pre_11_1",-0.0451828953520483,2
2024-11-18,"hardware_minus_unrelated","pre_21_1",-0.050884454106106,7
2024-11-18,"competitor_minus_unrelated","0_20",-0.0570253280383775,6
2024-11-19,"deployer_minus_unrelated","0_10",-0.0500756182453548,2
2024-11-19,"competitor_minus_unrelated","0_20",-0.048727985306401,6
2024-11-19,"hardware_minus_unrelated","0_20",-0.0567780567594612,6
2024-11-19,"hardware_minus_unrelated","pre_11_1",-0.0567780567594612,3
2024-11-19,"competitor_minus_unrelated","pre_11_1",-0.0492713194109567,3
2024-11-19,"hardware_minus_unrelated","pre_21_1",-0.0567780567594612,8
2024-11-19,"competitor_minus_unrelated","0_10",-0.0481846512018453,2
2024-11-19,"competitor_minus_unrelated","pre_21_1",-0.0505259199350304,8
2024-11-19,"hardware_minus_unrelated","0_10",-0.0567780567594612,2
2024-11-19,"deployer_minus_unrelated","pre_11_1",-0.0500756182453548,3
2024-11-19,"deployer_minus_unrelated","pre_21_1",-0.0500756182453548,8
2024-11-19,"deployer_minus_unrelated","0_20",-0.0500756182453548,6
2024-11-20,"hardware_minus_unrelated","pre_11_1",-0.0598238881436997,4
2024-11-20,"competitor_minus_unrelated","0_10",-0.0554334349733385,2
2024-11-20,"competitor_minus_unrelated","pre_11_1",-0.0558660689168368,4
2024-11-20,"hardware_minus_unrelated","pre_21_1",-0.0598238881436997,8
2024-11-20,"deployer_minus_unrelated","0_10",-0.0614831050329964,2
2024-11-20,"hardware_minus_unrelated","0_20",-0.0598238881436997,4
2024-11-20,"hardware_minus_unrelated","0_10",-0.0598238881436997,2
2024-11-20,"deployer_minus_unrelated","pre_11_1",-0.0614831050329964,4
2024-11-20,"competitor_minus_unrelated","0_20",-0.0552842794685339,4
2024-11-20,"competitor_minus_unrelated","pre_21_1",-0.0536723875443823,8
2024-11-20,"deployer_minus_unrelated","0_20",-0.0614831050329964,4
2024-11-20,"deployer_minus_unrelated","pre_21_1",-0.0614831050329964,8
2024-11-21,"deployer_minus_unrelated","pre_21_1",0.0420975413605169,8
2024-11-21,"competitor_minus_unrelated","pre_11_1",0.0571701545160125,4
2024-11-21,"hardware_minus_unrelated","0_10",0.0954405704472117,2
2024-11-21,"hardware_minus_unrelated","pre_21_1",0.0954405704472117,8
2024-11-21,"deployer_minus_unrelated","pre_11_1",0.0420975413605169,4
2024-11-21,"competitor_minus_unrelated","0_10",0.0556450347261185,2
2024-11-21,"hardware_minus_unrelated","0_20",0.0954405704472117,4
2024-11-21,"deployer_minus_unrelated","0_20",0.0420975413605169,4
2024-11-21,"hardware_minus_unrelated","pre_11_1",0.0954405704472117,4
2024-11-21,"competitor_minus_unrelated","pre_21_1",0.0636004623509235,8
2024-11-21,"deployer_minus_unrelated","0_10",0.0420975413605169,2
2024-11-21,"competitor_minus_unrelated","0_20",0.0569219397812861,4
2024-11-22,"hardware_minus_unrelated","0_10",-0.0340806635008956,2
2024-11-22,"competitor_minus_unrelated","pre_21_1",-0.0365547980428272,8
2024-11-22,"deployer_minus_unrelated","0_20",-0.039334846217933,4
2024-11-22,"competitor_minus_unrelated","pre_11_1",-0.0392531403519464,4
2024-11-22,"deployer_minus_unrelated","0_10",-0.039334846217933,2
2024-11-22,"hardware_minus_unrelated","pre_21_1",-0.0340806635008956,8
2024-11-22,"hardware_minus_unrelated","0_20",-0.0340806635008956,4
2024-11-22,"competitor_minus_unrelated","0_10",-0.0410652806536214,2
2024-11-22,"competitor_minus_unrelated","0_20",-0.040228417060333,4
2024-11-22,"deployer_minus_unrelated","pre_11_1",-0.039334846217933,4
2024-11-22,"hardware_minus_unrelated","pre_11_1",-0.0340806635008956,4
2024-11-22,"deployer_minus_unrelated","pre_21_1",-0.039334846217933,8
2024-11-25,"competitor_minus_unrelated","0_10",0.0363526969589489,2
2024-11-25,"deployer_minus_unrelated","0_10",0.0337200535002954,2
2024-11-25,"competitor_minus_unrelated","0_20",0.0363652580788748,4
2024-11-25,"competitor_minus_unrelated","pre_21_1",0.0358686681873521,9
2024-11-25,"hardware_minus_unrelated","0_10",0.0414115992178929,2
2024-11-25,"hardware_minus_unrelated","pre_11_1",0.0414115992178929,5
2024-11-25,"competitor_minus_unrelated","pre_11_1",0.0360004186799736,5
2024-11-25,"hardware_minus_unrelated","0_20",0.0414115992178929,4
2024-11-25,"hardware_minus_unrelated","pre_21_1",0.0414115992178929,9
2024-11-25,"deployer_minus_unrelated","0_20",0.0337200535002954,4
2024-11-25,"deployer_minus_unrelated","pre_21_1",0.0337200535002954,9
2024-11-25,"deployer_minus_unrelated","pre_11_1",0.0337200535002954,5
2024-11-26,"competitor_minus_unrelated","0_20",0.0705549130995609,4
2024-11-26,"deployer_minus_unrelated","0_20",0.056527009175101,4
2024-11-26,"hardware_minus_unrelated","0_10",0.046214694704071,2
2024-11-26,"hardware_minus_unrelated","pre_11_1",0.046214694704071,6
2024-11-26,"competitor_minus_unrelated","pre_21_1",0.0709931317552296,9
2024-11-26,"competitor_minus_unrelated","pre_11_1",0.0704432654374443,6
2024-11-26,"hardware_minus_unrelated","pre_21_1",0.046214694704071,9
2024-11-26,"deployer_minus_unrelated","0_10",0.056527009175101,2
2024-11-26,"competitor_minus_unrelated","0_10",0.0705445272237878,2
2024-11-26,"deployer_minus_unrelated","pre_21_1",0.056527009175101,9
2024-11-26,"deployer_minus_unrelated","pre_11_1",0.056527009175101,6
2024-11-26,"hardware_minus_unrelated","0_20",0.046214694704071,4
2024-11-27,"hardware_minus_unrelated","pre_11_1",-0.066899667981683,6
2024-11-27,"hardware_minus_unrelated","pre_21_1",-0.066899667981683,9
2024-11-27,"competitor_minus_unrelated","0_20",-0.0562471524238578,4
2024-11-27,"competitor_minus_unrelated","0_10",-0.0554752890020543,1
2024-11-27,"hardware_minus_unrelated","0_10",-0.066899667981683,1
2024-11-27,"deployer_minus_unrelated","0_20",-0.0548368575133263,4
2024-11-27,"competitor_minus_unrelated","pre_11_1",-0.0571495167721285,6
2024-11-27,"deployer_minus_unrelated","pre_21_1",-0.0548368575133263,9
2024-11-27,"competitor_minus_unrelated","pre_21_1",-0.0581214059496861,9
2024-11-27,"deployer_minus_unrelated","pre_11_1",-0.0548368575133263,6
2024-11-27,"hardware_minus_unrelated","0_20",-0.066899667981683,4
2024-11-27,"deployer_minus_unrelated","0_10",-0.0548368575133263,1
2024-11-29,"competitor_minus_unrelated","0_10",0.00325701345397984,2
2024-11-29,"deployer_minus_unrelated","pre_21_1",-0.000431422934218273,8
2024-11-29,"hardware_minus_unrelated","pre_11_1",0.0148780956589358,6
2024-11-29,"deployer_minus_unrelated","0_20",-0.000431422934218273,4
2024-11-29,"hardware_minus_unrelated","0_20",0.0148780956589358,4
2024-11-29,"hardware_minus_unrelated","pre_21_1",0.0148780956589358,8
2024-11-29,"competitor_minus_unrelated","pre_21_1",0.00425408929782862,8
2024-11-29,"competitor_minus_unrelated","0_20",0.00325701345397984,4
2024-11-29,"deployer_minus_unrelated","0_10",-0.000431422934218273,2
2024-11-29,"hardware_minus_unrelated","0_10",0.0148780956589358,2
2024-11-29,"competitor_minus_unrelated","pre_11_1",0.00411504517292513,6
2024-11-29,"deployer_minus_unrelated","pre_11_1",-0.000431422934218273,6
2024-12-02,"deployer_minus_unrelated","0_10",0.0112566714210852,2
2024-12-02,"hardware_minus_unrelated","pre_21_1",0.0328872483896683,8
2024-12-02,"competitor_minus_unrelated","0_20",0.0251491164134662,4
2024-12-02,"deployer_minus_unrelated","pre_21_1",0.0112566714210852,8
2024-12-02,"hardware_minus_unrelated","0_10",0.0328872483896683,2
2024-12-02,"competitor_minus_unrelated","0_10",0.0251491164134662,2
2024-12-02,"hardware_minus_unrelated","0_20",0.0328872483896683,4
2024-12-02,"competitor_minus_unrelated","pre_21_1",0.0229222387118847,8
2024-12-02,"deployer_minus_unrelated","0_20",0.0112566714210852,4
2024-12-02,"competitor_minus_unrelated","pre_11_1",0.0226501765648141,6
2024-12-02,"deployer_minus_unrelated","pre_11_1",0.0112566714210852,6
2024-12-02,"hardware_minus_unrelated","pre_11_1",0.0328872483896683,6
2024-12-03,"competitor_minus_unrelated","0_10",0.0196161815944056,3
2024-12-03,"hardware_minus_unrelated","0_20",-0.000825124974149669,5
2024-12-03,"competitor_minus_unrelated","pre_11_1",0.020030646420352,5
2024-12-03,"deployer_minus_unrelated","0_10",0.0125318317180727,3
2024-12-03,"hardware_minus_unrelated","pre_21_1",-0.000825124974149669,7
2024-12-03,"hardware_minus_unrelated","0_10",-0.000825124974149669,3
2024-12-03,"competitor_minus_unrelated","pre_21_1",0.020430254291761,7
2024-12-03,"deployer_minus_unrelated","0_20",0.0125318317180727,5
2024-12-03,"deployer_minus_unrelated","pre_11_1",0.0125318317180727,5
2024-12-03,"deployer_minus_unrelated","pre_21_1",0.0125318317180727,7
2024-12-03,"hardware_minus_unrelated","pre_11_1",-0.000825124974149669,5
2024-12-03,"competitor_minus_unrelated","0_20",0.0198258589865297,5
2024-12-04,"deployer_minus_unrelated","0_10",-0.0487567677683135,2
2024-12-04,"competitor_minus_unrelated","0_10",-0.0389111205632865,2
2024-12-04,"hardware_minus_unrelated","pre_21_1",-0.0406592750340973,7
2024-12-04,"hardware_minus_unrelated","0_10",-0.0406592750340973,2
2024-12-04,"hardware_minus_unrelated","pre_11_1",-0.0406592750340973,6
2024-12-04,"hardware_minus_unrelated","0_20",-0.0406592750340973,4
2024-12-04,"competitor_minus_unrelated","0_20",-0.0401142877364862,4
2024-12-04,"competitor_minus_unrelated","pre_21_1",-0.0389090362903164,7
2024-12-04,"competitor_minus_unrelated","pre_11_1",-0.0385076331870881,6
2024-12-04,"deployer_minus_unrelated","pre_21_1",-0.0487567677683135,7
2024-12-04,"deployer_minus_unrelated","0_20",-0.0487567677683135,4
2024-12-04,"deployer_minus_unrelated","pre_11_1",-0.0487567677683135,6
2024-12-05,"deployer_minus_unrelated","0_10",0.0389624482783945,3
2024-12-05,"competitor_minus_unrelated","pre_11_1",0.039116443158374,5
2024-12-05,"competitor_minus_unrelated","0_20",0.0370508294163689,5
2024-12-05,"competitor_minus_unrelated","0_10",0.0373356611645636,3
2024-12-05,"hardware_minus_unrelated","0_10",0.0167543514177679,3
2024-12-05,"hardware_minus_unrelated","0_20",0.0167543514177679,5
2024-12-05,"hardware_minus_unrelated","pre_11_1",0.0167543514177679,5
2024-12-05,"hardware_minus_unrelated","pre_21_1",0.0167543514177679,6
2024-12-05,"deployer_minus_unrelated","pre_21_1",0.0389624482783945,6
2024-12-05,"deployer_minus_unrelated","pre_11_1",0.0389624482783945,5
2024-12-05,"deployer_minus_unrelated","0_20",0.0389624482783945,5
2024-12-05,"competitor_minus_unrelated","pre_21_1",0.0387009662643245,6
2024-12-06,"deployer_minus_unrelated","pre_21_1",0.00249406085602501,5
2024-12-06,"hardware_minus_unrelated","pre_21_1",0.00187268450529348,5
