term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,y_var,n,n_events,r_squared,estimate_pp,se_pp,conf.low_pp,conf.high_pp,spec_type,outcome_family,x,x_label,moderator,control_set,sample,p_bh_all,p_bonf_all,sign,three_star,bh_1pct,bh_5pct
downstream_any,-0.021460850431882547,0.006683429723066297,-3.2110535041335786,0.0021420103011334807,-0.03483436241751595,-0.00808733844624914,59,car_15,car_15,4829,60,0.07462242785843787,-2.1460850431882545,0.6683429723066298,-3.4834362417515954,-0.8087338446249139,main_effect,market,downstream_any,Any downstream,NA,firm_year,all,0.11250079454826409,1,negative,TRUE,FALSE,FALSE
upstream_hardware,0.03071187145536627,0.009469489039521814,3.2432448389968402,0.0021776240861616785,0.011661716710240272,0.04976202620049227,47,car_20,car_20,3863,48,0.09205180338765284,3.071187145536627,0.9469489039521815,1.1661716710240273,4.976202620049227,main_effect,market,upstream_hardware,Upstream hardware,NA,firm,text_or_reason,0.113571471570586,1,positive,TRUE,FALSE,FALSE
upstream_hardware:is_open_weight,-0.028981547482598864,0.00894143598695253,-3.241263207038461,0.00221560228795086,-0.04697972462875541,-0.010983370336442314,46,car_10,car_10,3775,47,0.4233051356857491,-2.8981547482598864,0.894143598695253,-4.697972462875541,-1.0983370336442315,interaction,market,upstream_hardware,Upstream hardware,is_open_weight,firm_year_pre,non_chinese_origin,0.1144943851532741,1,negative,TRUE,FALSE,FALSE
upstream_any,0.02781907074833014,0.008587150831395484,3.2396159441640213,0.00222602384650372,0.010534032632556853,0.045104108864103425,46,car_20,car_20,3953,47,0.0036416065794899755,2.781907074833014,0.8587150831395484,1.0534032632556853,4.510410886410343,main_effect,market,upstream_any,Any upstream,NA,none,closed,0.1144943851532741,1,positive,TRUE,FALSE,FALSE
upstream_hardware,-0.028443994124355033,0.0073572285826061104,-3.8661289104979084,0.0022435683736060853,-0.04447401815093166,-0.012413970097778403,12,ff3_car_10,ff3_car_10,1031,13,0.06670679744049912,-2.844399412435503,0.735722858260611,-4.447401815093166,-1.2413970097778404,main_effect,ff3,upstream_hardware,Upstream hardware,NA,firm,chinese_origin,0.11460638993393277,1,negative,TRUE,FALSE,FALSE
strategic_any,0.01767080629377142,0.005465909826850244,3.2329121506847662,0.0022689163814774787,0.006668500459214107,0.028673112128328737,46,car_15,car_15,3768,47,0.33816074953856323,1.7670806293771422,0.5465909826850244,0.6668500459214107,2.867311212832874,main_effect,market,strategic_any,Strategic/upstream,NA,firm_year_pre,closed,0.1150333086342224,1,positive,TRUE,FALSE,FALSE
upstream_cloud,0.011372574998261284,0.0035257022614170485,3.225619792889268,0.0022901080317333546,0.004279776919619956,0.018465373076902613,47,ff3_car_5,ff3_car_5,3863,48,0.15928949090198596,1.1372574998261284,0.35257022614170486,0.42797769196199553,1.8465373076902614,main_effect,ff3,upstream_cloud,Upstream cloud,NA,firm_year_pre,text_or_reason,0.1150333086342224,1,positive,TRUE,FALSE,FALSE
upstream_hardware,-0.028633917124303784,0.007442820910633498,-3.8471860962548137,0.0023219850464390704,-0.04485043081330757,-0.012417403435299994,12,ff3_car_10,ff3_car_10,1031,13,0.08583171404310086,-2.8633917124303783,0.7442820910633497,-4.485043081330757,-1.2417403435299994,main_effect,ff3,upstream_hardware,Upstream hardware,NA,firm_year,chinese_origin,0.1150333086342224,1,negative,TRUE,FALSE,FALSE
strategic_any,0.02861153739617219,0.008897670452139444,3.2156211617494272,0.0023831854975238237,0.010701455702425259,0.04652161908991913,46,car_20,car_20,3789,47,0.07628336598805097,2.8611537396172193,0.8897670452139443,1.070145570242526,4.652161908991912,main_effect,market,strategic_any,Strategic/upstream,NA,firm_year,closed,0.1150333086342224,1,positive,TRUE,FALSE,FALSE
upstream_any,0.029391806337970696,0.009142593361797178,3.2148215692044175,0.0023885991204156427,0.01098872039729917,0.047794892278642226,46,car_20,car_20,3789,47,0.07652045504901372,2.9391806337970694,0.9142593361797178,1.098872039729917,4.7794892278642225,main_effect,market,upstream_any,Any upstream,NA,firm_year,closed,0.1150333086342224,1,positive,TRUE,FALSE,FALSE
strategic_any,0.027004510242793506,0.00841043922997114,3.210832336385144,0.0024157822288599132,0.010075174131805288,0.043933846353781725,46,car_20,car_20,3953,47,0.003477719983331351,2.7004510242793507,0.841043922997114,1.007517413180529,4.3933846353781725,main_effect,market,strategic_any,Strategic/upstream,NA,none,closed,0.1150333086342224,1,positive,TRUE,FALSE,FALSE
upstream_hardware,0.02918654850426108,0.009091012113231347,3.2104839528023565,0.002418169986583339,0.010887290231814485,0.047485806776707676,46,car_20,car_20,3953,47,0.003957024410545795,2.918654850426108,0.9091012113231347,1.0887290231814486,4.748580677670768,main_effect,market,upstream_hardware,Upstream hardware,NA,none,non_chinese_origin,0.1150333086342224,1,positive,TRUE,FALSE,FALSE
upstream_cloud,0.01380026587724137,0.004298820286717268,3.2102448943683908,0.0024198097397651825,0.005147189441562623,0.022453342312920118,46,car_15,car_15,3768,47,0.3357142188773269,1.380026587724137,0.4298820286717268,0.5147189441562623,2.245334231292012,main_effect,market,upstream_cloud,Upstream cloud,NA,firm_year_pre,closed,0.1150333086342224,1,positive,TRUE,FALSE,FALSE
upstream_cloud,0.012369278663442056,0.0038541717764986796,3.2093221010193065,0.0024261492397677034,0.004611233257048386,0.020127324069835726,46,car_5,car_5,3767,47,0.16373826964053617,1.2369278663442056,0.38541717764986794,0.4611233257048386,2.012732406983573,main_effect,market,upstream_cloud,Upstream cloud,NA,firm_year_pre,closed,0.1150333086342224,1,positive,TRUE,FALSE,FALSE
downstream_any,-0.024557818105615536,0.007666256268258535,-3.203365142813584,0.0024399917833108262,-0.03998033642910599,-0.009135299782125076,47,car_20,car_20,3844,48,0.29463031375443693,-2.4557818105615534,0.7666256268258534,-3.9980336429105994,-0.9135299782125076,main_effect,market,downstream_any,Any downstream,NA,firm_year_pre,text_or_reason,0.1150333086342224,1,negative,TRUE,FALSE,FALSE
strategic_any,0.04339918890892469,0.012112179673627996,3.583103130761699,0.0024864041929976415,0.01772251503368074,0.06907586278416863,16,car_20,car_20,1429,17,0.007151426839962172,4.339918890892469,1.2112179673627996,1.772251503368074,6.907586278416863,main_effect,market,strategic_any,Strategic/upstream,NA,none,reasoning,0.1150333086342224,1,positive,TRUE,FALSE,FALSE
downstream_any,-0.025725991270758003,0.008039717112652209,-3.1998627452043893,0.00249204543405917,-0.04190910246337286,-0.009542880078143152,46,car_15,car_15,3789,47,0.06670135103531394,-2.5725991270758004,0.8039717112652209,-4.190910246337285,-0.9542880078143152,main_effect,market,downstream_any,Any downstream,NA,firm_year,closed,0.1150333086342224,1,negative,TRUE,FALSE,FALSE
z_intelligence,0.02691848446534072,0.008155565611027487,3.3006275406506562,0.002495224839893123,0.01026259745238171,0.043574371478299734,30,car_20,car_20,2469,31,0.2953666148050379,2.691848446534072,0.8155565611027488,1.026259745238171,4.357437147829973,main_effect,market,z_intelligence,AA Intelligence Index (z),NA,firm_year_pre,non_reasoning,0.1150333086342224,1,positive,TRUE,FALSE,FALSE
upstream_any,0.02413949211521278,0.007546709314423405,3.1986778752796203,0.0025004176884832357,0.008948754149885645,0.039330230080539916,46,car_15,car_15,3953,47,0.004197462855640599,2.413949211521278,0.7546709314423405,0.8948754149885645,3.9330230080539916,main_effect,market,upstream_any,Any upstream,NA,none,non_chinese_origin,0.1150333086342224,1,positive,TRUE,FALSE,FALSE
downstream_any,-0.02582516772404132,0.008081123006633805,-3.1957399612456587,0.002521291654900572,-0.04209162465842105,-0.009558710789661588,46,car_15,car_15,3789,47,0.0653757755204758,-2.582516772404132,0.8081123006633806,-4.2091624658421045,-0.9558710789661587,main_effect,market,downstream_any,Any downstream,NA,firm,closed,0.1150333086342224,1,negative,TRUE,FALSE,FALSE
z_intelligence,0.023723426935090892,0.006873022414924077,3.4516731508947003,0.0025218480410455655,0.009386553405320306,0.03806030046486148,20,ff3_car_10,ff3_car_10,1699,21,0.08457648353209835,2.3723426935090894,0.6873022414924077,0.9386553405320306,3.806030046486148,main_effect,ff3,z_intelligence,AA Intelligence Index (z),NA,firm_year,listed_creator,0.1150333086342224,1,positive,TRUE,FALSE,FALSE
upstream_cloud,0.011236956801937254,0.0035632523195569454,3.1535675260107476,0.002536641506733285,0.0041069053795415094,0.018367008224332997,59,ff3_car_5,ff3_car_5,4828,60,0.015496057031053612,1.1236956801937255,0.35632523195569454,0.41069053795415095,1.8367008224332997,main_effect,ff3,upstream_cloud,Upstream cloud,NA,firm,all,0.1150333086342224,1,positive,TRUE,FALSE,FALSE
upstream_any,0.02937895798416689,0.009201859055118985,3.192719841521959,0.002542921182683296,0.010856576390240989,0.0479013395780928,46,car_20,car_20,3789,47,0.07309637177484485,2.937895798416689,0.9201859055118986,1.0856576390240988,4.79013395780928,main_effect,market,upstream_any,Any upstream,NA,firm,closed,0.1150333086342224,1,positive,TRUE,FALSE,FALSE
strategic_any,0.028595378197814523,0.008958885831853317,3.191845362750763,0.002549216675542112,0.010562076335655354,0.04662868005997369,46,car_20,car_20,3789,47,0.07285811990039737,2.8595378197814525,0.8958885831853317,1.0562076335655355,4.662868005997369,main_effect,market,strategic_any,Strategic/upstream,NA,firm,closed,0.1150333086342224,1,positive,TRUE,FALSE,FALSE
upstream_cloud,0.013712439262311067,0.004303424119567955,3.1864020094974363,0.0025604088540199673,0.005055066613214367,0.022369811911407765,47,ff3_car_5,ff3_car_5,3863,48,0.01748228127112128,1.3712439262311067,0.43034241195679546,0.5055066613214367,2.2369811911407766,main_effect,ff3,upstream_cloud,Upstream cloud,NA,firm,text_or_reason,0.1150333086342224,1,positive,TRUE,FALSE,FALSE
downstream_any,-0.021543320689821076,0.006777446045910654,-3.1786783021046388,0.0026170761780788163,-0.03517778347999714,-0.00790885789964501,47,car_15,car_15,4038,48,0.0034019182784845725,-2.1543320689821077,0.6777446045910654,-3.5177783479997142,-0.790885789964501,main_effect,market,downstream_any,Any downstream,NA,none,text_or_reason,0.1168751744677354,1,negative,TRUE,FALSE,FALSE
upstream_hardware,0.024179063563598044,0.007630382229413565,3.1687879894656774,0.0026913678110465516,0.008828714497443125,0.039529412629752965,47,car_15,car_15,4038,48,0.003454510621307194,2.417906356359804,0.7630382229413565,0.8828714497443124,3.9529412629752967,main_effect,market,upstream_hardware,Upstream hardware,NA,none,text_or_reason,0.11947750675467371,1,positive,TRUE,FALSE,FALSE
z_intelligence,-0.010643996699950262,0.0029704959454227207,-3.583238925591448,0.00271748590723731,-0.016975458932908673,-0.0043125344669918495,15,car_5,car_5,1283,16,0.05496103777016448,-1.0643996699950262,0.2970495945422721,-1.6975458932908674,-0.431253446699185,main_effect,market,z_intelligence,AA Intelligence Index (z),NA,firm,code_model,0.11992313548033051,1,negative,TRUE,FALSE,FALSE
competitor,0.01567706726776027,0.0044325290955680415,3.536822191068147,0.0027417836438579624,0.006280525349113188,0.025073609186407355,16,ff3_car_5,ff3_car_5,1386,17,0.2110045869254531,1.5677067267760272,0.44325290955680413,0.6280525349113188,2.5073609186407353,main_effect,ff3,competitor,Direct competitor,NA,firm_year_pre,reasoning,0.12028366126995696,1,positive,TRUE,FALSE,FALSE
upstream_any,0.024139257791172535,0.007639710631901522,3.1597083913588335,0.0027613164398670722,0.008770142399804216,0.03950837318254086,47,car_15,car_15,3863,48,0.07583710566358148,2.4139257791172533,0.7639710631901522,0.8770142399804216,3.9508373182540857,main_effect,market,upstream_any,Any upstream,NA,firm,text_or_reason,0.12043215209665863,1,positive,TRUE,FALSE,FALSE
upstream_any,0.02394314456849594,0.007602931044439962,3.1491992270540985,0.0028444171129692274,0.008648020163302308,0.03923826897368957,47,car_15,car_15,3863,48,0.08168097944445452,2.394314456849594,0.7602931044439962,0.8648020163302308,3.9238268973689574,main_effect,market,upstream_any,Any upstream,NA,firm_year,text_or_reason,0.12333524900304942,1,positive,TRUE,FALSE,FALSE
upstream_hardware:is_open_weight,-0.05493756253149375,0.017464956861098606,-3.1455882180769374,0.002904009553207837,-0.09009269733251682,-0.019782427730470675,46,car_15,car_15,3775,47,0.34031040224318265,-5.493756253149375,1.7464956861098606,-9.009269733251681,-1.9782427730470675,interaction,market,upstream_hardware,Upstream hardware,is_open_weight,firm_year_pre,non_chinese_origin,0.12443218153446937,1,negative,TRUE,FALSE,FALSE
upstream_cloud,0.01335079230214785,0.004251698608226515,3.1401078797814375,0.0029182017132671316,0.004797477959810111,0.02190410664448559,47,ff3_car_5,ff3_car_5,3863,48,0.02821332293120704,1.3350792302147851,0.4251698608226515,0.47974779598101114,2.190410664448559,main_effect,ff3,upstream_cloud,Upstream cloud,NA,firm_year,text_or_reason,0.12443218153446937,1,positive,TRUE,FALSE,FALSE
upstream_hardware,0.04322925221865154,0.012330760398658883,3.5058058725521284,0.0029274289643828654,0.017089207906106987,0.06936929653119608,16,car_20,car_20,1429,17,0.0061403923310712205,4.3229252218651535,1.2330760398658884,1.7089207906106987,6.936929653119608,main_effect,market,upstream_hardware,Upstream hardware,NA,none,reasoning,0.12443218153446937,1,positive,TRUE,FALSE,FALSE
upstream_cloud,0.031945483457564684,0.009119856466358479,3.502849367794972,0.0029457665456980816,0.012612251406394125,0.051278715508735244,16,car_15,car_15,1384,17,0.088024524305654,3.1945483457564685,0.9119856466358479,1.2612251406394124,5.127871550873524,main_effect,market,upstream_cloud,Upstream cloud,NA,firm,reasoning,0.12443218153446937,1,positive,TRUE,FALSE,FALSE
downstream_deployer,-0.02695934914643093,0.007269786581676118,-3.7084099847419725,0.0029894801644822513,-0.04279885341952952,-0.01111984487333234,12,car_5,car_5,1097,13,0.013199216321124974,-2.695934914643093,0.7269786581676119,-4.279885341952952,-1.111984487333234,main_effect,market,downstream_deployer,Downstream deployer,NA,none,chinese_origin,0.12443218153446937,1,negative,TRUE,FALSE,FALSE
upstream_cloud,0.03156528933784261,0.009030299885192121,3.4954862783243055,0.0029919351935285,0.012421908757666751,0.05070866991801847,16,car_15,car_15,1384,17,0.09091483052166593,3.1565289337842612,0.9030299885192121,1.242190875766675,5.070866991801847,main_effect,market,upstream_cloud,Upstream cloud,NA,firm_year,reasoning,0.12443218153446937,1,positive,TRUE,FALSE,FALSE
upstream_any,0.04368362726648767,0.012501508255232309,3.494268561411746,0.0029996398500671795,0.01718161366796244,0.07018564086501289,16,car_20,car_20,1429,17,0.0071963650324026185,4.368362726648767,1.250150825523231,1.718161366796244,7.018564086501289,main_effect,market,upstream_any,Any upstream,NA,none,reasoning,0.12443218153446937,1,positive,TRUE,FALSE,FALSE
downstream_deployer,-0.015593671613057804,0.0049790019102988045,-3.131887051660517,0.0030177245718673645,-0.025615882645309698,-0.005571460580805911,46,car_15,car_15,3789,47,0.06197564748657869,-1.5593671613057805,0.4979001910298804,-2.5615882645309695,-0.557146058080591,main_effect,market,downstream_deployer,Downstream deployer,NA,firm_year,closed,0.12443218153446937,1,negative,TRUE,FALSE,FALSE
strategic_any,0.02356577650732871,0.007533987777738231,3.127928688305274,0.003019874612193478,0.008409348064907826,0.038722204949749595,47,car_15,car_15,3863,48,0.07565879386293284,2.356577650732871,0.7533987777738231,0.8409348064907827,3.8722204949749592,main_effect,market,strategic_any,Strategic/upstream,NA,firm,text_or_reason,0.12443218153446937,1,positive,TRUE,FALSE,FALSE
z_intelligence,-0.05010710954495021,0.012930972300918771,-3.874968438482387,0.0030840987238357235,-0.07891911132258567,-0.021295107767314754,10,car_20,car_20,930,11,0.023703955891408057,-5.01071095449502,1.293097230091877,-7.891911132258567,-2.1295107767314754,main_effect,market,z_intelligence,AA Intelligence Index (z),NA,none,open_weight,0.126253944151917,1,negative,TRUE,FALSE,FALSE
downstream_enabler,-0.019588364887801187,0.006281910804508018,-3.1182176088435076,0.003103322980268679,-0.03222593935686671,-0.0069507904187356626,47,car_15,car_15,3863,48,0.07241235261386736,-1.9588364887801186,0.6281910804508019,-3.222593935686671,-0.6950790418735663,main_effect,market,downstream_enabler,Downstream enabler,NA,firm,text_or_reason,0.126253944151917,1,negative,TRUE,FALSE,FALSE
upstream_cloud,0.010893322494746954,0.0035334227295254865,3.082937799579347,0.003114873387497014,0.003822959944134427,0.01796368504535948,59,ff3_car_5,ff3_car_5,4828,60,0.023400658790404427,1.0893322494746953,0.35334227295254866,0.3822959944134427,1.796368504535948,main_effect,ff3,upstream_cloud,Upstream cloud,NA,firm_year,all,0.126253944151917,1,positive,TRUE,FALSE,FALSE
z_intelligence,-0.02027496604249536,0.005252381445500395,-3.8601472975395756,0.0031594932745360373,-0.03197800120666661,-0.008571930878324106,10,car_15,car_15,878,11,0.27450473472332204,-2.027496604249536,0.5252381445500395,-3.1978001206666615,-0.8571930878324107,main_effect,market,z_intelligence,AA Intelligence Index (z),NA,firm_year_pre,open_weight,0.12727720488970445,1,negative,TRUE,FALSE,FALSE
strategic_any,0.023331859932250794,0.007501832204150544,3.110154865812909,0.00317425048397493,0.00824012015995848,0.03842359970454311,47,car_15,car_15,3863,48,0.0814890764570303,2.3331859932250794,0.7501832204150544,0.8240120159958481,3.8423599704543108,main_effect,market,strategic_any,Strategic/upstream,NA,firm_year,text_or_reason,0.12727720488970445,1,positive,TRUE,FALSE,FALSE
downstream_any,-0.02528847640644531,0.008240960116961328,-3.068632301034588,0.0032460917585981765,-0.041778599511494666,-0.008798353301395948,59,car_20,car_20,4829,60,0.0830237300258545,-2.528847640644531,0.8240960116961328,-4.1778599511494665,-0.8798353301395948,main_effect,market,downstream_any,Any downstream,NA,firm,all,0.1294617771958567,1,negative,TRUE,FALSE,FALSE
downstream_deployer,-0.015614982439625346,0.005038864823441786,-3.098908779410273,0.0033088631977498365,-0.025757691266281243,-0.005472273612969449,46,car_15,car_15,3789,47,0.06060388160476782,-1.5614982439625347,0.5038864823441785,-2.575769126628124,-0.5472273612969449,main_effect,market,downstream_deployer,Downstream deployer,NA,firm,closed,0.13076727014808023,1,negative,TRUE,FALSE,FALSE
strategic_any,0.02327343969849436,0.00751659969532289,3.096272336143691,0.0033332444556583257,0.008143309252939792,0.038403570144048924,46,car_15,car_15,3953,47,0.003956085453138969,2.327343969849436,0.751659969532289,0.8143309252939792,3.8403570144048924,main_effect,market,strategic_any,Strategic/upstream,NA,none,non_chinese_origin,0.13076727014808023,1,positive,TRUE,FALSE,FALSE
upstream_any,0.028261942305879403,0.009140749729161275,3.0918626090064305,0.0033408589773473367,0.009873125749861284,0.046650758861897526,47,car_20,car_20,4038,48,0.003962847681685866,2.8261942305879404,0.9140749729161275,0.9873125749861285,4.6650758861897526,main_effect,market,upstream_any,Any upstream,NA,none,text_or_reason,0.13076727014808023,1,positive,TRUE,FALSE,FALSE
upstream_hardware,0.030732139179322996,0.009934678823510007,3.093420504606214,0.0033598077322536044,0.010734667898801651,0.05072961045984434,46,car_20,car_20,3789,47,0.07615018479387559,3.0732139179322995,0.9934678823510007,1.073466789880165,5.072961045984433,main_effect,market,upstream_hardware,Upstream hardware,NA,firm_year,closed,0.13076727014808023,1,positive,TRUE,FALSE,FALSE
downstream_enabler,-0.01958818351166267,0.0063446469271461955,-3.0873559611099397,0.0033831499166770787,-0.03235196678031373,-0.0068244002430116035,47,car_15,car_15,3863,48,0.07833333413063281,-1.958818351166267,0.6344646927146196,-3.2351966780313735,-0.6824400243011604,main_effect,market,downstream_enabler,Downstream enabler,NA,firm_year,text_or_reason,0.13076727014808023,1,negative,TRUE,FALSE,FALSE
upstream_cloud,0.013748749777363125,0.004448674247500516,3.090527427376335,0.003386958476844555,0.004794032963543133,0.022703466591183115,46,car_5,car_5,3788,47,0.022584611052856807,1.3748749777363125,0.44486742475005164,0.4794032963543133,2.2703466591183115,main_effect,market,upstream_cloud,Upstream cloud,NA,firm_year,closed,0.13076727014808023,1,positive,TRUE,FALSE,FALSE
upstream_hardware:is_open_weight,-0.054610302310512705,0.017697380777904292,-3.085784444367909,0.003431916806155612,-0.09023328219075755,-0.018987322430267857,46,car_20,car_20,3775,47,0.3001295925594408,-5.461030231051271,1.7697380777904292,-9.023328219075754,-1.8987322430267857,interaction,market,upstream_hardware,Upstream hardware,is_open_weight,firm_year_pre,non_chinese_origin,0.13076727014808023,1,negative,TRUE,FALSE,FALSE
z_intelligence,-0.016376569817182038,0.005067949010199355,-3.23139987877223,0.0034403808315516273,-0.026814206187075522,-0.005938933447288554,25,ff3_car_10,ff3_car_10,2083,26,0.048491988277371334,-1.6376569817182038,0.5067949010199355,-2.681420618707552,-0.5938933447288554,main_effect,ff3,z_intelligence,AA Intelligence Index (z),NA,firm,unlisted_creator,0.13076727014808023,1,negative,TRUE,FALSE,FALSE
strategic_any,0.027582862755907323,0.008953137458912134,3.080804118387659,0.0034455311417056628,0.009571473404822218,0.04559425210699243,47,car_20,car_20,4038,48,0.003817156690650303,2.7582862755907325,0.8953137458912134,0.9571473404822218,4.559425210699243,main_effect,market,strategic_any,Strategic/upstream,NA,none,text_or_reason,0.13076727014808023,1,positive,TRUE,FALSE,FALSE
downstream_any,-0.0249871043340417,0.008201435118463865,-3.046674633539234,0.0034575828932220205,-0.04139813809977869,-0.008576070568304707,59,car_20,car_20,4829,60,0.08822720806361617,-2.49871043340417,0.8201435118463866,-4.139813809977869,-0.8576070568304707,main_effect,market,downstream_any,Any downstream,NA,firm_year,all,0.13076727014808023,1,negative,TRUE,FALSE,FALSE
upstream_cloud,0.013919869717519021,0.004519026410904849,3.0802806737152557,0.003484789536223303,0.004823541343607988,0.023016198091430053,46,car_5,car_5,3788,47,0.01667918409421043,1.3919869717519022,0.4519026410904849,0.4823541343607988,2.301619809143005,main_effect,market,upstream_cloud,Upstream cloud,NA,firm,closed,0.13076727014808023,1,positive,TRUE,FALSE,FALSE
upstream_hardware,0.03068692300662085,0.009963862869081096,3.0798218933588064,0.0034892312630018726,0.010630707289210797,0.050743138724030905,46,car_20,car_20,3789,47,0.07271486305393815,3.068692300662085,0.9963862869081096,1.0630707289210797,5.07431387240309,main_effect,market,upstream_hardware,Upstream hardware,NA,firm,closed,0.13076727014808023,1,positive,TRUE,FALSE,FALSE
z_intelligence,0.010376866472490616,0.0031378629532070866,3.306985240347998,0.0035194944489303887,0.003831399049570915,0.016922333895410317,20,ff3_car_5,ff3_car_5,1697,21,0.12599925120641975,1.0376866472490616,0.3137862953207087,0.3831399049570915,1.6922333895410318,main_effect,ff3,z_intelligence,AA Intelligence Index (z),NA,firm_year_pre,listed_creator,0.1312419480006142,1,positive,TRUE,FALSE,FALSE
upstream_any:is_open_weight,-0.053280480660725875,0.017362445986679284,-3.0687197357793607,0.0035983536433443633,-0.08822927177378892,-0.018331689547662837,46,car_15,car_15,3775,47,0.34095693211457645,-5.328048066072587,1.7362445986679285,-8.822927177378892,-1.8331689547662837,interaction,market,upstream_any,Any upstream,is_open_weight,firm_year_pre,non_chinese_origin,0.13304695790661955,1,negative,TRUE,FALSE,FALSE
downstream_deployer,-0.019323235481188708,0.006297913965579566,-3.0681961657141317,0.00360357810366548,-0.032000278784877025,-0.00664619217750039,46,car_20,car_20,3798,47,0.07634278293996144,-1.9323235481188707,0.6297913965579567,-3.2000278784877025,-0.664619217750039,main_effect,market,downstream_deployer,Downstream deployer,NA,firm_year,non_chinese_origin,0.13304695790661955,1,negative,TRUE,FALSE,FALSE
downstream_deployer,-0.019495889082698715,0.006357945305040929,-3.066382006658865,0.0036217359050392767,-0.03229376920538605,-0.006698008960011381,46,car_20,car_20,3798,47,0.07136444182808599,-1.9495889082698714,0.635794530504093,-3.2293769205386047,-0.6698008960011381,main_effect,market,downstream_deployer,Downstream deployer,NA,firm,non_chinese_origin,0.13305865211715728,1,negative,TRUE,FALSE,FALSE
downstream_deployer,-0.009797054738904354,0.0027235032858397685,-3.597225231870252,0.003664523214298559,-0.015731058639732894,-0.0038630508380758134,12,ff3_car_3,ff3_car_3,1029,13,0.0744357523023037,-0.9797054738904354,0.27235032858397684,-1.5731058639732893,-0.38630508380758133,main_effect,ff3,downstream_deployer,Downstream deployer,NA,firm_year_pre,chinese_origin,0.1339706575109738,1,negative,TRUE,FALSE,FALSE
downstream_deployer,-0.010314807837057871,0.0028709311383862133,-3.5928440425275947,0.003694112033298318,-0.016570029434464895,-0.004059586239650849,12,ff3_car_3,ff3_car_3,1029,13,0.06597645226328719,-1.031480783705787,0.28709311383862135,-1.6570029434464895,-0.4059586239650849,main_effect,ff3,downstream_deployer,Downstream deployer,NA,firm_year,chinese_origin,0.1343935977772627,1,negative,TRUE,FALSE,FALSE
upstream_cloud,0.02642361449543707,0.007805327669433669,3.385330586301227,0.0037752236589277707,0.009877059006846354,0.04297016998402779,16,car_15,car_15,1429,17,9.281136914918164e-4,2.6423614495437073,0.7805327669433669,0.9877059006846354,4.297016998402779,main_effect,market,upstream_cloud,Upstream cloud,NA,none,reasoning,0.13596051379085217,1,positive,TRUE,FALSE,FALSE
upstream_cloud,0.00957070337997017,0.003137056390044333,3.050854747253975,0.003780699506082276,0.00325613637888786,0.01588527038105248,46,ff3_car_5,ff3_car_5,3799,47,0.16567461255138183,0.957070337997017,0.31370563900443327,0.325613637888786,1.588527038105248,main_effect,ff3,upstream_cloud,Upstream cloud,NA,firm_year_pre,non_chinese_origin,0.13596051379085217,1,positive,TRUE,FALSE,FALSE
downstream_deployer,-0.013479489602366336,0.0044198141061656355,-3.0497865472582806,0.003791872736457126,-0.022376113964709156,-0.004582865240023519,46,car_15,car_15,3768,47,0.33660342435769774,-1.3479489602366337,0.44198141061656354,-2.2376113964709154,-0.45828652400235187,main_effect,market,downstream_deployer,Downstream deployer,NA,firm_year_pre,closed,0.13596051379085217,1,negative,TRUE,FALSE,FALSE
upstream_any,0.010534339395502733,0.003457199964700857,3.047072631916518,0.0038203994483348045,0.0035753568019719724,0.017493321989033493,46,car_5,car_5,3952,47,0.0027183003220643265,1.0534339395502734,0.3457199964700857,0.3575356801971972,1.7493321989033492,main_effect,market,upstream_any,Any upstream,NA,none,closed,0.13632793820899985,1,positive,TRUE,FALSE,FALSE
downstream_deployer,-0.019239667923798248,0.005396478811431531,-3.565226251429405,0.0038863336527275674,-0.030997585193172625,-0.0074817506544238715,12,car_15,car_15,1030,13,0.2771367212430019,-1.923966792379825,0.5396478811431531,-3.0997585193172625,-0.7481750654423871,main_effect,market,downstream_deployer,Downstream deployer,NA,firm_year_pre,chinese_origin,0.13768267913461343,1,negative,TRUE,FALSE,FALSE
upstream_hardware:is_open_weight,-0.023174973116565054,0.007623252006423791,-3.040037650209712,0.003895286309654523,-0.03851978352974921,-0.007830162703380899,46,car_3,car_3,3771,47,0.053391100491267496,-2.3174973116565054,0.7623252006423791,-3.851978352974921,-0.7830162703380898,interaction,market,upstream_hardware,Upstream hardware,is_open_weight,firm_year_pre,non_chinese_origin,0.13768267913461343,1,negative,TRUE,FALSE,FALSE
upstream_cloud,0.016397519194724215,0.0054641787790384476,3.0009119133561275,0.00394032646702407,0.005463722712820291,0.027331315676628137,59,car_15,car_15,4829,60,0.06811961990616422,1.6397519194724215,0.5464178779038448,0.5463722712820291,2.733131567662814,main_effect,market,upstream_cloud,Upstream cloud,NA,firm,all,0.1384696756773156,1,positive,TRUE,FALSE,FALSE
downstream_deployer,-0.03886108171233325,0.010938109773736479,-3.5528151130502166,0.003976012204787381,-0.06269317561965879,-0.0150289878050077,12,car_10,car_10,1100,13,0.00958625738974106,-3.8861081712333245,1.093810977373648,-6.269317561965878,-1.50289878050077,main_effect,market,downstream_deployer,Downstream deployer,NA,none,chinese_origin,0.1384696756773156,1,negative,TRUE,FALSE,FALSE
