"x_var","y_var","controls","subsample","year_fe","n","n_events","estimate","std.error","p.value","conf.low","conf.high","sig_05","sig_10"
"aa_coding_index","car_1","size","text_or_reason",TRUE,2945,35,0.000140244909382938,0.000156626861661529,0.376864835961018,-0.000178059170240371,0.000458548989006247,FALSE,FALSE
"aa_coding_index","car_1","full","all",FALSE,2945,35,-8.36656267528148e-05,0.000132915937250503,0.533253380228952,-0.000353783310430969,0.000186452056925339,FALSE,FALSE
"aa_coding_index","car_1","full","all",TRUE,2945,35,0.000142292533556177,0.000160202279164663,0.380671002142327,-0.000183277668656393,0.000467862735768748,FALSE,FALSE
"aa_coding_index","car_1","full","us_creator",FALSE,758,9,0.000545421696067304,0.000193084178233618,0.0223286799718919,0.000100168782618081,0.000990674609516526,TRUE,TRUE
"aa_coding_index","car_1","full","us_creator",TRUE,758,9,0.000593862352267897,0.000154374134791998,0.00489898994798274,0.000237874959068983,0.00094984974546681,TRUE,TRUE
"aa_coding_index","car_1","full","non_us_creator",FALSE,2187,26,-0.000232651401054527,0.000149861746334008,0.133125748932934,-0.000541297445212352,7.59946431032971e-05,FALSE,FALSE
"aa_coding_index","car_1","full","non_us_creator",TRUE,2187,26,-7.29739120360239e-05,0.00021703086540982,0.739497704496491,-0.000519957346484961,0.000374009522412913,FALSE,FALSE
"aa_coding_index","car_1","full","open_source",FALSE,764,9,0.000392807759583153,0.000243511519784144,0.145387896090994,-0.000168730812008934,0.00095434633117524,FALSE,FALSE
"aa_coding_index","car_1","full","open_source",TRUE,764,9,0.000150707669426513,0.000215024618132314,0.503247037657816,-0.000345139989157299,0.000646555328010324,FALSE,FALSE
"aa_coding_index","car_1","full","closed_source",FALSE,2181,26,-0.00029474806272761,0.000142767542248035,0.0494881519372792,-0.000588783320069272,-7.12805385947755e-07,TRUE,TRUE
"aa_coding_index","car_1","full","closed_source",TRUE,2181,26,-0.000117991772637925,0.000206128122616692,0.572150099031039,-0.00054252058797366,0.00030653704269781,FALSE,FALSE
"aa_coding_index","car_1","full","text_or_reason",FALSE,2945,35,-8.36656267528148e-05,0.000132915937250503,0.533253380228952,-0.000353783310430969,0.000186452056925339,FALSE,FALSE
"aa_coding_index","car_1","full","text_or_reason",TRUE,2945,35,0.000142292533556177,0.000160202279164663,0.380671002142327,-0.000183277668656393,0.000467862735768748,FALSE,FALSE
"aa_coding_index","car_2","none","all",FALSE,2949,35,-0.000155577103420926,0.000181103804890672,0.396329626164446,-0.000523624316526541,0.000212470109684689,FALSE,FALSE
"aa_coding_index","car_2","none","all",TRUE,2949,35,0.000118040322904762,0.000191529829425638,0.54179952690724,-0.00027119512131605,0.000507275767125575,FALSE,FALSE
"aa_coding_index","car_2","none","us_creator",FALSE,759,9,0.000337459655761091,0.00028641163907942,0.272560443381934,-0.000323006768326653,0.000997926079848836,FALSE,FALSE
"aa_coding_index","car_2","none","us_creator",TRUE,759,9,0.000310626912185161,0.000218657948620563,0.193211497095194,-0.000193599221529118,0.000814853045899441,FALSE,FALSE
"aa_coding_index","car_2","none","non_us_creator",FALSE,2190,26,-0.000112951540940544,0.000223389331815019,0.617548195597255,-0.000573030482087375,0.000347127400206287,FALSE,FALSE
"aa_coding_index","car_2","none","non_us_creator",TRUE,2190,26,0.000191740918659553,0.000255123394630508,0.459332097376418,-0.000333695548291271,0.000717177385610377,FALSE,FALSE
"aa_coding_index","car_2","none","open_source",FALSE,764,9,-0.000181848311604006,0.000305917158748787,0.568646036977843,-0.000887294544708618,0.000523597921500605,FALSE,FALSE
"aa_coding_index","car_2","none","open_source",TRUE,764,9,-0.000475611978656237,0.000246398444435439,0.0896852798159943,-0.00104380781043223,9.25838531197602e-05,FALSE,TRUE
"aa_coding_index","car_2","none","closed_source",FALSE,2185,26,-0.000279191152913146,0.000222885533277624,0.22193465929401,-0.000738232501549391,0.000179850195723099,FALSE,FALSE
"aa_coding_index","car_2","none","closed_source",TRUE,2185,26,0.000126670668296953,0.000262428316168611,0.633517982046143,-0.000413810566186433,0.000667151902780339,FALSE,FALSE
"aa_coding_index","car_2","none","text_or_reason",FALSE,2949,35,-0.000155577103420926,0.000181103804890672,0.396329626164446,-0.000523624316526541,0.000212470109684689,FALSE,FALSE
"aa_coding_index","car_2","none","text_or_reason",TRUE,2949,35,0.000118040322904762,0.000191529829425638,0.54179952690724,-0.00027119512131605,0.000507275767125575,FALSE,FALSE
"aa_coding_index","car_2","size","all",FALSE,2949,35,-0.000146803273599308,0.000177231471838463,0.413269701662524,-0.000506980959121323,0.000213374411922706,FALSE,FALSE
"aa_coding_index","car_2","size","all",TRUE,2949,35,0.000118729777546297,0.00019059347155729,0.53747524458477,-0.000268602758537807,0.000506062313630401,FALSE,FALSE
"aa_coding_index","car_2","size","us_creator",FALSE,759,9,0.000341582000305322,0.000286417384045223,0.267195288489412,-0.000318897671697321,0.00100206167230797,FALSE,FALSE
"aa_coding_index","car_2","size","us_creator",TRUE,759,9,0.000313036301333756,0.000216703075382457,0.186587189574746,-0.00018668188660965,0.000812754489277162,FALSE,FALSE
"aa_coding_index","car_2","size","non_us_creator",FALSE,2190,26,-0.000103706151272891,0.000217944347912389,0.63832181527694,-0.000552570938153133,0.000345158635607351,FALSE,FALSE
"aa_coding_index","car_2","size","non_us_creator",TRUE,2190,26,0.000196467784212997,0.000253099816098868,0.444885917677933,-0.000324801044737392,0.000717736613163386,FALSE,FALSE
"aa_coding_index","car_2","size","open_source",FALSE,764,9,-0.000165134729939255,0.000312682299607521,0.611745389474972,-0.000886181405839346,0.000555911945960837,FALSE,FALSE
"aa_coding_index","car_2","size","open_source",TRUE,764,9,-0.000455914853066583,0.000249230830117901,0.104751385683696,-0.00103064217793883,0.000118812471805663,FALSE,FALSE
"aa_coding_index","car_2","size","closed_source",FALSE,2185,26,-0.000262746251074173,0.000216880600362679,0.237039206505632,-0.000709420208865391,0.000183927706717044,FALSE,FALSE
"aa_coding_index","car_2","size","closed_source",TRUE,2185,26,0.000130859844393726,0.000262062977028236,0.621902476726543,-0.000408868960045229,0.00067058864883268,FALSE,FALSE
"aa_coding_index","car_2","size","text_or_reason",FALSE,2949,35,-0.000146803273599308,0.000177231471838463,0.413269701662524,-0.000506980959121323,0.000213374411922706,FALSE,FALSE
"aa_coding_index","car_2","size","text_or_reason",TRUE,2949,35,0.000118729777546297,0.00019059347155729,0.53747524458477,-0.000268602758537807,0.000506062313630401,FALSE,FALSE
"aa_coding_index","car_2","full","all",FALSE,2949,35,-0.00015575096185821,0.000178342107381007,0.388611513138189,-0.000518185730363412,0.000206683806646992,FALSE,FALSE
"aa_coding_index","car_2","full","all",TRUE,2949,35,0.000131445324070047,0.000151466843900442,0.391579280218734,-0.000176372337790311,0.000439262985930405,FALSE,FALSE
"aa_coding_index","car_2","full","us_creator",FALSE,759,9,0.0003277806344341,0.000274164588553164,0.266101171553498,-0.000304444040496046,0.000960005309364245,FALSE,FALSE
"aa_coding_index","car_2","full","us_creator",TRUE,759,9,0.000420185659204149,0.000185048742102075,0.0528346944962779,-6.53750529756625e-06,0.000846908823705864,FALSE,TRUE
"aa_coding_index","car_2","full","non_us_creator",FALSE,2190,26,-0.00016589860200454,0.00021440223629221,0.446320994944266,-0.000607468273444869,0.000275671069435789,FALSE,FALSE
"aa_coding_index","car_2","full","non_us_creator",TRUE,2190,26,0.000132463558991792,0.000209531065400756,0.533001901106682,-0.000299073748200537,0.000564000866184121,FALSE,FALSE
"aa_coding_index","car_2","full","open_source",FALSE,764,9,3.18276155843314e-05,0.000301544216628721,0.918538926726342,-0.000663534594908399,0.000727189826077062,FALSE,FALSE
"aa_coding_index","car_2","full","open_source",TRUE,764,9,-0.000184623880549229,0.000327290639820715,0.58814862436437,-0.000939357449389416,0.000570109688290958,FALSE,FALSE
"aa_coding_index","car_2","full","closed_source",FALSE,2185,26,-0.00031693754757524,0.000215636074773704,0.154094989350293,-0.000761048356936075,0.000127173261785596,FALSE,FALSE
"aa_coding_index","car_2","full","closed_source",TRUE,2185,26,4.75563489113187e-05,0.000225946463921509,0.835002109187126,-0.000417789104393311,0.000512901802215949,FALSE,FALSE
"aa_coding_index","car_2","full","text_or_reason",FALSE,2949,35,-0.00015575096185821,0.000178342107381007,0.388611513138189,-0.000518185730363412,0.000206683806646992,FALSE,FALSE
"aa_coding_index","car_2","full","text_or_reason",TRUE,2949,35,0.000131445324070047,0.000151466843900442,0.391579280218734,-0.000176372337790311,0.000439262985930405,FALSE,FALSE
"aa_coding_index","car_3","none","all",FALSE,2956,35,-6.56975744140699e-05,0.000184366757219408,0.72378648846032,-0.000440375904473924,0.000308980755645784,FALSE,FALSE
