family,spec_label,term,x_var,y_var,outcome_model,controls,estimate,std.error,statistic,p.value,conf.low,conf.high,stars,significant_05,significant_10,sign,n,n_events,treated_n,untreated_n,treated_events,untreated_events,mean_y_treated,mean_y_untreated,r_squared,df,outcome,subsample_flag,is_long_window,is_primary_window
interaction_intel_by_relation,intel_x_relation,intel_c,upstream_any,ff3_car_15,ff3,none,-3.143080290065939e-4,5.29729238748997e-4,-0.5933371353049351,0.5558618750829566,-0.0013805976823033895,7.519816242902017e-4,,FALSE,FALSE,negative,3976,47,1157,2819,47,47,-0.002498723041486602,-0.008658714235615475,0.005680625684385099,46,ff3_car_15,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,upstream_any,upstream_any,ff3_car_15,ff3,none,0.006325753326785962,0.00822547488753433,0.7690441480008178,0.4457979618652602,-0.010231268873354175,0.0228827755269261,,FALSE,FALSE,positive,3976,47,1157,2819,47,47,-0.002498723041486602,-0.008658714235615475,0.005680625684385099,46,ff3_car_15,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:upstream_any,upstream_any,ff3_car_15,ff3,none,-0.001299960746853946,6.18573050846704e-4,-2.101547658881287,0.04109938254555817,-0.0025450837185134407,-5.483777519445145e-5,**,TRUE,TRUE,negative,3976,47,1157,2819,47,47,-0.002498723041486602,-0.008658714235615475,0.005680625684385099,46,ff3_car_15,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,upstream_any,ff3_car_15,ff3,firm_year,0.00114443703788607,5.107492286417473e-4,2.240702430289538,0.029915867503622275,1.1635216340160378e-4,0.002172521912370536,**,TRUE,TRUE,positive,3782,47,1157,2819,47,47,-0.002498723041486602,-0.008658714235615475,0.09418074088429984,46,ff3_car_15,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,upstream_any,upstream_any,ff3_car_15,ff3,firm_year,0.005757530889521384,0.0074772783723218005,0.7700035497987738,0.4452342772990753,-0.0092934498380206,0.020808511617063367,,FALSE,FALSE,positive,3782,47,1157,2819,47,47,-0.002498723041486602,-0.008658714235615475,0.09418074088429984,46,ff3_car_15,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:upstream_any,upstream_any,ff3_car_15,ff3,firm_year,-0.0012078853370909009,6.171188640673998e-4,-1.9572977061984276,0.05639636358575511,-0.0024500811825823275,3.4310508400525524e-5,*,FALSE,TRUE,negative,3782,47,1157,2819,47,47,-0.002498723041486602,-0.008658714235615475,0.09418074088429984,46,ff3_car_15,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,upstream_any,ff3_car_20,ff3,none,7.135767925963757e-5,6.100385028277221e-4,0.1169724188372899,0.9073911377081083,-0.0011565861382536818,0.001299301496772957,,FALSE,FALSE,positive,3976,47,1157,2819,47,47,-7.954862765773562e-4,-0.009380842710925848,0.006471272313751775,46,ff3_car_20,NA,TRUE,TRUE
interaction_intel_by_relation,intel_x_relation,upstream_any,upstream_any,ff3_car_20,ff3,none,0.008840451816260171,0.009617571933506465,0.9191978887582946,0.3627871948259308,-0.010518716400986014,0.02819962003350636,,FALSE,FALSE,positive,3976,47,1157,2819,47,47,-7.954862765773562e-4,-0.009380842710925848,0.006471272313751775,46,ff3_car_20,NA,TRUE,TRUE
interaction_intel_by_relation,intel_x_relation,intel_c:upstream_any,upstream_any,ff3_car_20,ff3,none,-0.0021065772160060886,7.506681590062513e-4,-2.806269575620225,0.007323975881440888,-0.003617593849518722,-5.955605824934551e-4,***,TRUE,TRUE,negative,3976,47,1157,2819,47,47,-7.954862765773562e-4,-0.009380842710925848,0.006471272313751775,46,ff3_car_20,NA,TRUE,TRUE
interaction_intel_by_relation,intel_x_relation,intel_c,upstream_any,ff3_car_20,ff3,firm_year,0.0016040678720562718,5.417225245010079e-4,2.9610507215549378,0.004836074857853375,5.136369866526706e-4,0.002694498757459873,***,TRUE,TRUE,positive,3782,47,1157,2819,47,47,-7.954862765773562e-4,-0.009380842710925848,0.10858762425674195,46,ff3_car_20,NA,TRUE,TRUE
interaction_intel_by_relation,intel_x_relation,upstream_any,upstream_any,ff3_car_20,ff3,firm_year,0.008738059648070463,0.008786165869299879,0.994524776569777,0.3251703718891079,-0.008947574961619362,0.02642369425776029,,FALSE,FALSE,positive,3782,47,1157,2819,47,47,-7.954862765773562e-4,-0.009380842710925848,0.10858762425674195,46,ff3_car_20,NA,TRUE,TRUE
interaction_intel_by_relation,intel_x_relation,intel_c:upstream_any,upstream_any,ff3_car_20,ff3,firm_year,-0.0020147697553756635,7.542753600447482e-4,-2.671132933808331,0.010417526629990806,-0.0035330473079831053,-4.96492202768222e-4,**,TRUE,TRUE,negative,3782,47,1157,2819,47,47,-7.954862765773562e-4,-0.009380842710925848,0.10858762425674195,46,ff3_car_20,NA,TRUE,TRUE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,car_1,market,none,2.2754339475239578e-4,1.9595166440929403e-4,1.1612220566655382,0.25154210095650964,-1.6688684813800908e-4,6.219736376428006e-4,,FALSE,FALSE,positive,3935,47,2599,1336,47,47,0.0013472590296267776,0.0039140621349550925,0.0012437391950418375,46,car_1,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,car_1,market,none,-0.002553049899384435,0.003194959468633063,-0.7990867879387328,0.42834695774456366,-0.008984169752521885,0.0038780699537530154,,FALSE,FALSE,negative,3935,47,2599,1336,47,47,0.0013472590296267776,0.0039140621349550925,0.0012437391950418375,46,car_1,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,car_1,market,none,-2.8253906828891315e-4,1.8586707992253855e-4,-1.5201135586068462,0.13532683915656038,-6.566700954489968e-4,9.159195887117048e-5,,FALSE,FALSE,negative,3935,47,2599,1336,47,47,0.0013472590296267776,0.0039140621349550925,0.0012437391950418375,46,car_1,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,car_1,market,firm_year,5.458970461918794e-4,2.520136002886419e-4,2.1661412144687437,0.03551846236325699,3.861997930303194e-5,0.0010531741130807267,**,TRUE,TRUE,positive,3763,47,2599,1336,47,47,0.0013472590296267776,0.0039140621349550925,0.016578336992340015,46,car_1,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,car_1,market,firm_year,-0.002879524451832474,0.002746178259951073,-1.0485570051391262,0.2998601863981548,-0.008407294585136204,0.0026482456814712566,,FALSE,FALSE,negative,3763,47,2599,1336,47,47,0.0013472590296267776,0.0039140621349550925,0.016578336992340015,46,car_1,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,car_1,market,firm_year,-3.168322501755202e-4,1.7982554633849354e-4,-1.761886765405027,0.08473313039124333,-6.788023009735556e-4,4.513780062251528e-5,*,FALSE,TRUE,negative,3763,47,2599,1336,47,47,0.0013472590296267776,0.0039140621349550925,0.016578336992340015,46,car_1,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,car_2,market,none,2.445864232810521e-4,2.490245508103977e-4,0.9821779518730075,0.331150016612061,-2.566739990680851e-4,7.458468456301893e-4,,FALSE,FALSE,positive,3940,47,2604,1336,47,47,-0.0013642426217242668,0.0030947784833083845,0.0018571626169118227,46,car_2,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,car_2,market,none,-0.004443235614468446,0.0031377449865181138,-1.4160601430516526,0.16349390132843192,-0.01075918868836226,0.0018727174594253687,,FALSE,FALSE,negative,3940,47,2604,1336,47,47,-0.0013642426217242668,0.0030947784833083845,0.0018571626169118227,46,car_2,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,car_2,market,none,-3.133437722965511e-4,2.1142276487890117e-4,-1.4820720582101379,0.14513977216359206,-7.389157252326686e-4,1.1222818063956632e-4,,FALSE,FALSE,negative,3940,47,2604,1336,47,47,-0.0013642426217242668,0.0030947784833083845,0.0018571626169118227,46,car_2,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,car_2,market,firm_year,6.561316439429811e-4,2.916937054526247e-4,2.2493856798344467,0.029317275509649604,6.89826680048926e-5,0.0012432806198810695,**,TRUE,TRUE,positive,3768,47,2604,1336,47,47,-0.0013642426217242668,0.0030947784833083845,0.024548515851549713,46,car_2,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,car_2,market,firm_year,-0.0057471910294709175,0.0028104165294178707,-2.0449605847789933,0.04660440748902529,-0.011404266092666565,-9.011596627526985e-5,**,TRUE,TRUE,negative,3768,47,2604,1336,47,47,-0.0013642426217242668,0.0030947784833083845,0.024548515851549713,46,car_2,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,car_2,market,firm_year,-3.783136377059318e-4,2.2808534963945313e-4,-1.6586494411147086,0.10399084670874933,-8.374256341731861e-4,8.079835876132255e-5,,FALSE,FALSE,negative,3768,47,2604,1336,47,47,-0.0013642426217242668,0.0030947784833083845,0.024548515851549713,46,car_2,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,car_3,market,none,2.6555314045207686e-4,2.5488203828889425e-4,1.0418668268459448,0.3029183992042358,-2.474977926632518e-4,7.786040735674054e-4,,FALSE,FALSE,positive,3949,47,2605,1344,47,47,-0.0024570875325220713,0.0029439359011607167,0.0019471021547990963,46,car_3,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,car_3,market,none,-0.0053841494092382765,0.003712578782718633,-1.4502451595910895,0.15377496486183753,-0.012857182901614264,0.002088884083137711,,FALSE,FALSE,negative,3949,47,2605,1344,47,47,-0.0024570875325220713,0.0029439359011607167,0.0019471021547990963,46,car_3,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,car_3,market,none,-2.9138522167682676e-4,2.464308615418242e-4,-1.1824217951182745,0.24311436116065074,-7.874248183122879e-4,2.0465437495863442e-4,,FALSE,FALSE,negative,3949,47,2605,1344,47,47,-0.0024570875325220713,0.0029439359011607167,0.0019471021547990963,46,car_3,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,car_3,market,firm_year,5.455817679824558e-4,3.191033590904592e-4,1.709733703642382,0.09405366458266906,-9.673997913113564e-5,0.0011879035150960471,*,FALSE,TRUE,positive,3776,47,2605,1344,47,47,-0.0024570875325220713,0.0029439359011607167,0.0269687696906995,46,car_3,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,car_3,market,firm_year,-0.0065862615535786295,0.0032756972608679754,-2.0106441557524883,0.05024627572977676,-0.013179898153372206,7.375046214947237e-6,*,FALSE,TRUE,negative,3776,47,2605,1344,47,47,-0.0024570875325220713,0.0029439359011607167,0.0269687696906995,46,car_3,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,car_3,market,firm_year,-3.555194162472749e-4,2.661518384976241e-4,-1.3357766688898849,0.1881939079593519,-8.912552806034571e-4,1.8021644810890726e-4,,FALSE,FALSE,negative,3776,47,2605,1344,47,47,-0.0024570875325220713,0.0029439359011607167,0.0269687696906995,46,car_3,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,car_10,market,none,1.702738081028306e-4,4.5685710602628776e-4,0.37270692708243214,0.7110784263827367,-7.493318499525509e-4,0.001089879466158212,,FALSE,FALSE,positive,3955,47,2605,1350,47,47,-0.0065565267469481795,0.006034112729111112,0.0033846583960391863,46,car_10,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,car_10,market,none,-0.012521037118505045,0.005728752767777798,-2.1856480155560973,0.03396977125493322,-0.024052418352062472,-9.896558849476177e-4,**,TRUE,TRUE,negative,3955,47,2605,1350,47,47,-0.0065565267469481795,0.006034112729111112,0.0033846583960391863,46,car_10,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,car_10,market,none,-6.838102503372903e-4,4.393941921365141e-4,-1.55625691594221,0.1265010687123577,-0.0015682648858796376,2.0064438520505702e-4,,FALSE,FALSE,negative,3955,47,2605,1350,47,47,-0.0065565267469481795,0.006034112729111112,0.0033846583960391863,46,car_10,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,car_10,market,firm_year,7.576232917243063e-4,5.586821334735719e-4,1.3560900668396711,0.18169022494458428,-3.669455159395638e-4,0.0018821920993881765,,FALSE,FALSE,positive,3780,47,2605,1350,47,47,-0.0065565267469481795,0.006034112729111112,0.06580566346996486,46,car_10,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,car_10,market,firm_year,-0.018670455155044455,0.005614761403939811,-3.3252446207141806,0.0017414684472405295,-0.029972383674017576,-0.0073685266360713365,***,TRUE,TRUE,negative,3780,47,2605,1350,47,47,-0.0065565267469481795,0.006034112729111112,0.06580566346996486,46,car_10,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,car_10,market,firm_year,-8.131539926755865e-4,4.780428015090131e-4,-1.7010066674129287,0.09569338795963592,-0.0017754042439281931,1.4909625857702018e-4,*,FALSE,TRUE,negative,3780,47,2605,1350,47,47,-0.0065565267469481795,0.006034112729111112,0.06580566346996486,46,car_10,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,car_15,market,none,8.769100925383668e-5,4.784783541647982e-4,0.18327058787623654,0.8553911403959816,-8.754359640226974e-4,0.0010508179825303708,,FALSE,FALSE,positive,3955,47,2605,1350,47,47,-0.008244872805527836,0.01170664131555555,0.002941013825427885,46,car_15,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,car_15,market,none,-0.01994916412302776,0.006728571278804957,-2.964843990858469,0.004786419944326297,-0.033493075637149934,-0.006405252608905588,***,TRUE,TRUE,negative,3955,47,2605,1350,47,47,-0.008244872805527836,0.01170664131555555,0.002941013825427885,46,car_15,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,car_15,market,none,-4.0067578190570286e-5,4.432357439865239e-4,-0.09039789487688181,0.9283635122052611,-9.32254856544823e-4,8.521197001636825e-4,,FALSE,FALSE,negative,3955,47,2605,1350,47,47,-0.008244872805527836,0.01170664131555555,0.002941013825427885,46,car_15,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,car_15,market,firm_year,0.0013249819055907964,6.304529907437067e-4,2.101634737314509,0.04109136938665852,5.594585519719773e-5,0.002594017955984395,**,TRUE,TRUE,positive,3780,47,2605,1350,47,47,-0.008244872805527836,0.01170664131555555,0.09174585928001244,46,car_15,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,car_15,market,firm_year,-0.028202912799009997,0.0070624940662082315,-3.993336140833291,2.3268445144665053e-4,-0.04241897602227513,-0.013986849575744866,***,TRUE,TRUE,negative,3780,47,2605,1350,47,47,-0.008244872805527836,0.01170664131555555,0.09174585928001244,46,car_15,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,car_15,market,firm_year,-3.156622079946359e-4,4.6325759226808306e-4,-0.6813967288677808,0.49903676438618394,-0.0012481513766370717,6.168269606477998e-4,,FALSE,FALSE,negative,3780,47,2605,1350,47,47,-0.008244872805527836,0.01170664131555555,0.09174585928001244,46,car_15,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,car_20,market,none,1.7134756757289425e-4,5.460969527044203e-4,0.31376766840454723,0.7551159952895492,-9.278885851091448e-4,0.0012705837202549334,,FALSE,FALSE,positive,3955,47,2605,1350,47,47,-0.01010839206525912,0.01167182952481483,0.003572719726738449,46,car_20,NA,TRUE,TRUE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,car_20,market,none,-0.021827270796958773,0.008034895590310925,-2.7165593568234687,0.0092638897401803,-0.03800067676847276,-0.0056538648254447835,***,TRUE,TRUE,negative,3955,47,2605,1350,47,47,-0.01010839206525912,0.01167182952481483,0.003572719726738449,46,car_20,NA,TRUE,TRUE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,car_20,market,none,4.0287873086831375e-4,5.797215051975071e-4,0.6949521921410449,0.49058092446602997,-7.640401355426952e-4,0.0015697975972793227,,FALSE,FALSE,positive,3955,47,2605,1350,47,47,-0.01010839206525912,0.01167182952481483,0.003572719726738449,46,car_20,NA,TRUE,TRUE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,car_20,market,firm_year,0.0014466946255286969,7.723955702767849e-4,1.8729970512522223,0.06743155512735742,-1.0805701850630602e-4,0.0030014462695637,*,FALSE,TRUE,positive,3780,47,2605,1350,47,47,-0.01010839206525912,0.01167182952481483,0.113811374890183,46,car_20,NA,TRUE,TRUE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,car_20,market,firm_year,-0.03303968597719146,0.008694532263404326,-3.8000532951331922,4.2337508183830445e-4,-0.050540871704861004,-0.01553850024952191,***,TRUE,TRUE,negative,3780,47,2605,1350,47,47,-0.01010839206525912,0.01167182952481483,0.113811374890183,46,car_20,NA,TRUE,TRUE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,car_20,market,firm_year,1.247650168995773e-4,6.221624662109108e-4,0.2005344643488706,0.8419466106518374,-0.0011275830731492232,0.0013771131069483776,,FALSE,FALSE,positive,3780,47,2605,1350,47,47,-0.01010839206525912,0.01167182952481483,0.113811374890183,46,car_20,NA,TRUE,TRUE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,ff3_car_1,ff3,none,-6.220028407561131e-6,1.9357656261979235e-4,-0.032132135850443916,0.9745056940172119,-3.958694393588924e-4,3.8342938254377017e-4,,FALSE,FALSE,negative,3954,47,2618,1336,47,47,0.0019239016548051953,0.0024622658178143695,5.018148032365222e-5,46,ff3_car_1,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,ff3_car_1,ff3,none,-5.353922853860457e-4,0.002958782443508107,-0.18095020354090416,0.8572015813405176,-0.006491112444083589,0.005420327873311498,,FALSE,FALSE,negative,3954,47,2618,1336,47,47,0.0019239016548051953,0.0024622658178143695,5.018148032365222e-5,46,ff3_car_1,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,ff3_car_1,ff3,none,-2.658039593476656e-5,1.8293562565536265e-4,-0.14529917745405196,0.8851094739723842,-3.948107117020183e-4,3.416499198324851e-4,,FALSE,FALSE,negative,3954,47,2618,1336,47,47,0.0019239016548051953,0.0024622658178143695,5.018148032365222e-5,46,ff3_car_1,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,ff3_car_1,ff3,firm_year,2.99698208719361e-4,2.0788649739354427e-4,1.441643456775408,0.1561767128223587,-1.187556069588796e-4,7.181520243976017e-4,,FALSE,FALSE,positive,3765,47,2618,1336,47,47,0.0019239016548051953,0.0024622658178143695,0.015102798704377918,46,ff3_car_1,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,ff3_car_1,ff3,firm_year,-0.0013560737254726925,0.0025736975346719857,-0.5268970837497897,0.6007969215999733,-0.0065366581659637175,0.0038245107150183325,,FALSE,FALSE,negative,3765,47,2618,1336,47,47,0.0019239016548051953,0.0024622658178143695,0.015102798704377918,46,ff3_car_1,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,ff3_car_1,ff3,firm_year,-6.473920945747553e-5,1.7469541195032408e-4,-0.3705833412264118,0.7126489743697564,-4.163828353236995e-4,0.00028690441640874846,,FALSE,FALSE,negative,3765,47,2618,1336,47,47,0.0019239016548051953,0.0024622658178143695,0.015102798704377918,46,ff3_car_1,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,ff3_car_2,ff3,none,-9.972530282327001e-5,2.32368285068458e-4,-0.4291691647760362,0.6698035337667136,-5.674584011660244e-4,3.6800779551948444e-4,,FALSE,FALSE,negative,3960,47,2624,1336,47,47,-6.692500546874988e-4,9.917803231287432e-4,5.973639001958242e-4,46,ff3_car_2,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,ff3_car_2,ff3,none,-0.0016526080705870484,0.0029858638208272365,-0.5534773753108377,0.5826169303525892,-0.007662840214502943,0.0043576240733288465,,FALSE,FALSE,negative,3960,47,2624,1336,47,47,-6.692500546874988e-4,9.917803231287432e-4,5.973639001958242e-4,46,ff3_car_2,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,ff3_car_2,ff3,none,-1.1223844967782416e-5,2.132288816041873e-4,-0.0526375455489047,0.9582486316777552,-4.40431322311363e-4,4.179836323757982e-4,,FALSE,FALSE,negative,3960,47,2624,1336,47,47,-6.692500546874988e-4,9.917803231287432e-4,5.973639001958242e-4,46,ff3_car_2,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,ff3_car_2,ff3,firm_year,2.5170216230177057e-4,2.050178880448327e-4,1.2277082975644014,0.2258020208630989,-1.609774422434294e-4,6.643817668469706e-4,,FALSE,FALSE,positive,3770,47,2624,1336,47,47,-6.692500546874988e-4,9.917803231287432e-4,0.018857364186153802,46,ff3_car_2,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,ff3_car_2,ff3,firm_year,-0.0031836719368818125,0.002764066203513048,-1.1518074107036431,0.2553515568396422,-0.008747448633055162,0.002380104759291537,,FALSE,FALSE,negative,3770,47,2624,1336,47,47,-6.692500546874988e-4,9.917803231287432e-4,0.018857364186153802,46,ff3_car_2,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,ff3_car_2,ff3,firm_year,-6.785005587237884e-5,2.261294576094382e-4,-0.3000496113583165,0.765491098386197,-5.230250458804546e-4,3.8732493413569694e-4,,FALSE,FALSE,negative,3770,47,2624,1336,47,47,-6.692500546874988e-4,9.917803231287432e-4,0.018857364186153802,46,ff3_car_2,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,ff3_car_3,ff3,none,-2.0379334124633663e-4,2.6093883215109846e-4,-0.7810004343405993,0.43880323353537865,-7.290359680704583e-4,3.2144928557778507e-4,,FALSE,FALSE,negative,3969,47,2625,1344,47,47,-8.197403760990487e-4,6.168777473214316e-4,7.676600244376219e-4,46,ff3_car_3,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,ff3_car_3,ff3,none,-0.0014366108715430693,0.0036689033922981664,-0.39156410456563967,0.6971883829946008,-0.008821730362760613,0.005948508619674474,,FALSE,FALSE,negative,3969,47,2625,1344,47,47,-8.197403760990487e-4,6.168777473214316e-4,7.676600244376219e-4,46,ff3_car_3,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,ff3_car_3,ff3,none,1.0196264152423414e-4,2.662782063268478e-4,0.3829177120078626,0.7035445828909047,-4.3402758807923746e-4,6.379528711277058e-4,,FALSE,FALSE,positive,3969,47,2625,1344,47,47,-8.197403760990487e-4,6.168777473214316e-4,7.676600244376219e-4,46,ff3_car_3,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,ff3_car_3,ff3,firm_year,9.126938192044362e-5,2.4262005127530977e-4,0.3761823536047189,0.7085108263940743,-3.9709945150123363e-4,5.796382153421208e-4,,FALSE,FALSE,positive,3778,47,2625,1344,47,47,-8.197403760990487e-4,6.168777473214316e-4,0.022230510025687655,46,ff3_car_3,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,ff3_car_3,ff3,firm_year,-0.0027280212087820574,0.0033192769891245344,-0.8218721178498508,0.41538939711688216,-0.009409379251785366,0.003953336834221251,,FALSE,FALSE,negative,3778,47,2625,1344,47,47,-8.197403760990487e-4,6.168777473214316e-4,0.022230510025687655,46,ff3_car_3,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,ff3_car_3,ff3,firm_year,6.713878243676934e-5,2.868434885291679e-4,0.23406068159689905,0.8159764907477218,-5.102472132022884e-4,6.445247780758271e-4,,FALSE,FALSE,positive,3778,47,2625,1344,47,47,-8.197403760990487e-4,6.168777473214316e-4,0.022230510025687655,46,ff3_car_3,NA,FALSE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,ff3_car_10,ff3,none,-8.696008751434039e-4,5.477956852553405e-4,-1.5874547729196924,0.11926055309126607,-0.0019722563991009315,2.3305464881412375e-4,,FALSE,FALSE,negative,3976,47,2626,1350,47,47,-0.0032861726748667124,-0.00348232831999999,0.004670664679295777,46,ff3_car_10,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,ff3_car_10,ff3,none,1.849421831282662e-4,0.006264882857865248,0.029520453506338192,0.9765772150550629,-0.012425612949214467,0.012795497315471,,FALSE,FALSE,positive,3976,47,2626,1350,47,47,-0.0032861726748667124,-0.00348232831999999,0.004670664679295777,46,ff3_car_10,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,ff3_car_10,ff3,none,3.275221277644202e-4,4.8353072858615926e-4,0.6773553538615691,0.5015731529358378,-6.457747477489647e-4,0.001300819003277805,,FALSE,FALSE,positive,3976,47,2626,1350,47,47,-0.0032861726748667124,-0.00348232831999999,0.004670664679295777,46,ff3_car_10,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,ff3_car_10,ff3,firm_year,3.428827336798711e-5,5.106772398627349e-4,0.0671427482791351,0.9467590528734362,-9.936516952200336e-4,0.0010622282419560077,,FALSE,FALSE,positive,3782,47,2626,1350,47,47,-0.0032861726748667124,-0.00348232831999999,0.06455081065142587,46,ff3_car_10,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,downstream_any,downstream_any,ff3_car_10,ff3,firm_year,-0.006572791582173183,0.005598503104588404,-1.174026603072931,0.24642695005862017,-0.01784199384193594,0.004696410677589576,,FALSE,FALSE,negative,3782,47,2626,1350,47,47,-0.0032861726748667124,-0.00348232831999999,0.06455081065142587,46,ff3_car_10,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c:downstream_any,downstream_any,ff3_car_10,ff3,firm_year,2.2159420676974798e-4,5.175007859814728e-4,0.4282007153853508,0.6705033198011399,-8.200808477697039e-4,0.0012632692613091998,,FALSE,FALSE,positive,3782,47,2626,1350,47,47,-0.0032861726748667124,-0.00348232831999999,0.06455081065142587,46,ff3_car_10,NA,TRUE,FALSE
interaction_intel_by_relation,intel_x_relation,intel_c,downstream_any,ff3_car_15,ff3,none,-0.0016871241305506373,7.001710279384152e-4,-2.409588605112966,0.02002910265619881,-0.003096495311178766,-2.7775294992250874e-4,**,TRUE,TRUE,negative,3976,47,2626,1350,47,47,-0.008150741628408226,-0.004367474424444444,0.006537075388168501,46,ff3_car_15,NA,TRUE,FALSE
