"family","sample","outcome","benchmark","window","fe","control_variant","term","coef","se","p","n","n_events","n_tickers","n_treated","treated_events","treated_tickers","rhs","note","q_global","q_family","q_family_term","sig_p05","sig_q10_family","direction"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_sector","year_sector","rel_downstream_deployer",-0.0060854149356341,0.00430656694386757,0.170478251810992,2474,25,101,600,25,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.436930332181309,0.36469999273215,0.233520441409793,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_sector","year_sector","rel_competitor",0.00851795513619176,0.00784353046207229,0.288273538707361,2474,25,101,152,25,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.571472118367911,0.490530747896769,0.464771842965423,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_sector","year_sector","upstream_any",0.0098475317936132,0.00990709164406014,0.330145254901249,2474,25,101,674,25,29,"upstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.60782922413213,0.527290817097182,0.412965198570635,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_sector","year_sector","downstream_any",-0.00840898075058855,0.00642124668832207,0.202744647893457,2474,25,101,1000,25,40,"downstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.477592760280865,0.402345967912597,0.286665671647462,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_sector","year_sector","related_any",-0.00486709991690878,0.00390142069378553,0.224243027591694,2474,25,101,1674,25,69,"related_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.502997498370062,0.424333163087979,0.896287658284926,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_sector","year_sector","platform_bigtech",-0.0035184180068179,0.00811995308588951,0.668662653233043,2474,25,101,170,25,9,"platform_bigtech + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.839778319597223,0.791093843261628,0.929593719334467,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_sector","year_sector","strategic_any",0.0108562821395528,0.0105035214380892,0.311633565339245,2474,25,101,726,25,32,"strategic_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.592102020115038,0.510583460557115,0.376859195293971,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_sector","year_sector","hardware_sox",0.00260474491678643,0.00891128670895717,0.772571308643473,2474,25,101,448,25,18,"hardware_sox + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.891534913399809,0.865395116428286,0.849595034278623,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_sector","year_sector","hardware_nonsox",0.0272038883305445,0.012841394494253,0.0446823731192176,2474,25,101,108,25,5,"hardware_nonsox + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.240716454467178,0.20415938644039,0.0752980732194223,TRUE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_creator","year_creator","rel_upstream_hardware",0.0121249400865214,0.00943206501232335,0.210883278006791,2474,25,101,556,25,23,"rel_upstream_hardware + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.48873978593812,0.41067465858337,0.279377522888934,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_creator","year_creator","rel_upstream_cloud",-0.0048563449501212,0.00830185234030814,0.564026830992963,2474,25,101,118,25,6,"rel_upstream_cloud + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.782195099832454,0.717264504768694,0.989904161947785,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_creator","year_creator","rel_downstream_integrator",-0.00387448252503107,0.0081499910589436,0.638802227694369,2474,25,101,400,25,16,"rel_downstream_integrator + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.82304608037487,0.768965691017673,0.70602823261965,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_creator","year_creator","rel_downstream_deployer",-0.00735384097358531,0.0034883966713865,0.0456520709366557,2474,25,101,600,25,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.242523254402672,0.205474980218976,0.123292501210931,TRUE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_creator","year_creator","rel_competitor",0.00828833199135025,0.0065141249831203,0.215433873253735,2474,25,101,152,25,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.494737221477462,0.415831385640422,0.439075188179727,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_creator","year_creator","upstream_any",0.0100565163278099,0.00800942396422546,0.221353493781605,2474,25,101,674,25,29,"upstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.500433492342514,0.42168546512045,0.289829754447857,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_creator","year_creator","downstream_any",-0.0076265603754623,0.00581075871675018,0.201768847691528,2474,25,101,1000,25,40,"downstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.475908469059573,0.400853409160996,0.286665671647462,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_creator","year_creator","related_any",-0.00139211886159846,0.00339166606389499,0.685115137032044,2474,25,101,1674,25,69,"related_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.848566248344327,0.803836529175964,0.984116812339239,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_creator","year_creator","platform_bigtech",-0.00286264308653739,0.0072499483338109,0.69644079498349,2474,25,101,170,25,9,"platform_bigtech + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.853327021516812,0.811457675299359,0.929593719334467,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_creator","year_creator","strategic_any",0.0103089182932441,0.00779866519345897,0.198669239045162,2474,25,101,726,25,32,"strategic_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.472567781513247,0.397782431697128,0.257350900400138,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_creator","year_creator","hardware_sox",0.00465417292000533,0.00819350319367341,0.575289578507126,2474,25,101,448,25,18,"hardware_sox + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.790032248345749,0.727023219100684,0.677687399924252,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_5","car_mm_spy","0_5","year_creator","year_creator","hardware_nonsox",0.0291589684496682,0.0126052828673288,0.0295942830453807,2474,25,101,108,25,5,"hardware_nonsox + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.20226454748057,0.168180619082417,0.0558151245000962,TRUE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year","year_core","rel_upstream_hardware",0.0205289476667109,0.00996327267452586,0.0503531161841394,2474,25,101,556,25,23,"rel_upstream_hardware + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.250712264256545,0.212146044362017,0.129074185148076,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year","year_core","rel_upstream_cloud",0.000219475526418058,0.0108023210155469,0.983958116287016,2474,25,101,118,25,6,"rel_upstream_cloud + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.992844660881627,0.989850081055202,0.994959387925575,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year","year_core","rel_downstream_integrator",-0.00818773274960352,0.00891750549818171,0.367668763549607,2474,25,101,400,25,16,"rel_downstream_integrator + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.637633422203752,0.558673621493128,0.559572502785673,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year","year_core","rel_downstream_deployer",-0.0129464500486043,0.00348039551383577,0.00106612312886517,2474,25,101,600,25,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.0311915269989904,0.0221292584586068,0.0233359566974088,TRUE,TRUE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year","year_core","rel_competitor",0.0128697194227638,0.00966171659796593,0.195361512052802,2474,25,101,152,25,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.468797518334246,0.394243051349799,0.430979335680121,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year","year_core","upstream_any",0.0190703429911894,0.00859597457128408,0.036231039378382,2474,25,101,674,25,29,"upstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.221122435983224,0.186390495404959,0.0897149546512316,TRUE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year","year_core","downstream_any",-0.0141467364658889,0.00607562511869283,0.0286385947452115,2474,25,101,1000,25,40,"downstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.19946817675911,0.165194297586113,0.123130654632552,TRUE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year","year_core","related_any",-0.00232367050686333,0.00498652729071919,0.645424432757516,2474,25,101,1674,25,69,"related_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.825941107323755,0.773301036439583,0.984116812339239,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year","year_core","platform_bigtech",0.0019392185053753,0.0101328736944177,0.849838595329534,2474,25,101,170,25,9,"platform_bigtech + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.935997434690758,0.920885929050609,0.956558883627752,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year","year_core","strategic_any",0.0194646948825306,0.00831744727017634,0.0279176003954858,2474,25,101,726,25,32,"strategic_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.196952195058102,0.162782017056542,0.066094810218158,TRUE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year","year_core","hardware_sox",0.012029503485673,0.00923325485030672,0.204990296880559,2474,25,101,448,25,18,"hardware_sox + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.4811229926142,0.405157292658046,0.373082340322618,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year","year_core","hardware_nonsox",0.036142042770778,0.0118327689279459,0.00545131816707634,2474,25,101,108,25,5,"hardware_nonsox + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.0940375819982675,0.0766422526867436,0.0225934121885105,TRUE,TRUE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","event","event_core","rel_upstream_hardware",0.0190541184861029,0.0101448259641358,0.0725548144985809,2474,25,101,556,25,23,"rel_upstream_hardware + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(event_id)","",0.289285081524456,0.239504828820882,0.145109628997162,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","event","event_core","rel_upstream_cloud",-8.84231780146755e-06,0.0108434619180576,0.999356104221152,2474,25,101,118,25,6,"rel_upstream_cloud + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(event_id)","",0.999671720849678,0.999413870468363,0.999356104221152,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","event","event_core","rel_downstream_integrator",-0.00807141572211019,0.0089502825440777,0.376121728873678,2474,25,101,400,25,16,"rel_downstream_integrator + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(event_id)","",0.64530735491893,0.567290785664385,0.563408680288143,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","event","event_core","rel_downstream_deployer",-0.0128300403294854,0.00347871965866278,0.0011539758806411,2474,25,101,600,25,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(event_id)","",0.0329033383258838,0.0234017487153486,0.0233359566974088,TRUE,TRUE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","event","event_core","rel_competitor",0.0122536903341247,0.00963200124733377,0.215495952454281,2474,25,101,152,25,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(event_id)","",0.494737221477462,0.415831385640422,0.439075188179727,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","event","event_core","upstream_any",0.0176604076422484,0.00876319258913034,0.0552053660691139,2474,25,101,674,25,29,"upstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(event_id)","",0.260964482193821,0.219608495235807,0.100476227100388,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","event","event_core","downstream_any",-0.0139981241838383,0.00608873604061026,0.0305138300526532,2474,25,101,1000,25,40,"downstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(event_id)","",0.205344760446527,0.170522193724598,0.123130654632552,TRUE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","event","event_core","related_any",-0.00354270926725098,0.00485955495721298,0.473044725977551,2474,25,101,1674,25,69,"related_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(event_id)","",0.721259811269768,0.650572639256924,0.965570736558431,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","event","event_core","platform_bigtech",0.00153758110302193,0.0101699497898827,0.881090525902112,2474,25,101,170,25,9,"platform_bigtech + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(event_id)","",0.950074863906069,0.937597519249754,0.96023039349811,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","event","event_core","strategic_any",0.0180183267790983,0.00846189494209726,0.0436830913011529,2474,25,101,726,25,32,"strategic_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(event_id)","",0.238670569223659,0.203055519540893,0.0783283016434466,TRUE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","event","event_core","hardware_sox",0.010449440325124,0.00937549981573261,0.276081535143697,2474,25,101,448,25,18,"hardware_sox + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(event_id)","",0.559757590918266,0.479227178059334,0.42763267571194,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","event","event_core","hardware_nonsox",0.0354925356371713,0.0119046321787742,0.00648577589256119,2474,25,101,108,25,5,"hardware_nonsox + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(event_id)","",0.104584330261638,0.0841839230693302,0.0250313008470794,TRUE,TRUE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_sector","year_sector","rel_upstream_hardware",0.0212302572651732,0.0117213384848589,0.082637550809796,2474,25,101,556,25,23,"rel_upstream_hardware + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.306088817258612,0.252851151481766,0.14922055609461,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_sector","year_sector","rel_upstream_cloud",0.00136763826577394,0.0109508217962297,0.901651556545376,2474,25,101,118,25,6,"rel_upstream_cloud + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.957906354804514,0.949144070489121,0.994959387925575,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_sector","year_sector","rel_downstream_integrator",-0.0162380232557712,0.0112970057660911,0.163522632541725,2474,25,101,400,25,16,"rel_downstream_integrator + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.427409580943327,0.355852757119643,0.419170691867521,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_sector","year_sector","rel_downstream_deployer",-0.0130664115557139,0.00477632151663997,0.0115224844572048,2474,25,101,600,25,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.128841798229351,0.105291734827087,0.0756089847133285,TRUE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_sector","year_sector","rel_competitor",0.0133218016487664,0.0114879697736836,0.25760641693148,2474,25,101,152,25,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.537961598127556,0.458725438033666,0.44865423810076,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_sector","year_sector","upstream_any",0.0207657136625131,0.0102668479396964,0.0543935475156139,2474,25,101,674,25,29,"upstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.258948109591797,0.218386087504417,0.100476227100388,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_sector","year_sector","downstream_any",-0.0158693213958954,0.00671999824727494,0.0266574008411501,2474,25,101,1000,25,40,"downstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.193036958868884,0.1599444050469,0.123130654632552,TRUE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_sector","year_sector","related_any",-0.00719121459649032,0.0051026292505051,0.17156834094315,2474,25,101,1674,25,69,"related_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.439044511566301,0.366448709141984,0.896287658284926,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_sector","year_sector","platform_bigtech",0.00184506679060544,0.0114644885261075,0.873489629276496,2474,25,101,170,25,9,"platform_bigtech + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.94696589887889,0.933433284243345,0.956558883627752,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_sector","year_sector","strategic_any",0.0228415939948933,0.0108513785155146,0.0459492603551408,2474,25,101,726,25,32,"strategic_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.243160198950428,0.205795370658371,0.08011747208901,TRUE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_sector","year_sector","hardware_sox",0.010039575053478,0.00981752149824172,0.316686347701956,2474,25,101,448,25,18,"hardware_sox + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.595875377382492,0.514763478869278,0.461095322254048,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_sector","year_sector","hardware_nonsox",0.0335966182395315,0.012109776293894,0.0105379695290559,2474,25,101,108,25,5,"hardware_nonsox + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(gics_sector)","",0.125337193016333,0.10170988572413,0.0304978303175776,TRUE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_creator","year_creator","rel_upstream_hardware",0.0200226146312818,0.0100481616185726,0.0577887552257797,2474,25,101,556,25,23,"rel_upstream_hardware + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.263307982091994,0.220804796086561,0.136225895348457,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_creator","year_creator","rel_upstream_cloud",0.000265339562059664,0.0108247359192926,0.980646618233907,2474,25,101,118,25,6,"rel_upstream_cloud + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.991147403585622,0.987997792283636,0.994959387925575,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_creator","year_creator","rel_downstream_integrator",-0.00817132752396789,0.00892387002260817,0.368948902935608,2474,25,101,400,25,16,"rel_downstream_integrator + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.638877358570612,0.560302062763229,0.559572502785673,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_creator","year_creator","rel_downstream_deployer",-0.0129037562238453,0.00348018698858493,0.00109873162665424,2474,25,101,600,25,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.031909847692937,0.0226313456892459,0.0233359566974088,TRUE,TRUE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_creator","year_creator","rel_competitor",0.0126107486220569,0.00967498826317278,0.204791162447419,2474,25,101,152,25,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.480758670162263,0.404912574224835,0.438193783844026,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_creator","year_creator","upstream_any",0.0186098756814094,0.00870878947138256,0.0430017443974447,2474,25,101,674,25,29,"upstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.236977234373204,0.202237376805392,0.0974795637740488,TRUE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_creator","year_creator","downstream_any",-0.0141056994978715,0.00607690755322421,0.0290902776707366,2474,25,101,1000,25,40,"downstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.200699086463072,0.166726367545714,0.123130654632552,TRUE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_creator","year_creator","related_any",-0.00270299164029988,0.00503877103414224,0.596593294200204,2474,25,101,1674,25,69,"related_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.802272166322529,0.739517073926746,0.984116812339239,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_creator","year_creator","platform_bigtech",0.00187899194832666,0.0101810100308098,0.855125994546819,2474,25,101,170,25,9,"platform_bigtech + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.938906389319406,0.924397980244558,0.956558883627752,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_creator","year_creator","strategic_any",0.0189845069323894,0.00842569680723108,0.0336605852515631,2474,25,101,726,25,32,"strategic_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.215023190151321,0.180959306312403,0.0730763651388982,TRUE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_creator","year_creator","hardware_sox",0.0115098993139791,0.00931519444919642,0.228563989820568,2474,25,101,448,25,18,"hardware_sox + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.506686667508487,0.427798673174767,0.38758042295535,FALSE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_10","car_mm_spy","0_10","year_creator","year_creator","hardware_nonsox",0.0359097391947728,0.0118366526119108,0.00572640305839143,2474,25,101,108,25,5,"hardware_nonsox + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year) + factor(aa_creators)","",0.096906316980414,0.0787343806698526,0.0229056122335657,TRUE,TRUE,"positive"
"single_extended","chinese_events","car_mm_spy_0_15","car_mm_spy","0_15","year","year_core","rel_upstream_hardware",0.0247019342293411,0.0115101817782291,0.0421864596132395,2474,25,101,556,25,23,"rel_upstream_hardware + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.235542858901254,0.200934111780606,0.120374962095144,TRUE,FALSE,"positive"
"single_extended","chinese_events","car_mm_spy_0_15","car_mm_spy","0_15","year","year_core","rel_upstream_cloud",-0.0024424623943109,0.0142518218995284,0.865362580073804,2474,25,101,118,25,6,"rel_upstream_cloud + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.943522693609648,0.929322658904669,0.994959387925575,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_15","car_mm_spy","0_15","year","year_core","rel_downstream_integrator",-0.015270955206859,0.0127225544649034,0.241734840131265,2474,25,101,400,25,16,"rel_downstream_integrator + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.520297771692004,0.439934495783914,0.495909493183533,FALSE,FALSE,"negative"
"single_extended","chinese_events","car_mm_spy_0_15","car_mm_spy","0_15","year","year_core","rel_downstream_deployer",-0.01270411679811,0.00386994107697616,0.00314117637697097,2474,25,101,600,25,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.0679698421965516,0.0527717631331122,0.0485557065186905,TRUE,TRUE,"negative"
"single_extended","chinese_events","car_mm_spy_0_15","car_mm_spy","0_15","year","year_core","rel_competitor",0.00526877342663586,0.0140861680799132,0.711659653170782,2474,25,101,152,25,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum +  + factor(release_year)","",0.859186408927874,0.82063902333097,0.775581178904684,FALSE,FALSE,"positive"
