"family","sample","outcome","fe","term","coef","se","p","n","n_events","n_tickers","n_treated","treated_events","treated_tickers","rhs","note","q_global","q_family","sig_p05","sig_q10_family","direction"
"single_or_bundle","late_2025_2026","car_mm_spy_0_10","year","rel_upstream_hardware",0.0272640571417611,0.00530116745846896,2.54455960845874e-06,6765,68,101,1527,68,23,"rel_upstream_hardware + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.000339274614461165,0.000279901556930461,TRUE,TRUE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_10","year","rel_upstream_cloud",-0.00294642633406289,0.0065597688007714,0.65476136338188,6765,68,101,342,68,6,"rel_upstream_cloud + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.886912402376136,0.820449552162812,FALSE,FALSE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_10","year","rel_downstream_integrator",-0.0132442631986053,0.00556601368292956,0.0201914273291129,6765,68,101,1087,68,16,"rel_downstream_integrator + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.203319069267633,0.160023442226449,TRUE,FALSE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_10","year","rel_downstream_deployer",-0.0104719942399266,0.00253545045028218,0.000102702609437382,6765,68,101,1632,68,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.00608608055925226,0.0048881045804084,TRUE,TRUE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_10","year","rel_competitor",0.00145103589722917,0.00494212286604079,0.769966723188459,6765,68,101,413,68,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.91236333495301,0.872216504708484,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_10","year","rel_is_investor",0.00257395200228515,0.0102657731197585,0.802789078215413,6765,68,101,54,27,5,"rel_is_investor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.928577984013254,0.895217364555928,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_10","year","rel_is_owner",0.0171301979711017,0.0172115534493558,0.323184395152077,6765,68,101,25,14,5,"rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.704992004555723,0.631253772393541,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_10","year","upstream_any",0.0250486646332301,0.00498764038258321,4.02694670986007e-06,6765,68,101,1869,68,29,"upstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.000464145463653263,0.000347464451262651,TRUE,TRUE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_10","year","downstream_any",-0.015015086683503,0.00382278193802124,0.000205209541652136,6765,68,101,2719,68,40,"downstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.00965691960715936,0.00718233395782477,TRUE,TRUE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_10","year","related_any",0.00213381387145506,0.00313674995871525,0.498682139518349,6765,68,101,4589,68,69,"related_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.823739131359082,0.753396505139851,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_10","year","platform_bigtech",-0.00143651310072557,0.00540237224627743,0.791129582590958,6765,68,101,508,68,9,"platform_bigtech + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.922600096315987,0.886710012510972,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_15","event","rel_upstream_hardware",0.0300333997916083,0.00552962307374399,8.37946934692143e-07,6765,68,101,1527,68,23,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.000167589386938429,0.000102648499499788,TRUE,TRUE,"positive"
"joint_core","late_2025_2026","car_mm_spy_0_15","event","rel_upstream_cloud",0.00433546299343573,0.00924384454967764,0.640584498964152,6765,68,101,342,68,6,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.881628951890479,0.942392890119232,FALSE,FALSE,"positive"
"joint_core","late_2025_2026","car_mm_spy_0_15","event","rel_downstream_integrator",-0.00880813592859139,0.00608699180353966,0.15254774969537,6765,68,101,1087,68,16,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.526638526784272,0.670928091037529,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_15","event","rel_downstream_deployer",-0.00233561772862641,0.00338449869020235,0.492519482070169,6765,68,101,1632,68,24,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.820918188199408,0.880722163035394,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_15","event","rel_competitor",0.00777714409846628,0.00768582725074519,0.315235239665294,6765,68,101,413,68,7,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.699168030612725,0.790218573218253,FALSE,FALSE,"positive"
"joint_core","late_2025_2026","car_mm_spy_0_15","event","rel_is_investor",-0.000468909105039704,0.0135015489049765,0.972398283522071,6765,68,101,54,27,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.993509774571549,0.996075758197739,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_15","event","rel_is_owner",0.013523338196845,0.0249235962680581,0.589211281516494,6765,68,101,25,14,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.857243420113517,0.922407437517834,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","event","rel_upstream_hardware",0.0322512298267112,0.00577532253580118,4.61061844306598e-07,6765,68,101,1527,68,23,"rel_upstream_hardware + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.000113492146290855,0.00011833920670536,TRUE,TRUE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","event","rel_upstream_cloud",-0.0025528419806918,0.00737943283693596,0.73047164707075,6765,68,101,342,68,6,"rel_upstream_cloud + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.90543409842679,0.854807246572154,FALSE,FALSE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","event","rel_downstream_integrator",-0.0172180734613854,0.0062096002733357,0.00719020809458174,6765,68,101,1087,68,16,"rel_downstream_integrator + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.146675949178892,0.115245388640558,TRUE,FALSE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","event","rel_downstream_deployer",-0.00934028800386791,0.00270111705337703,0.000950435705429407,6765,68,101,1632,68,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.0320146763934116,0.0228698591618951,TRUE,TRUE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","event","rel_competitor",0.00104557607073323,0.00650559301411826,0.872797895452289,6765,68,101,413,68,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.957022331349863,0.935017633567806,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","event","rel_is_investor",0.00703911076135738,0.0133900705864467,0.600834874472487,6765,68,101,54,27,5,"rel_is_investor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.863910249377943,0.788513148769155,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","event","rel_is_owner",0.0108906927570436,0.0233252088910416,0.64208154707509,6765,68,101,25,14,5,"rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.882046398449035,0.811712873734577,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","event","upstream_any",0.0298856286789613,0.00574947789630083,2.06259260016419e-06,6765,68,101,1869,68,29,"upstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.000286969405240235,0.000244337892634834,TRUE,TRUE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","event","downstream_any",-0.016266496256145,0.00433672433738181,0.000370114531192343,6765,68,101,2719,68,40,"downstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.0151841858950705,0.0111760074124747,TRUE,TRUE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","event","related_any",0.00395015035986207,0.00366994084834173,0.285630132860031,6765,68,101,4589,68,69,"related_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.676106945213675,0.593307763302778,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","event","platform_bigtech",-0.00240308123453328,0.00616363975816463,0.697861785606996,6765,68,101,508,68,9,"platform_bigtech + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.899303122817836,0.839855408108734,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_15","year","rel_upstream_hardware",0.0315918338386221,0.00554497730073034,2.95484240799565e-07,6765,68,101,1527,68,23,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",9.29468564355338e-05,4.1367793711939e-05,TRUE,TRUE,"positive"
"joint_core","late_2025_2026","car_mm_spy_0_15","year","rel_upstream_cloud",0.00520563404793724,0.00923296043193417,0.574765932734622,6765,68,101,342,68,6,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.855465574302692,0.913825797329704,FALSE,FALSE,"positive"
"joint_core","late_2025_2026","car_mm_spy_0_15","year","rel_downstream_integrator",-0.00824636499303521,0.00613881583287177,0.183702357368991,6765,68,101,1087,68,16,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.574631029893226,0.71842250810705,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_15","year","rel_downstream_deployer",-0.00190404700995612,0.00341047596660342,0.578504883264955,6765,68,101,1632,68,24,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.85660350269939,0.917370203235689,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_15","year","rel_competitor",0.00788848675656482,0.00765551802090613,0.306512991673959,6765,68,101,413,68,7,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.692498511271486,0.790218573218253,FALSE,FALSE,"positive"
"joint_core","late_2025_2026","car_mm_spy_0_15","year","rel_is_investor",-0.0020049051057767,0.0125974311186652,0.874027982833416,6765,68,101,54,27,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.957183280310381,0.977733850993167,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_15","year","rel_is_owner",0.0157138383787046,0.0241054659902834,0.516709520103348,6765,68,101,25,14,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.83704785599371,0.890545661717258,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","year","rel_upstream_hardware",0.033396264157995,0.00574659052991875,1.88088821394445e-07,6765,68,101,1527,68,23,"rel_upstream_hardware + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",9.25191451271968e-05,0.000114354572684693,TRUE,TRUE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","year","rel_upstream_cloud",-0.00223071412500114,0.00735924759384361,0.76273978049088,6765,68,101,342,68,6,"rel_upstream_cloud + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.909563893622796,0.868337725273633,FALSE,FALSE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","year","rel_downstream_integrator",-0.0172646641442334,0.00620148726784634,0.00697292115701306,6765,68,101,1087,68,16,"rel_downstream_integrator + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.146675949178892,0.115245388640558,TRUE,FALSE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","year","rel_downstream_deployer",-0.0095072862941731,0.00269918798259144,0.000775492690699917,6765,68,101,1632,68,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.0272700726399971,0.0199043123946312,TRUE,TRUE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","year","rel_competitor",0.00116139720374879,0.00642407302761415,0.85707951092148,6765,68,101,413,68,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.950023959035213,0.927028433350304,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","year","rel_is_investor",0.00603836945935219,0.0124946028094573,0.630473793332303,6765,68,101,54,27,5,"rel_is_investor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.877483959446769,0.804873691263677,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","year","rel_is_owner",0.0133432041324727,0.0222428285771573,0.550604464995403,6765,68,101,25,14,5,"rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.844647309676553,0.77295430819774,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","year","upstream_any",0.0310243230900915,0.00570229937929989,8.08165605411213e-07,6765,68,101,1869,68,29,"upstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.000167589386938429,0.00015970909473668,TRUE,TRUE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","year","downstream_any",-0.0164175004961961,0.0043304871936481,0.000324034346668943,6765,68,101,2719,68,40,"downstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.0136164921693566,0.00998025787740344,TRUE,TRUE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","year","related_any",0.00498592829269333,0.00373843615668529,0.186820619665931,6765,68,101,4589,68,69,"related_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.575385931598633,0.47712065387319,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_15","year","platform_bigtech",-0.00184113867363117,0.00616277623516061,0.766054311683316,6765,68,101,508,68,9,"platform_bigtech + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.911291374493164,0.87064475276185,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_1","event","rel_upstream_hardware",0.00437418579749605,0.00271811006197266,0.11225843366015,6765,68,101,1527,68,23,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.454035211401134,0.597159483608757,FALSE,FALSE,"positive"
"joint_core","late_2025_2026","car_mm_spy_0_1","event","rel_upstream_cloud",-0.00244155918500104,0.00344718923405178,0.481231214268813,6765,68,101,342,68,6,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.815361933355999,0.879863041013874,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_1","event","rel_downstream_integrator",-0.000528141405998792,0.00220876595151642,0.811749023945393,6765,68,101,1087,68,16,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.931372132171122,0.966538125608746,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_1","event","rel_downstream_deployer",-0.0015397081371428,0.00106774785427156,0.153956508072067,6765,68,101,1632,68,24,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.526638526784272,0.670928091037529,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_1","event","rel_competitor",0.00288711196830285,0.0030828073103356,0.352368840787614,6765,68,101,413,68,7,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.721497844662922,0.792812333180208,FALSE,FALSE,"positive"
"joint_core","late_2025_2026","car_mm_spy_0_1","event","rel_is_investor",-0.00461061659086935,0.00565499912112078,0.417779845659563,6765,68,101,54,27,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.766276217399015,0.824421472627708,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_1","event","rel_is_owner",0.0030304886745565,0.00972753179997134,0.756359558375487,6765,68,101,25,14,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.907516978485159,0.951512054291724,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","event","rel_upstream_hardware",0.00502468044428037,0.00303354952387209,0.102323309158451,6765,68,101,1527,68,23,"rel_upstream_hardware + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.430268842716218,0.348623663946934,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","event","rel_upstream_cloud",-0.00214972374008557,0.00255663647974448,0.403428133552333,6765,68,101,342,68,6,"rel_upstream_cloud + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.755087564096802,0.687377120296391,FALSE,FALSE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","event","rel_downstream_integrator",-0.00148521555091993,0.00253249110606945,0.559534345053985,6765,68,101,1087,68,16,"rel_downstream_integrator + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.848280634561381,0.774985793087055,FALSE,FALSE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","event","rel_downstream_deployer",-0.00248745326663346,0.00116012838926125,0.0356553290762703,6765,68,101,1632,68,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.256799778976287,0.205854387129407,TRUE,FALSE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","event","rel_competitor",0.00054441686979274,0.0024154851794949,0.822364961149468,6765,68,101,413,68,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.938504948530063,0.907843756394394,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","event","rel_is_investor",-0.00364419633513535,0.00552600859833081,0.511859143389884,6765,68,101,54,27,5,"rel_is_investor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.833137974998793,0.763081394792276,FALSE,FALSE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","event","rel_is_owner",0.000426174956247721,0.00898040723216319,0.962290906098312,6765,68,101,25,14,5,"rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.988231995993132,0.979463314865433,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","event","upstream_any",0.00421834424992336,0.00270272730033418,0.123288690614773,6765,68,101,1869,68,29,"upstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.476478031361443,0.383564815245962,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","event","downstream_any",-0.00268390975387766,0.00184649543702136,0.150748844926299,6765,68,101,2719,68,40,"downstream_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.524401217192229,0.425969213186239,FALSE,FALSE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","event","related_any",0.000108867870233136,0.00113247762211192,0.923702331373937,6765,68,101,4589,68,69,"related_any + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.977276180396903,0.961691816983294,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","event","platform_bigtech",-0.00104333183127575,0.00224023628504904,0.642923500199974,6765,68,101,508,68,9,"platform_bigtech + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(event_id)","",0.882046398449035,0.811712873734577,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_1","year","rel_upstream_hardware",0.00430006833233686,0.00271892971298188,0.118466571146674,6765,68,101,1527,68,23,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.466717537495006,0.61169361433002,FALSE,FALSE,"positive"
"joint_core","late_2025_2026","car_mm_spy_0_1","year","rel_upstream_cloud",-0.0027687639987482,0.00344719263416043,0.424702955042937,6765,68,101,342,68,6,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.771748697409085,0.829821169271117,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_1","year","rel_downstream_integrator",-0.00055248796486909,0.0022117649574318,0.803510136791468,6765,68,101,1087,68,16,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.928577984013254,0.964517536015874,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_1","year","rel_downstream_deployer",-0.00156555895911666,0.00105546762975826,0.142687818702894,6765,68,101,1632,68,24,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.514770033651928,0.670627736929972,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_1","year","rel_competitor",0.00303774324601007,0.00312385983023988,0.33433309969,6765,68,101,413,68,7,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.711190827516701,0.79194881037315,FALSE,FALSE,"positive"
"joint_core","late_2025_2026","car_mm_spy_0_1","year","rel_is_investor",-0.00505045017621898,0.00544909268651276,0.357335109789198,6765,68,101,54,27,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.724156166584543,0.794078021753772,FALSE,FALSE,"negative"
"joint_core","late_2025_2026","car_mm_spy_0_1","year","rel_is_owner",0.00544529191927589,0.00939084403871334,0.563959878750095,6765,68,101,25,14,5,"rel_upstream_hardware + rel_upstream_cloud + rel_downstream_integrator + rel_downstream_deployer + rel_competitor + rel_is_investor + rel_is_owner + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.849596088500918,0.906033903565727,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","year","rel_upstream_hardware",0.00497343914868004,0.00303679867087407,0.106167745349706,6765,68,101,1527,68,23,"rel_upstream_hardware + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.438828529007561,0.352735620535106,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","year","rel_upstream_cloud",-0.00221807863039475,0.00256497612340842,0.390258346635509,6765,68,101,342,68,6,"rel_upstream_cloud + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.745494122883442,0.677899574030116,FALSE,FALSE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","year","rel_downstream_integrator",-0.00149199058124464,0.00253277902837317,0.55779362080229,6765,68,101,1087,68,16,"rel_downstream_integrator + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.847952297656688,0.774985793087055,FALSE,FALSE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","year","rel_downstream_deployer",-0.00248532984973273,0.00116167794616485,0.0360474693457074,6765,68,101,1632,68,24,"rel_downstream_deployer + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.257550067402449,0.205864091521412,TRUE,FALSE,"negative"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","year","rel_competitor",0.000439342353611333,0.00243222697532275,0.85720031759145,6765,68,101,413,68,7,"rel_competitor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.950023959035213,0.927028433350304,FALSE,FALSE,"positive"
"single_or_bundle","late_2025_2026","car_mm_spy_0_1","year","rel_is_investor",-0.00422620895605892,0.00531909673884426,0.429689430648995,6765,68,101,54,27,5,"rel_is_investor + size_log_assets + bm_ratio + bm_missing + volatility + momentum + factor(release_year)","",0.775962854445137,0.710764471750217,FALSE,FALSE,"negative"
