"set_type","role","role_label","spec","outcome","term","coef","se","p_value","ci_lo","ci_hi","n","events","r_squared","coef_pct","se_pct"
"exclusive","owner","互斥 发布方或所有者","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",0.00525845884747135,0.0861100559041109,0.951912199514052,-0.174363970210524,0.184880887905467,21,21,0.683076147885317,0.525845884747135,8.61100559041109
"exclusive","owner","互斥 发布方或所有者","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.138860660265848,0.033780283636824,0.000543061323473171,-0.209325097170536,-0.0683962233611599,21,21,0.683076147885317,-13.8860660265848,3.3780283636824
"exclusive","owner","互斥 发布方或所有者","controls_cost_speed","mkt_car_20","z_intelligence",-0.189466511128738,0.0313611240727405,6.6145572308461e-06,-0.254884669609644,-0.124048352647831,21,21,0.906968585779738,-18.9466511128738,3.13611240727405
"exclusive","owner","互斥 发布方或所有者","controls_cost_speed","mkt_car_20","z_low_price",-0.150678027391129,0.0785024134045501,0.0693142491217087,-0.314431192275174,0.0130751374929163,21,21,0.906968585779738,-15.0678027391129,7.85024134045501
"exclusive","owner","互斥 发布方或所有者","controls_cost_speed","mkt_car_20","z_speed",-0.0105519662467327,0.0319714983488249,0.744799562395889,-0.0772433431567024,0.0561394106632369,21,21,0.906968585779738,-1.05519662467327,3.19714983488249
"exclusive","owner","互斥 发布方或所有者","controls_cost_speed","mkt_car_20","z_low_ttft",-0.166609827923873,0.101242373192177,0.115460644638256,-0.377797717717205,0.0445780618694585,21,21,0.906968585779738,-16.6609827923873,10.1242373192177
"exclusive","investor","互斥 主要投资者","controls_open_interaction","mkt_car_20","z_intelligence",0.00209115160748115,0.026234258701395,0.937300919946472,-0.052817782904109,0.0570000861190713,36,20,0.587311246577171,0.209115160748115,2.6234258701395
"exclusive","investor","互斥 主要投资者","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",-0.131772020304126,0.0235929201496249,2.18864111856132e-05,-0.181152569691026,-0.0823914709172268,36,20,0.587311246577171,-13.1772020304126,2.35929201496249
"exclusive","investor","互斥 主要投资者","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",NA,NA,NA,NA,NA,36,20,0.587311246577171,NA,NA
"exclusive","investor","互斥 主要投资者","controls_cost_speed","mkt_car_20","z_intelligence",-0.0597793939921336,0.0336766826896979,0.0919042980018349,-0.130265500934347,0.01070671295008,36,20,0.741517539566983,-5.97793939921336,3.36766826896979
"exclusive","investor","互斥 主要投资者","controls_cost_speed","mkt_car_20","z_low_price",0.0110078855456654,0.0115031825606481,0.35061508948877,-0.0130685522560213,0.0350843233473521,36,20,0.741517539566983,1.10078855456654,1.15031825606481
"exclusive","investor","互斥 主要投资者","controls_cost_speed","mkt_car_20","z_speed",-0.0146586989405457,0.0145782219075745,0.327281237880474,-0.0451712680636012,0.0158538701825099,36,20,0.741517539566983,-1.46586989405457,1.45782219075745
"exclusive","investor","互斥 主要投资者","controls_cost_speed","mkt_car_20","z_low_ttft",-0.080068616958859,0.0133179525610844,8.75196129844255e-06,-0.107943412024677,-0.0521938218930406,36,20,0.741517539566983,-8.0068616958859,1.33179525610844
"exclusive","investor","互斥 主要投资者","controls_sentiment","mkt_car_20","z_intelligence",0.0303311301133812,0.0277813460357174,0.292155986446334,-0.0288834072694876,0.0895456674962499,26,16,0.710621834053629,3.03311301133812,2.77813460357174
"exclusive","investor","互斥 主要投资者","controls_sentiment","mkt_car_20","z_sent_w5",-0.0627233275540065,0.0257811292943496,0.0279634937896438,-0.117674503872466,-0.00777215123554732,26,16,0.710621834053629,-6.27233275540065,2.57811292943496
"exclusive","investor","互斥 主要投资者","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",0.0512319461674202,0.0302274705579513,0.110751319721904,-0.0131963822167466,0.115660274551587,26,16,0.710621834053629,5.12319461674202,3.02274705579513
"exclusive","real_upstream","互斥 真实上游","controls_open_interaction","mkt_car_20","z_intelligence",0.0271062270888719,0.0157110894755654,0.0921941521422525,-0.00464706920509323,0.058859523382837,103,41,0.338386163945529,2.71062270888719,1.57110894755654
"exclusive","real_upstream","互斥 真实上游","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",-0.0961910908536082,0.0190174334339562,9.83864689287177e-06,-0.134626757553765,-0.0577554241534517,103,41,0.338386163945529,-9.61910908536082,1.90174334339562
"exclusive","real_upstream","互斥 真实上游","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.0865810114582208,0.0310146204667943,0.0080021828071864,-0.149263897623348,-0.0238981252930936,103,41,0.338386163945529,-8.65810114582208,3.10146204667943
"exclusive","real_upstream","互斥 真实上游","controls_cost_speed","mkt_car_20","z_intelligence",-0.0221099278357281,0.0237735707864804,0.357939088300984,-0.0701581066919877,0.0259382510205316,103,41,0.366988996896218,-2.21099278357281,2.37735707864804
"exclusive","real_upstream","互斥 真实上游","controls_cost_speed","mkt_car_20","z_low_price",-0.0278937227936794,0.0114125586168536,0.019024140761381,-0.05095936415463,-0.00482808143272874,103,41,0.366988996896218,-2.78937227936794,1.14125586168536
"exclusive","real_upstream","互斥 真实上游","controls_cost_speed","mkt_car_20","z_speed",-0.0171358243241444,0.0103319923410381,0.105035031143613,-0.0380175597774494,0.00374591112916058,103,41,0.366988996896218,-1.71358243241444,1.03319923410381
"exclusive","real_upstream","互斥 真实上游","controls_cost_speed","mkt_car_20","z_low_ttft",-0.0360035156711532,0.0165158588861865,0.0352066267633556,-0.069383311615796,-0.00262371972651039,103,41,0.366988996896218,-3.60035156711532,1.65158588861865
"exclusive","real_upstream","互斥 真实上游","controls_sentiment","mkt_car_20","z_intelligence",0.0206598601131812,0.0212455634806903,0.337910164710951,-0.0225645637912143,0.0638842840175767,85,34,0.305781582398758,2.06598601131812,2.12455634806903
"exclusive","real_upstream","互斥 真实上游","controls_sentiment","mkt_car_20","z_sent_w5",-0.01400680681569,0.0163066888060378,0.396558805577168,-0.0471830146423199,0.0191694010109398,85,34,0.305781582398758,-1.400680681569,1.63066888060378
"exclusive","real_upstream","互斥 真实上游","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",-0.0135307005415431,0.01677402614787,0.425646003262225,-0.0476577133391998,0.0205963122561136,85,34,0.305781582398758,-1.35307005415431,1.677402614787
"exclusive","competitor","互斥 直接竞争者","controls_open_interaction","mkt_car_20","z_intelligence",0.00945063325608638,0.0031564014388351,0.00441896044515862,0.00309712669143225,0.0158041398207405,338,47,0.471006468843321,0.945063325608638,0.31564014388351
"exclusive","competitor","互斥 直接竞争者","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",0.0190455682312855,0.0103044950330623,0.0709966691411033,-0.00169630446985268,0.0397874409324238,338,47,0.471006468843321,1.90455682312855,1.03044950330623
"exclusive","competitor","互斥 直接竞争者","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.00952921000220991,0.00996825452334039,0.344091781960818,-0.0295942656611505,0.0105358456567307,338,47,0.471006468843321,-0.952921000220991,0.996825452334039
"exclusive","competitor","互斥 直接竞争者","controls_cost_speed","mkt_car_20","z_intelligence",-0.00898586942625883,0.00672677275542797,0.188174453686196,-0.0225261607005909,0.00455442184807326,338,47,0.46879526498412,-0.898586942625883,0.672677275542797
"exclusive","competitor","互斥 直接竞争者","controls_cost_speed","mkt_car_20","z_low_price",-0.00818513131966455,0.00352329031084312,0.0246467382767963,-0.0152771468800761,-0.00109311575925297,338,47,0.46879526498412,-0.818513131966455,0.352329031084312
"exclusive","competitor","互斥 直接竞争者","controls_cost_speed","mkt_car_20","z_speed",0.00554277205597762,0.00346420577063847,0.116442444478191,-0.00143031249349183,0.0125158566054471,338,47,0.46879526498412,0.554277205597762,0.346420577063847
"exclusive","competitor","互斥 直接竞争者","controls_cost_speed","mkt_car_20","z_low_ttft",-0.00235547719779696,0.00599385952933271,0.696148335346634,-0.014420490664932,0.00970953626933813,338,47,0.46879526498412,-0.235547719779696,0.599385952933271
"exclusive","competitor","互斥 直接竞争者","controls_sentiment","mkt_car_20","z_intelligence",0.00223272415439306,0.00412994168859337,0.592010225002291,-0.00613533256778453,0.0106007808765707,277,38,0.483761182891756,0.223272415439306,0.412994168859337
"exclusive","competitor","互斥 直接竞争者","controls_sentiment","mkt_car_20","z_sent_w5",0.00998138976256806,0.00314341023587391,0.00301338115569068,0.00361223563443179,0.0163505438907043,277,38,0.483761182891756,0.998138976256806,0.314341023587391
"exclusive","competitor","互斥 直接竞争者","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",0.00429896429796152,0.00431000666508994,0.325030744235009,-0.00443393872244895,0.013031867318372,277,38,0.483761182891756,0.429896429796152,0.431000666508994
"exclusive","real_downstream","互斥 真实下游","controls_open_interaction","mkt_car_20","z_intelligence",0.0132241168190902,0.0246613047636316,0.60247501611554,-0.0410550489941603,0.0675032826323406,36,12,0.74182729229,1.32241168190902,2.46613047636316
"exclusive","real_downstream","互斥 真实下游","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",-0.10485259414288,0.0252943325488171,0.00162935880852468,-0.160525044717249,-0.0491801435685105,36,12,0.74182729229,-10.485259414288,2.52943325488171
"exclusive","real_downstream","互斥 真实下游","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",NA,NA,NA,NA,NA,36,12,0.74182729229,NA,NA
"exclusive","real_downstream","互斥 真实下游","controls_cost_speed","mkt_car_20","z_intelligence",-0.0051716584680545,0.033198523645479,0.879028604993285,-0.0782411163487051,0.0678977994125961,36,12,0.720932424032498,-0.51716584680545,3.3198523645479
"exclusive","real_downstream","互斥 真实下游","controls_cost_speed","mkt_car_20","z_low_price",-0.00670528702240818,0.00613126926143917,0.297491561054146,-0.0202001196793618,0.00678954563454545,36,12,0.720932424032498,-0.670528702240818,0.613126926143917
"exclusive","real_downstream","互斥 真实下游","controls_cost_speed","mkt_car_20","z_speed",-0.00464711063693417,0.0152151760700936,0.765743683114378,-0.0381354873753916,0.0288412661015232,36,12,0.720932424032498,-0.464711063693417,1.52151760700936
"exclusive","real_downstream","互斥 真实下游","controls_cost_speed","mkt_car_20","z_low_ttft",-0.028752264589768,0.0133076955517144,0.0536506277163065,-0.0580423050141088,0.000537775834572828,36,12,0.720932424032498,-2.8752264589768,1.33076955517144
"exclusive","real_downstream","互斥 真实下游","controls_sentiment","mkt_car_20","z_intelligence",0.0259904564409871,0.0131064140781795,0.0754907834062505,-0.00321245397682453,0.0551933668587987,33,11,0.764164144850517,2.59904564409871,1.31064140781795
"exclusive","real_downstream","互斥 真实下游","controls_sentiment","mkt_car_20","z_sent_w5",-0.0191091306436147,0.0183873319560993,0.323161362999896,-0.0600786593593683,0.0218603980721389,33,11,0.764164144850517,-1.91091306436147,1.83873319560993
"exclusive","real_downstream","互斥 真实下游","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",-0.0519025352314945,0.0224916291826512,0.0436827172397212,-0.102017008057828,-0.00178806240516105,33,11,0.764164144850517,-5.19025352314945,2.24916291826512
"exclusive","business_downstream","互斥 商业下游","controls_open_interaction","mkt_car_20","z_intelligence",0.0315605917274671,0.00901065596430448,0.00103729274052502,0.0134230819935415,0.0496981014613927,1015,47,0.356386496071892,3.15605917274671,0.901065596430448
"exclusive","business_downstream","互斥 商业下游","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",-0.0210888506855859,0.0249860124932856,0.403022836901554,-0.0713830852678664,0.0292053838966946,1015,47,0.356386496071892,-2.10888506855859,2.49860124932856
"exclusive","business_downstream","互斥 商业下游","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.0501339047768448,0.0207623846938648,0.0197845599790589,-0.0919264175501974,-0.00834139200349208,1015,47,0.356386496071892,-5.01339047768448,2.07623846938648
"exclusive","business_downstream","互斥 商业下游","controls_cost_speed","mkt_car_20","z_intelligence",0.0035435690727073,0.0123343778339121,0.775178946143543,-0.0212842457845838,0.0283713839299984,1015,47,0.360364114113112,0.35435690727073,1.23343778339121
"exclusive","business_downstream","互斥 商业下游","controls_cost_speed","mkt_car_20","z_low_price",0.00480009610983651,0.00603135826995532,0.430203388566551,-0.00734039840726285,0.0169405906269359,1015,47,0.360364114113112,0.480009610983651,0.603135826995532
"exclusive","business_downstream","互斥 商业下游","controls_cost_speed","mkt_car_20","z_speed",-0.00276121186281709,0.0058698862756568,0.640289977885404,-0.0145766801132442,0.00905425638761004,1015,47,0.360364114113112,-0.276121186281709,0.58698862756568
"exclusive","business_downstream","互斥 商业下游","controls_cost_speed","mkt_car_20","z_low_ttft",-0.0341222235577216,0.00964150945841565,0.000930896187066651,-0.0535295755135065,-0.0147148716019367,1015,47,0.360364114113112,-3.41222235577216,0.964150945841565
"exclusive","business_downstream","互斥 商业下游","controls_sentiment","mkt_car_20","z_intelligence",0.023821691950529,0.00898896650490667,0.0117687049885484,0.00560831576786602,0.042035068133192,814,38,0.323317764649916,2.3821691950529,0.898896650490667
"exclusive","business_downstream","互斥 商业下游","controls_sentiment","mkt_car_20","z_sent_w5",-0.0128230026169434,0.0077999471393116,0.10865089693061,-0.0286271967226421,0.00298119148875517,814,38,0.323317764649916,-1.28230026169434,0.77999471393116
"exclusive","business_downstream","互斥 商业下游","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",0.00593648159352944,0.00948207844493089,0.535109943049623,-0.0132760342854403,0.0251489974724992,814,38,0.323317764649916,0.593648159352944,0.948207844493089
"exclusive","other_or_no_flag","互斥 其他或无关系旗标","controls_open_interaction","mkt_car_20","z_intelligence",0.0209257894462293,0.00702465639032219,0.00460647409717953,0.00678588951422851,0.0350656893782301,2194,47,0.291315157349982,2.09257894462293,0.702465639032219
"exclusive","other_or_no_flag","互斥 其他或无关系旗标","controls_open_interaction","mkt_car_20","is_open_weight_or_open_source",-0.028707893707014,0.0109545428634493,0.0118538063082962,-0.0507582448250253,-0.00665754258900267,2194,47,0.291315157349982,-2.8707893707014,1.09545428634493
"exclusive","other_or_no_flag","互斥 其他或无关系旗标","controls_open_interaction","mkt_car_20","z_intelligence:is_open_weight_or_open_source",-0.0414995414168145,0.0141992981678422,0.00536660311098486,-0.0700812462066087,-0.0129178366270203,2194,47,0.291315157349982,-4.14995414168145,1.41992981678422
"exclusive","other_or_no_flag","互斥 其他或无关系旗标","controls_cost_speed","mkt_car_20","z_intelligence",-0.00406701369366336,0.0119709477622757,0.735598488789961,-0.0281632817592425,0.0200292543719158,2194,47,0.294198064047333,-0.406701369366336,1.19709477622757
"exclusive","other_or_no_flag","互斥 其他或无关系旗标","controls_cost_speed","mkt_car_20","z_low_price",-0.00175090982942743,0.0044572487549225,0.696264749065456,-0.0107228862315,0.00722106657264517,2194,47,0.294198064047333,-0.175090982942743,0.44572487549225
"exclusive","other_or_no_flag","互斥 其他或无关系旗标","controls_cost_speed","mkt_car_20","z_speed",-0.00816311412221841,0.00528857356645188,0.129552601017418,-0.018808460578691,0.00248223233425421,2194,47,0.294198064047333,-0.816311412221841,0.528857356645189
"exclusive","other_or_no_flag","互斥 其他或无关系旗标","controls_cost_speed","mkt_car_20","z_low_ttft",-0.0315990452514021,0.00770496949855403,0.000165809575556126,-0.0471083444448499,-0.0160897460579542,2194,47,0.294198064047333,-3.15990452514021,0.770496949855403
"exclusive","other_or_no_flag","互斥 其他或无关系旗标","controls_sentiment","mkt_car_20","z_intelligence",0.0219386121096468,0.00720756627477453,0.00422491212928925,0.00734765700698453,0.0365295672123091,1782,39,0.304415051472592,2.19386121096468,0.720756627477453
"exclusive","other_or_no_flag","互斥 其他或无关系旗标","controls_sentiment","mkt_car_20","z_sent_w5",-0.00907641416309102,0.00387992377789503,0.0246756881894949,-0.016930909215485,-0.00122191911069703,1782,39,0.304415051472592,-0.907641416309102,0.387992377789503
"exclusive","other_or_no_flag","互斥 其他或无关系旗标","controls_sentiment","mkt_car_20","z_intelligence:z_sent_w5",0.000400676184472505,0.00640471027756485,0.950445102789115,-0.0125649819229768,0.0133663342919218,1782,39,0.304415051472592,0.0400676184472505,0.640471027756485
