final_event_id,release_date,release_year,release_month,release_quarter,trend_month_since_2022_11,event_name,Unnamed: 7,true_model_creator,creator_country,creator_type,model_names,company,搜索代码1,搜索代码2,company_id,relationship,industry,industry_2,size_log_assets,bm_ratio,volatility,momentum,"异常收益[?10,?2]",car_1,car_2,car_3,car_5,car_10,car_15,car_20,media_sent_1_mean,media_sent_1_sd,media_sent_2_mean,media_sent_2_sd,media_sent_3_mean,media_sent_3_sd,media_sent_5_mean,media_sent_5_sd,media_sent_10_mean,media_sent_10_sd,media_sent_15_mean,media_sent_15_sd,media_sent_20_mean,media_sent_20_sd,representative_model_name,merged_model_count,merge_rule,model_family,model_variants,model_modality,model_modalities,is_cross_modality_release,is_model_family,is_multimodal,is_reasoning_model,is_coding_model,is_media_generation_model,is_open_weight_or_open_source,is_chinese_model,candidate_tier,likely_us_market_relevance,potential_us_exposure_type,possible_us_exposed_tickers,needs_relationship_mapping,llm_capability_sample_flag,media_capability_sample_flag,representative_aa_model_id,representative_aa_model_name,representative_aa_creator_name,representative_aa_source_table,representative_selection_rule,aa_model_ids,aa_model_names,aa_intelligence_index,aa_coding_index,aa_math_index,mmlu_pro,gpqa,hle,livecodebench,scicode,math_500,aime,price_1m_input_tokens,price_1m_output_tokens,price_1m_blended_3_to_1,median_output_tokens_per_second,median_time_to_first_token_seconds,median_time_to_first_answer_token,aa_media_task,aa_media_elo,aa_media_rank,aa_media_ci95,aa_media_appearances,aa_media_category_rows,release_date_confidence,release_source_urls,release_source_titles,release_date_parsed,market_bucket
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,Tietoevry（芬兰）,Tietoevry（芬兰）45762,Tietoevry（芬兰）2024-Q2,TIETO FH,,信息技术,IT服务,,,0.2702757606983963,-0.037091988,0.018998437,-0.015448172,-0.016779771,-0.016779771,-0.031009318,-0.00154886,0.006216047,-0.062597727,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,non_us_exchange_code
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,Experian（英国）,Experian（英国）45762,Experian（英国）2024-Q2,EXPN LN,,工业,专业服务,,,0.200655588761134,0.0613956274333633,0.0553676,-0.015684366,-0.019861692,-0.019861692,-0.018828803,0.069109505,0.076319752,0.103925688,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,non_us_exchange_code
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,Zscaler,Zscaler45762,Zscaler2024-Q2,ZS,,信息技术,软件,,,0.3823910118754265,0.0194815234757512,0.03159599,0.042885246,0.030138087,0.030138087,0.047536255,0.053422826,0.05793056,0.065773241,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,us_or_adr_like
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,CyberArk,CyberArk45762,CyberArk2024-Q2,CYBR,,信息技术,软件,,,0.2401898757681335,0.1146253449373806,0.019235167,-0.001188502,0.008333785,0.008333785,0.02467998,0.004298326,0.015361882,0.023695817,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,us_or_adr_like
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,StoneCo（巴西）,StoneCo（巴西）45762,StoneCo（巴西）2024-Q2,STNE,,金融,金融科技与支付,,,0.4953922170371553,-0.438150289,0.066207983,0.007497902,0.021968213,0.021968213,0.058171547,0.103057512,0.128017827,0.040689396,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,us_or_adr_like
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,UiPath（美国）,UiPath（美国）45762,UiPath（美国）2024-Q2,PATH,,信息技术,软件,,,0.5623086932141168,-0.521758242,0.002128148,-0.019944197,-0.014249543,-0.014249543,0.008203036,0.031196423,0.135242009,0.096480071,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,us_or_adr_like
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,乐天集团（日本）,乐天集团（日本）45762,乐天集团（日本）2024-Q2,4755 JP,,非必需消费品,互联网零售,,,0.3357440763561783,0.1666233766233766,-0.018036068,-0.031194677,-0.012282699,-0.019147494,0.010311126,-0.034095588,-0.031610958,-0.063328131,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,non_us_exchange_code
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,Hewlett Packard Enterprise（美国）,Hewlett Packard Enterprise（美国）45762,Hewlett Packard Enterprise（美国）2024-Q2,HPE,,信息技术,技术硬件、存储和外围设备,,,0.4539913559251474,-0.066347878,0.030353135,0.08406624,0.101685406,0.101685406,0.12464925,0.1429276,0.101691025,0.128903645,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,us_or_adr_like
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,Temenos Group（瑞士）,Temenos Group（瑞士）45762,Temenos Group（瑞士）2024-Q2,TEMN SW,,信息技术,软件,,,0.2822530146388721,0.0464071856287426,-0.030510992,0.005385905,-0.011706592,-0.011706592,-0.012525974,-0.1388328,-0.152136264,-0.151478458,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,non_us_exchange_code
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,Pony.ai（中国）,Pony.ai（中国）45762,Pony.ai（中国）2024-Q2,PONY,,非必需消费品,汽车制造,,,,,-0.077958113,-0.09795533,-0.131907949,-0.131907949,-0.325179231,0.29903915,0.499559016,0.3104431,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,us_or_adr_like
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,Twilio（美国）,Twilio（美国）45762,Twilio（美国）2024-Q2,TWLO,,信息技术,软件,,,0.5926497798050622,0.6589004358028832,-0.055533343,0.010296668,-0.002255572,-0.002255572,-0.016527297,-0.020199745,-0.032246185,-0.00991645,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,us_or_adr_like
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,Genpact（美国）,Genpact（美国）45762,Genpact（美国）2024-Q2,G,,信息技术,IT服务,,,0.2989920622769695,0.5138888888888891,-0.038807575,0.012595803,0.007054565,0.007054565,0.002211079,-0.059845041,-0.037504442,-0.062942078,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,us_or_adr_like
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,DXC Technology（美国）,DXC Technology（美国）45762,DXC Technology（美国）2024-Q2,DXC,,信息技术,IT服务,,,0.3915133523750364,-0.162790698,-0.08275476,0.03759678,0.018642479,0.018642479,-0.016238809,-0.045025969,-0.044631065,0.012473635,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,us_or_adr_like
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,Ambarella（美国）,Ambarella（美国）45762,Ambarella（美国）2024-Q2,AMBA,,信息技术,半导体和半导体设备,,,0.5665579036860701,0.1145473041709055,-0.059783237,0.026201864,0.012576178,0.012576178,-0.011879754,-0.039087684,-0.018114343,-0.024018734,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,us_or_adr_like
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,Okta（美国）,Okta（美国）45762,Okta（美国）2024-Q2,OKTA,,信息技术,软件,,,0.5239738208388843,0.0607917059377944,0.005791197,-0.012384201,-0.039242626,-0.039242626,-0.014147919,-0.058186749,-0.057387495,-0.106440022,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,us_or_adr_like
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,WeRock（中国）,WeRock（中国）45762,WeRock（中国）2024-Q2,WRD,,工业,机械,,,,,-0.020431853,-0.137033515,-0.17829092,-0.17829092,-0.260500877,-0.424185163,-0.606924593,-0.676488144,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,us_or_adr_like
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,Pegasystems（美国）,Pegasystems（美国）45762,Pegasystems（美国）2024-Q2,PEGA,,信息技术,软件,,,0.5348630158506836,0.1602192134107027,0.008324864,0.022879959,0.02725089,0.02725089,0.031688005,0.311129697,0.355064876,0.312571099,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,us_or_adr_like
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,东芝（日本）,东芝（日本）45762,东芝（日本）2024-Q2,6588 JP,,工业,工业集团,,,0.2371904234470895,-0.057142857,0.119817406,-0.004454604,-0.01317269,-0.031488881,0.054089439,0.116889868,0.095218591,0.077750387,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,non_us_exchange_code
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,Wolters Kluwer（荷兰）,Wolters Kluwer（荷兰）45762,Wolters Kluwer（荷兰）2024-Q2,WKL NA,,工业,专业服务,,,0.2551407207144605,-0.026993527,-0.036721224,0.071104878,0.066051827,0.066051827,0.066051827,0.054914057,0.117740727,0.122798122,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,non_us_exchange_code
FMR-0032,2025/4/15,2025,25-Apr,2025Q2,29,Kling 2.0,Kling 2.045762,Kuaishou,China,public_non_us_company,Kling 2.0,SoundHound AI（美国）,SoundHound AI（美国）45762,SoundHound AI（美国）2024-Q2,SOUN,,信息技术,软件,,,1.4978836578513717,0.1604938271604938,-0.025175176,-0.02778908,-0.025951436,-0.025951436,-0.021571252,0.020888889,0.071445648,-0.077465313,0.7046844363212585,,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,0.3892794884741306,0.446049954884987,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,-0.089911754,0.6201226010101716,Kling 2.0,1,single_model_event,Kling,2,video_generation,video_generation,0,1,0,0,0,1,0,1,Tier 1,high,media_generation_competition,ADBE,1,0,1,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,KlingAI,aa_media_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,53ce6c01-8a4d-4d22-94a8-d48ffe32ce32,Kling 2.0,,,,,,,,,,,,,,,,,image_to_video,1173.0,49.0,-1.0,4663.0,55.0,manual_confirmed_official_source,https://ir.kuaishou.com/news-releases/news-release-details/kling-ai-advances-20-era-empowering-everyone-tell-great-stories/,Kling AI advances into the 2.0 era,2025-04-15,us_or_adr_like
