date,Mkt_RF,Mkt_RF_decimal,SMB,SMB_decimal,HML,HML_decimal,RF,RF_decimal
2023-04-06,0.34,0.0034000000000000002,0.06,0.0006,-0.51,-0.0051,0.02,0.0002
2023-04-10,0.2,0.002,0.79,0.0079,0.26,0.0026,0.02,0.0002
2023-04-11,0.06,0.0006,0.46,0.0046,0.55,0.0055000000000000005,0.02,0.0002
2023-04-12,-0.51,-0.0051,-0.55,-0.0055000000000000005,0.37,0.0037,0.02,0.0002
2023-04-13,1.39,0.0139,0.35,0.0034999999999999996,-1.19,-0.011899999999999999,0.02,0.0002
2023-04-14,-0.23,-0.0023,-0.95,-0.0095,0.2,0.002,0.02,0.0002
2023-04-17,0.33,0.0033,0.8,0.008,-0.2,-0.002,0.02,0.0002
2023-04-18,0.04,0.0004,-0.44,-0.0044,-0.31,-0.0031,0.02,0.0002
2023-04-19,-0.04,-0.0004,0.29,0.0029,0.42,0.0042,0.02,0.0002
2023-04-20,-0.61,-0.0060999999999999995,0.09,0.0009,-0.28,-0.0028000000000000004,0.02,0.0002
2023-04-21,0.08,0.0008,0.26,0.0026,-0.94,-0.009399999999999999,0.02,0.0002
2023-04-24,0.0,0.0,-0.39,-0.0039000000000000003,0.46,0.0046,0.02,0.0002
2023-04-25,-1.76,-0.0176,-0.98,-0.0098,0.09,0.0009,0.02,0.0002
2023-04-26,-0.41,-0.0040999999999999995,0.14,0.0014000000000000002,-0.74,-0.0074,0.02,0.0002
2023-04-27,1.85,0.018500000000000003,-0.56,-0.005600000000000001,0.0,0.0,0.02,0.0002
2023-04-28,0.78,0.0078000000000000005,0.13,0.0013,0.19,0.0019,0.02,0.0002
2023-05-01,-0.02,-0.0002,0.29,0.0029,-0.82,-0.008199999999999999,0.02,0.0002
2023-05-02,-1.27,-0.0127,-0.56,-0.005600000000000001,-1.46,-0.0146,0.02,0.0002
2023-05-03,-0.57,-0.005699999999999999,1.07,0.010700000000000001,-1.03,-0.0103,0.02,0.0002
2023-05-04,-0.78,-0.0078000000000000005,-0.34,-0.0034000000000000002,-1.04,-0.0104,0.02,0.0002
2023-05-05,1.91,0.0191,0.42,0.0042,0.69,0.0069,0.02,0.0002
2023-05-08,0.07,0.0007000000000000001,-0.31,-0.0031,-0.3,-0.003,0.02,0.0002
2023-05-09,-0.43,-0.0043,0.12,0.0012,-0.02,-0.0002,0.02,0.0002
2023-05-10,0.43,0.0043,0.46,0.0046,-1.32,-0.0132,0.02,0.0002
2023-05-11,-0.2,-0.002,-0.49,-0.0049,-0.09,-0.0009,0.02,0.0002
2023-05-12,-0.22,-0.0022,-0.19,-0.0019,0.34,0.0034000000000000002,0.02,0.0002
2023-05-15,0.46,0.0046,0.84,0.0084,0.01,0.0001,0.02,0.0002
2023-05-16,-0.72,-0.0072,-0.33,-0.0033,-0.48,-0.0048,0.02,0.0002
2023-05-17,1.31,0.0131,0.89,0.0089,1.22,0.012199999999999999,0.02,0.0002
2023-05-18,0.99,0.009899999999999999,-0.07,-0.0007000000000000001,-0.38,-0.0038,0.02,0.0002
2023-05-19,-0.26,-0.0026,-0.45,-0.0045000000000000005,-0.32,-0.0032,0.02,0.0002
2023-05-22,0.17,0.0017000000000000001,1.27,0.0127,-0.2,-0.002,0.02,0.0002
2023-05-23,-1.1,-0.011000000000000001,0.39,0.0039000000000000003,1.09,0.0109,0.02,0.0002
2023-05-24,-0.72,-0.0072,-0.31,-0.0031,-0.2,-0.002,0.02,0.0002
2023-05-25,0.65,0.006500000000000001,-0.71,-0.0070999999999999995,-1.08,-0.0108,0.02,0.0002
2023-05-26,1.32,0.0132,0.03,0.0003,-0.85,-0.0085,0.02,0.0002
2023-05-30,-0.01,-0.0001,-0.15,-0.0015,-0.42,-0.0042,0.02,0.0002
2023-05-31,-0.6,-0.006,-0.11,-0.0011,-1.16,-0.0116,0.02,0.0002
2023-06-01,1.02,0.0102,0.15,0.0015,-0.06,-0.0006,0.02,0.0002
2023-06-02,1.62,0.016200000000000003,1.56,0.015600000000000001,1.66,0.0166,0.02,0.0002
2023-06-05,-0.26,-0.0026,-1.01,-0.0101,-0.75,-0.0075,0.02,0.0002
2023-06-06,0.46,0.0046,2.13,0.0213,1.35,0.013500000000000002,0.02,0.0002
2023-06-07,-0.36,-0.0036,1.36,0.013600000000000001,2.28,0.022799999999999997,0.02,0.0002
2023-06-08,0.59,0.0059,-0.49,-0.0049,-1.16,-0.0116,0.02,0.0002
2023-06-09,0.03,0.0003,-0.71,-0.0070999999999999995,-0.41,-0.0040999999999999995,0.02,0.0002
2023-06-12,0.94,0.009399999999999999,0.04,0.0004,-1.41,-0.0141,0.02,0.0002
2023-06-13,0.74,0.0074,0.59,0.0059,0.06,0.0006,0.02,0.0002
2023-06-14,-0.03,-0.0003,-0.9,-0.009000000000000001,-0.92,-0.0092,0.02,0.0002
2023-06-15,1.22,0.012199999999999999,-0.37,-0.0037,0.09,0.0009,0.02,0.0002
2023-06-16,-0.45,-0.0045000000000000005,-0.55,-0.0055000000000000005,0.22,0.0022,0.02,0.0002
2023-06-20,-0.48,-0.0048,0.43,0.0043,-0.69,-0.0069,0.02,0.0002
2023-06-21,-0.56,-0.005600000000000001,0.02,0.0002,0.53,0.0053,0.02,0.0002
2023-06-22,0.32,0.0032,-0.67,-0.0067,-1.26,-0.0126,0.02,0.0002
2023-06-23,-0.84,-0.0084,-0.63,-0.0063,0.07,0.0007000000000000001,0.02,0.0002
2023-06-26,-0.48,-0.0048,-0.34,-0.0034000000000000002,1.29,0.0129,0.02,0.0002
2023-06-27,1.21,0.0121,0.48,0.0048,-0.51,-0.0051,0.02,0.0002
2023-06-28,0.03,0.0003,0.55,0.0055000000000000005,-0.43,-0.0043,0.02,0.0002
2023-06-29,0.44,0.0044,0.53,0.0053,0.78,0.0078000000000000005,0.02,0.0002
2023-06-30,1.14,0.011399999999999999,-0.64,-0.0064,-0.78,-0.0078000000000000005,0.02,0.0002
2023-07-03,0.15,0.0015,0.01,0.0001,1.06,0.0106,0.02,0.0002
2023-07-05,-0.29,-0.0029,-0.95,-0.0095,-0.26,-0.0026,0.02,0.0002
2023-07-06,-0.94,-0.009399999999999999,-0.51,-0.0051,-0.69,-0.0069,0.02,0.0002
2023-07-07,-0.13,-0.0013,1.06,0.0106,1.21,0.0121,0.02,0.0002
2023-07-10,0.36,0.0036,1.28,0.0128,-0.01,-0.0001,0.02,0.0002
2023-07-11,0.76,0.0076,0.03,0.0003,0.48,0.0048,0.02,0.0002
2023-07-12,0.74,0.0074,0.31,0.0031,0.46,0.0046,0.02,0.0002
2023-07-13,0.9,0.009000000000000001,0.05,0.0005,-0.1,-0.001,0.02,0.0002
2023-07-14,-0.25,-0.0025,-0.3,-0.003,-1.52,-0.0152,0.02,0.0002
2023-07-17,0.48,0.0048,0.76,0.0076,-0.27,-0.0027,0.02,0.0002
2023-07-18,0.78,0.0078000000000000005,0.21,0.0021,1.08,0.0108,0.02,0.0002
2023-07-19,0.25,0.0025,-0.07,-0.0007000000000000001,1.32,0.0132,0.02,0.0002
2023-07-20,-0.81,-0.008100000000000001,-0.58,-0.0058,0.65,0.006500000000000001,0.02,0.0002
2023-07-21,-0.05,-0.0005,-0.33,-0.0033,-0.36,-0.0036,0.02,0.0002
2023-07-24,0.31,0.0031,-0.28,-0.0028000000000000004,0.76,0.0076,0.02,0.0002
2023-07-25,0.25,0.0025,-0.05,-0.0005,-0.78,-0.0078000000000000005,0.02,0.0002
2023-07-26,0.01,0.0001,0.68,0.0068000000000000005,1.02,0.0102,0.02,0.0002
2023-07-27,-0.74,-0.0074,-0.92,-0.0092,0.28,0.0028000000000000004,0.02,0.0002
2023-07-28,1.13,0.0113,0.55,0.0055000000000000005,-0.34,-0.0034000000000000002,0.02,0.0002
2023-07-31,0.25,0.0025,1.08,0.0108,-0.09,-0.0009,0.02,0.0002
2023-08-01,-0.34,-0.0034000000000000002,-0.17,-0.0017000000000000001,0.31,0.0031,0.02,0.0002
2023-08-02,-1.49,-0.0149,-0.18,-0.0018,0.57,0.005699999999999999,0.02,0.0002
2023-08-03,-0.19,-0.0019,-0.04,-0.0004,0.08,0.0008,0.02,0.0002
2023-08-04,-0.48,-0.0048,0.03,0.0003,0.76,0.0076,0.02,0.0002
2023-08-07,0.77,0.0077,-1.15,-0.0115,0.6,0.006,0.02,0.0002
2023-08-08,-0.47,-0.004699999999999999,0.05,0.0005,0.14,0.0014000000000000002,0.02,0.0002
2023-08-09,-0.78,-0.0078000000000000005,-0.07,-0.0007000000000000001,-0.04,-0.0004,0.02,0.0002
2023-08-10,0.01,0.0001,-0.32,-0.0032,-0.67,-0.0067,0.02,0.0002
2023-08-11,-0.11,-0.0011,0.12,0.0012,0.45,0.0045000000000000005,0.02,0.0002
2023-08-14,0.51,0.0051,-0.66,-0.0066,-0.77,-0.0077,0.02,0.0002
2023-08-15,-1.18,-0.0118,0.24,0.0024,-1.03,-0.0103,0.02,0.0002
2023-08-16,-0.81,-0.008100000000000001,-0.4,-0.004,-0.14,-0.0014000000000000002,0.02,0.0002
2023-08-17,-0.87,-0.0087,-0.32,-0.0032,0.49,0.0049,0.02,0.0002
2023-08-18,0.04,0.0004,0.4,0.004,-0.22,-0.0022,0.02,0.0002
2023-08-21,0.64,0.0064,-0.68,-0.0068000000000000005,-0.59,-0.0059,0.02,0.0002
2023-08-22,-0.32,-0.0032,0.23,0.0023,-1.04,-0.0104,0.02,0.0002
2023-08-23,1.08,0.0108,-0.09,-0.0009,-0.12,-0.0012,0.02,0.0002
2023-08-24,-1.42,-0.014199999999999999,-0.19,-0.0019,0.62,0.0062,0.02,0.0002
2023-08-25,0.65,0.006500000000000001,-0.07,-0.0007000000000000001,-0.57,-0.005699999999999999,0.02,0.0002
2023-08-28,0.63,0.0063,-0.02,-0.0002,0.41,0.0040999999999999995,0.02,0.0002
2023-08-29,1.5,0.015,0.01,0.0001,-0.12,-0.0012,0.02,0.0002
2023-08-30,0.41,0.0040999999999999995,0.24,0.0024,-0.46,-0.0046,0.02,0.0002
2023-08-31,-0.08,-0.0008,-0.22,-0.0022,0.22,0.0022,0.02,0.0002
2023-09-01,0.26,0.0026,0.67,0.0067,0.58,0.0058,0.02,0.0002
2023-09-05,-0.54,-0.0054,-1.35,-0.013500000000000002,-0.87,-0.0087,0.02,0.0002
2023-09-06,-0.71,-0.0070999999999999995,-0.01,-0.0001,-0.18,-0.0018,0.02,0.0002
2023-09-07,-0.4,-0.004,-0.63,-0.0063,0.02,0.0002,0.02,0.0002
2023-09-08,0.12,0.0012,-0.62,-0.0062,0.4,0.004,0.02,0.0002
2023-09-11,0.66,0.0066,-0.26,-0.0026,-0.52,-0.0052,0.02,0.0002
2023-09-12,-0.59,-0.0059,-0.25,-0.0025,1.01,0.0101,0.02,0.0002
2023-09-13,0.03,0.0003,-0.79,-0.0079,-0.19,-0.0019,0.02,0.0002
2023-09-14,0.83,0.0083,0.23,0.0023,0.86,0.0086,0.02,0.0002
2023-09-15,-1.21,-0.0121,0.15,0.0015,0.25,0.0025,0.02,0.0002
2023-09-18,-0.04,-0.0004,-0.82,-0.008199999999999999,-0.18,-0.0018,0.02,0.0002
2023-09-19,-0.26,-0.0026,-0.12,-0.0012,0.0,0.0,0.02,0.0002
2023-09-20,-0.95,-0.0095,-0.1,-0.001,0.26,0.0026,0.02,0.0002
2023-09-21,-1.68,-0.0168,0.19,0.0019,0.38,0.0038,0.02,0.0002
2023-09-22,-0.25,-0.0025,0.02,0.0002,-0.5,-0.005,0.02,0.0002
2023-09-25,0.39,0.0039000000000000003,-0.1,-0.001,0.32,0.0032,0.02,0.0002
2023-09-26,-1.46,-0.0146,0.4,0.004,-0.5,-0.005,0.02,0.0002
2023-09-27,0.13,0.0013,0.69,0.0069,0.1,0.001,0.02,0.0002
2023-09-28,0.65,0.006500000000000001,0.16,0.0016,0.03,0.0003,0.02,0.0002
2023-09-29,-0.27,-0.0027,-0.04,-0.0004,0.32,0.0032,0.02,0.0002
2023-10-02,-0.14,-0.0014000000000000002,-0.93,-0.009300000000000001,-1.05,-0.0105,0.02,0.0002
2023-10-03,-1.49,-0.0149,-0.33,-0.0033,-0.14,-0.0014000000000000002,0.02,0.0002
2023-10-04,0.77,0.0077,-0.27,-0.0027,-0.37,-0.0037,0.02,0.0002
2023-10-05,-0.15,-0.0015,0.31,0.0031,0.1,0.001,0.02,0.0002
2023-10-06,1.21,0.0121,-0.3,-0.003,-0.56,-0.005600000000000001,0.02,0.0002
2023-10-09,0.59,0.0059,-0.31,-0.0031,0.25,0.0025,0.02,0.0002
2023-10-10,0.6,0.006,0.16,0.0016,0.63,0.0063,0.02,0.0002
2023-10-11,0.33,0.0033,-0.66,-0.0066,0.38,0.0038,0.02,0.0002
2023-10-12,-0.81,-0.008100000000000001,-1.47,-0.0147,0.11,0.0011,0.02,0.0002
2023-10-13,-0.59,-0.0059,-0.47,-0.004699999999999999,0.06,0.0006,0.02,0.0002
2023-10-16,1.13,0.0113,0.61,0.0060999999999999995,-0.1,-0.001,0.02,0.0002
2023-10-17,0.09,0.0009,0.87,0.0087,0.7,0.006999999999999999,0.02,0.0002
2023-10-18,-1.46,-0.0146,-0.63,-0.0063,-0.18,-0.0018,0.02,0.0002
2023-10-19,-0.92,-0.0092,-0.5,-0.005,-0.22,-0.0022,0.02,0.0002
2023-10-20,-1.32,-0.0132,0.06,0.0006,-0.15,-0.0015,0.02,0.0002
2023-10-23,-0.23,-0.0023,-0.26,-0.0026,-0.78,-0.0078000000000000005,0.02,0.0002
2023-10-24,0.74,0.0074,0.25,0.0025,-0.58,-0.0058,0.02,0.0002
2023-10-25,-1.57,-0.015700000000000002,-0.31,-0.0031,0.85,0.0085,0.02,0.0002
2023-10-26,-1.14,-0.011399999999999999,0.85,0.0085,1.68,0.0168,0.02,0.0002
2023-10-27,-0.52,-0.0052,-0.35,-0.0034999999999999996,-0.59,-0.0059,0.02,0.0002
2023-10-30,1.15,0.0115,-0.38,-0.0038,0.29,0.0029,0.02,0.0002
2023-10-31,0.63,0.0063,0.05,0.0005,-0.06,-0.0006,0.02,0.0002
2023-11-01,0.93,0.009300000000000001,-0.64,-0.0064,-0.02,-0.0002,0.02,0.0002
2023-11-02,1.94,0.0194,0.48,0.0048,1.63,0.0163,0.02,0.0002
2023-11-03,1.1,0.011000000000000001,1.61,0.0161,0.61,0.0060999999999999995,0.02,0.0002
2023-11-06,0.01,0.0001,-1.07,-0.010700000000000001,-0.64,-0.0064,0.02,0.0002
2023-11-07,0.35,0.0034999999999999996,-0.02,-0.0002,-1.22,-0.012199999999999999,0.02,0.0002
2023-11-08,-0.03,-0.0003,-0.82,-0.008199999999999999,-0.46,-0.0046,0.02,0.0002
2023-11-09,-0.89,-0.0089,-1.08,-0.0108,0.49,0.0049,0.02,0.0002
2023-11-10,1.49,0.0149,-0.57,-0.005699999999999999,-0.44,-0.0044,0.02,0.0002
2023-11-13,-0.05,-0.0005,0.15,0.0015,-0.26,-0.0026,0.02,0.0002
2023-11-14,2.18,0.0218,2.99,0.029900000000000003,1.19,0.011899999999999999,0.02,0.0002
2023-11-15,0.18,0.0018,-0.05,-0.0005,0.5,0.005,0.02,0.0002
2023-11-16,-0.11,-0.0011,-1.4,-0.013999999999999999,-0.3,-0.003,0.02,0.0002
2023-11-17,0.25,0.0025,0.99,0.009899999999999999,0.63,0.0063,0.02,0.0002
2023-11-20,0.73,0.0073,0.0,0.0,-0.29,-0.0029,0.02,0.0002
2023-11-21,-0.32,-0.0032,-0.8,-0.008,-0.61,-0.0060999999999999995,0.02,0.0002
2023-11-22,0.47,0.004699999999999999,0.21,0.0021,-0.04,-0.0004,0.02,0.0002
2023-11-24,0.11,0.0011,0.59,0.0059,0.18,0.0018,0.02,0.0002
2023-11-27,-0.23,-0.0023,-0.11,-0.0011,-0.09,-0.0009,0.02,0.0002
2023-11-28,0.05,0.0005,-0.29,-0.0029,0.04,0.0004,0.02,0.0002
2023-11-29,0.01,0.0001,0.44,0.0044,0.69,0.0069,0.02,0.0002
2023-11-30,0.35,0.0034999999999999996,-0.46,-0.0046,0.01,0.0001,0.02,0.0002
2023-12-01,0.81,0.008100000000000001,2.06,0.0206,1.07,0.010700000000000001,0.02,0.0002
2023-12-04,-0.44,-0.0044,1.4,0.013999999999999999,0.51,0.0051,0.02,0.0002
2023-12-05,-0.21,-0.0021,-0.83,-0.0083,-0.83,-0.0083,0.02,0.0002
2023-12-06,-0.4,-0.004,0.3,0.003,0.32,0.0032,0.02,0.0002
2023-12-07,0.81,0.008100000000000001,0.06,0.0006,0.47,0.004699999999999999,0.02,0.0002
2023-12-08,0.44,0.0044,0.01,0.0001,0.52,0.0052,0.02,0.0002
2023-12-11,0.36,0.0036,-0.39,-0.0039000000000000003,-0.12,-0.0012,0.02,0.0002
2023-12-12,0.34,0.0034000000000000002,-0.43,-0.0043,-0.88,-0.0088,0.02,0.0002
2023-12-13,1.54,0.0154,1.72,0.0172,1.35,0.013500000000000002,0.02,0.0002
2023-12-14,0.5,0.005,1.11,0.0111,2.03,0.0203,0.02,0.0002
2023-12-15,-0.06,-0.0006,-0.4,-0.004,-0.57,-0.005699999999999999,0.02,0.0002
2023-12-18,0.42,0.0042,-0.4,-0.004,-0.36,-0.0036,0.02,0.0002
2023-12-19,0.72,0.0072,1.36,0.013600000000000001,0.69,0.0069,0.02,0.0002
2023-12-20,-1.55,-0.0155,-0.37,-0.0037,0.13,0.0013,0.02,0.0002
2023-12-21,1.09,0.0109,0.74,0.0074,-0.04,-0.0004,0.02,0.0002
2023-12-22,0.2,0.002,0.64,0.0064,0.1,0.001,0.02,0.0002
2023-12-26,0.48,0.0048,0.7,0.006999999999999999,0.44,0.0044,0.02,0.0002
2023-12-27,0.16,0.0016,0.13,0.0013,0.11,0.0011,0.02,0.0002
2023-12-28,-0.01,-0.0001,-0.36,-0.0036,0.04,0.0004,0.02,0.0002
2023-12-29,-0.43,-0.0043,-1.12,-0.011200000000000002,-0.37,-0.0037,0.02,0.0002
2024-01-02,-0.7,-0.006999999999999999,-0.55,-0.0055000000000000005,0.78,0.0078000000000000005,0.02,0.0002
2024-01-03,-1.01,-0.0101,-1.94,-0.0194,-0.11,-0.0011,0.02,0.0002
2024-01-04,-0.33,-0.0033,0.21,0.0021,0.09,0.0009,0.02,0.0002
2024-01-05,0.15,0.0015,-0.81,-0.008100000000000001,0.63,0.0063,0.02,0.0002
2024-01-08,1.49,0.0149,0.9,0.009000000000000001,-1.27,-0.0127,0.02,0.0002
2024-01-09,-0.21,-0.0021,-0.44,-0.0044,-0.89,-0.0089,0.02,0.0002
2024-01-10,0.51,0.0051,-0.1,-0.001,-0.44,-0.0044,0.02,0.0002
2024-01-11,-0.14,-0.0014000000000000002,-0.45,-0.0045000000000000005,-0.52,-0.0052,0.02,0.0002
2024-01-12,-0.01,-0.0001,-0.1,-0.001,-0.49,-0.0049,0.02,0.0002
2024-01-16,-0.47,-0.004699999999999999,-0.76,-0.0076,-0.61,-0.0060999999999999995,0.02,0.0002
2024-01-17,-0.59,-0.0059,-0.08,-0.0008,-0.25,-0.0025,0.02,0.0002
2024-01-18,0.87,0.0087,-0.1,-0.001,-0.35,-0.0034999999999999996,0.02,0.0002
2024-01-19,1.19,0.011899999999999999,-0.47,-0.004699999999999999,0.67,0.0067,0.02,0.0002
2024-01-22,0.38,0.0038,1.74,0.0174,0.58,0.0058,0.02,0.0002
2024-01-23,0.22,0.0022,-0.65,-0.006500000000000001,-0.55,-0.0055000000000000005,0.02,0.0002
2024-01-24,-0.01,-0.0001,-0.74,-0.0074,0.05,0.0005,0.02,0.0002
2024-01-25,0.46,0.0046,0.05,0.0005,0.57,0.005699999999999999,0.02,0.0002
2024-01-26,-0.02,-0.0002,0.41,0.0040999999999999995,-0.27,-0.0027,0.02,0.0002
2024-01-29,0.85,0.0085,1.07,0.010700000000000001,-0.59,-0.0059,0.02,0.0002
2024-01-30,-0.12,-0.0012,-1.27,-0.0127,0.85,0.0085,0.02,0.0002
2024-01-31,-1.74,-0.0174,-0.92,-0.0092,-0.29,-0.0029,0.02,0.0002
2024-02-01,1.22,0.012199999999999999,0.63,0.0063,-1.35,-0.013500000000000002,0.02,0.0002
2024-02-02,0.99,0.009899999999999999,-1.43,-0.0143,-0.51,-0.0051,0.02,0.0002
2024-02-05,-0.42,-0.0042,-0.73,-0.0073,-0.66,-0.0066,0.02,0.0002
2024-02-06,0.27,0.0027,0.85,0.0085,-0.47,-0.004699999999999999,0.02,0.0002
2024-02-07,0.77,0.0077,-0.9,-0.009000000000000001,-0.61,-0.0060999999999999995,0.02,0.0002
2024-02-08,0.21,0.0021,1.49,0.0149,0.01,0.0001,0.02,0.0002
2024-02-09,0.65,0.006500000000000001,1.0,0.01,-0.42,-0.0042,0.02,0.0002
2024-02-12,0.04,0.0004,1.29,0.0129,1.11,0.0111,0.02,0.0002
2024-02-13,-1.6,-0.016,-2.41,-0.0241,-0.65,-0.006500000000000001,0.02,0.0002
2024-02-14,1.14,0.011399999999999999,1.57,0.015700000000000002,-0.22,-0.0022,0.02,0.0002
2024-02-15,0.67,0.0067,0.85,0.0085,1.04,0.0104,0.02,0.0002
2024-02-16,-0.53,-0.0053,-0.66,-0.0066,-0.17,-0.0017000000000000001,0.02,0.0002
2024-02-20,-0.73,-0.0073,-0.87,-0.0087,0.33,0.0033,0.02,0.0002
2024-02-21,-0.02,-0.0002,-0.82,-0.008199999999999999,0.14,0.0014000000000000002,0.02,0.0002
2024-02-22,2.02,0.0202,-1.2,-0.012,-1.29,-0.0129,0.02,0.0002
2024-02-23,0.02,0.0002,0.28,0.0028000000000000004,0.0,0.0,0.02,0.0002
2024-02-26,-0.26,-0.0026,1.0,0.01,-0.12,-0.0012,0.02,0.0002
2024-02-27,0.26,0.0026,1.2,0.012,-0.44,-0.0044,0.02,0.0002
2024-02-28,-0.26,-0.0026,-0.86,-0.0086,-0.01,-0.0001,0.02,0.0002
2024-02-29,0.53,0.0053,-0.35,-0.0034999999999999996,0.98,0.0098,0.02,0.0002
2024-03-01,0.76,0.0076,0.09,0.0009,-0.55,-0.0055000000000000005,0.02,0.0002
2024-03-04,-0.18,-0.0018,-0.79,-0.0079,0.34,0.0034000000000000002,0.02,0.0002
2024-03-05,-1.07,-0.010700000000000001,-0.32,-0.0032,1.17,0.011699999999999999,0.02,0.0002
2024-03-06,0.53,0.0053,-0.16,-0.0016,-0.03,-0.0003,0.02,0.0002
2024-03-07,1.02,0.0102,-0.47,-0.004699999999999999,0.03,0.0003,0.02,0.0002
2024-03-08,-0.66,-0.0066,0.5,0.005,0.57,0.005699999999999999,0.02,0.0002
2024-03-11,-0.2,-0.002,-0.71,-0.0070999999999999995,0.4,0.004,0.02,0.0002
2024-03-12,1.04,0.0104,-0.97,-0.0097,-0.69,-0.0069,0.02,0.0002
2024-03-13,-0.14,-0.0014000000000000002,0.3,0.003,-0.02,-0.0002,0.02,0.0002
2024-03-14,-0.42,-0.0042,-1.31,-0.0131,-1.04,-0.0104,0.02,0.0002
2024-03-15,-0.58,-0.0058,0.75,0.0075,0.79,0.0079,0.02,0.0002
2024-03-18,0.53,0.0053,-1.02,-0.0102,-0.25,-0.0025,0.02,0.0002
2024-03-19,0.54,0.0054,0.53,0.0053,-0.27,-0.0027,0.02,0.0002
2024-03-20,1.02,0.0102,0.9,0.009000000000000001,1.01,0.0101,0.02,0.0002
2024-03-21,0.42,0.0042,0.05,0.0005,0.95,0.0095,0.02,0.0002
2024-03-22,-0.23,-0.0023,-0.86,-0.0086,-0.53,-0.0053,0.02,0.0002
2024-03-25,-0.27,-0.0027,-0.24,-0.0024,0.86,0.0086,0.02,0.0002
2024-03-26,-0.26,-0.0026,0.09,0.0009,-0.13,-0.0013,0.02,0.0002
2024-03-27,0.88,0.0088,1.04,0.0104,0.91,0.0091,0.02,0.0002
2024-03-28,0.11,0.0011,0.29,0.0029,0.48,0.0048,0.02,0.0002
2024-04-01,-0.26,-0.0026,-0.89,-0.0089,-0.28,-0.0028000000000000004,0.02,0.0002
2024-04-02,-0.85,-0.0085,-1.1,-0.011000000000000001,0.03,0.0003,0.02,0.0002
2024-04-03,0.17,0.0017000000000000001,0.31,0.0031,-0.03,-0.0003,0.02,0.0002
2024-04-04,-1.22,-0.012199999999999999,0.16,0.0016,0.15,0.0015,0.02,0.0002
2024-04-05,1.06,0.0106,-0.32,-0.0032,-0.68,-0.0068000000000000005,0.02,0.0002
2024-04-08,0.01,0.0001,0.52,0.0052,0.14,0.0014000000000000002,0.02,0.0002
2024-04-09,0.13,0.0013,0.37,0.0037,-0.32,-0.0032,0.02,0.0002
2024-04-10,-1.0,-0.01,-1.37,-0.0137,-1.04,-0.0104,0.02,0.0002
2024-04-11,0.73,0.0073,0.24,0.0024,-0.62,-0.0062,0.02,0.0002
2024-04-12,-1.53,-0.015300000000000001,-0.33,-0.0033,0.11,0.0011,0.02,0.0002
2024-04-15,-1.29,-0.0129,-0.48,-0.0048,0.75,0.0075,0.02,0.0002
2024-04-16,-0.23,-0.0023,-0.03,-0.0003,-0.82,-0.008199999999999999,0.02,0.0002
2024-04-17,-0.64,-0.0064,-0.49,-0.0049,0.56,0.005600000000000001,0.02,0.0002
2024-04-18,-0.27,-0.0027,-0.28,-0.0028000000000000004,0.87,0.0087,0.02,0.0002
2024-04-19,-0.82,-0.008199999999999999,0.82,0.008199999999999999,1.9,0.019,0.02,0.0002
2024-04-22,0.87,0.0087,-0.21,-0.0021,0.54,0.0054,0.02,0.0002
2024-04-23,1.27,0.0127,0.59,0.0059,0.0,0.0,0.02,0.0002
2024-04-24,-0.01,-0.0001,-0.31,-0.0031,0.27,0.0027,0.02,0.0002
2024-04-25,-0.47,-0.004699999999999999,-0.31,-0.0031,-0.2,-0.002,0.02,0.0002
2024-04-26,1.03,0.0103,0.46,0.0046,-1.07,-0.010700000000000001,0.02,0.0002
2024-04-29,0.33,0.0033,0.38,0.0038,-0.48,-0.0048,0.02,0.0002
2024-04-30,-1.67,-0.0167,-0.19,-0.0019,-0.25,-0.0025,0.02,0.0002
2024-05-01,-0.27,-0.0027,1.07,0.010700000000000001,0.03,0.0003,0.02,0.0002
2024-05-02,1.01,0.0101,0.72,0.0072,-0.03,-0.0003,0.02,0.0002
2024-05-03,1.18,0.0118,0.02,0.0002,-0.19,-0.0019,0.02,0.0002
2024-05-06,1.08,0.0108,0.03,0.0003,-0.06,-0.0006,0.02,0.0002
2024-05-07,0.05,0.0005,0.07,0.0007000000000000001,-0.6,-0.006,0.02,0.0002
2024-05-08,-0.09,-0.0009,-0.54,-0.0054,0.58,0.0058,0.02,0.0002
2024-05-09,0.52,0.0052,0.42,0.0042,0.37,0.0037,0.02,0.0002
2024-05-10,0.09,0.0009,-0.92,-0.0092,0.01,0.0001,0.02,0.0002
2024-05-13,-0.04,-0.0004,0.24,0.0024,-0.26,-0.0026,0.02,0.0002
2024-05-14,0.56,0.005600000000000001,0.51,0.0051,0.02,0.0002,0.02,0.0002
2024-05-15,1.15,0.0115,-0.35,-0.0034999999999999996,-0.22,-0.0022,0.02,0.0002
2024-05-16,-0.25,-0.0025,-0.15,-0.0015,-0.01,-0.0001,0.02,0.0002
2024-05-17,0.11,0.0011,-0.24,-0.0024,0.4,0.004,0.02,0.0002
2024-05-20,0.14,0.0014000000000000002,0.27,0.0027,-0.88,-0.0088,0.02,0.0002
2024-05-21,0.16,0.0016,-0.45,-0.0045000000000000005,0.18,0.0018,0.02,0.0002
2024-05-22,-0.35,-0.0034999999999999996,-0.28,-0.0028000000000000004,-0.37,-0.0037,0.02,0.0002
2024-05-23,-0.84,-0.0084,-0.59,-0.0059,-0.64,-0.0064,0.02,0.0002
2024-05-24,0.71,0.0070999999999999995,0.04,0.0004,0.15,0.0015,0.02,0.0002
